DISTRICTCODE,Date,TINF,TREC,TDEC
21,20-04-2020,12,0,0
22,20-04-2020,84,24,0
23,20-04-2020,0,0,0
24,20-04-2020,0,0,0
25,20-04-2020,0,0,0
26,20-04-2020,2,1,1
27,20-04-2020,3,3,0
28,20-04-2020,11,9,0
29,20-04-2020,32,0,2
30,20-04-2020,0,0,0
31,20-04-2020,0,0,0
1,21-04-2020,21,2,1
2,21-04-2020,13,0,0
3,21-04-2020,43,3,1
4,21-04-2020,12,4,0
5,21-04-2020,89,48,4
6,21-04-2020,15,0,0
7,21-04-2020,0,0,0
8,21-04-2020,16,9,2
9,21-04-2020,0,0,0
10,21-04-2020,1,1,0
11,21-04-2020,15,11,1
12,21-04-2020,2,2,0
13,21-04-2020,7,1,0
14,21-04-2020,4,0,1
15,21-04-2020,0,0,0
16,21-04-2020,0,0,0
17,21-04-2020,30,3,4
18,21-04-2020,1,1,0
19,21-04-2020,0,0,0
20,21-04-2020,0,0,0
21,21-04-2020,12,0,0
22,21-04-2020,86,31,0
23,21-04-2020,0,0,0
24,21-04-2020,0,0,0
25,21-04-2020,0,0,0
26,21-04-2020,2,1,1
27,21-04-2020,3,3,0
28,21-04-2020,11,9,0
29,21-04-2020,35,0,2
30,21-04-2020,0,0,0
31,21-04-2020,0,0,0
1,22-04-2020,21,2,1
2,22-04-2020,13,0,0
3,22-04-2020,43,3,1
4,22-04-2020,12,4,0
5,22-04-2020,91,48,4
6,22-04-2020,15,0,0
7,22-04-2020,0,0,0
8,22-04-2020,16,9,2
9,22-04-2020,0,0,0
10,22-04-2020,1,1,0
11,22-04-2020,15,11,1
12,22-04-2020,2,2,0
13,22-04-2020,7,1,0
14,22-04-2020,4,0,1
15,22-04-2020,0,0,0
16,22-04-2020,0,0,0
17,22-04-2020,35,3,4
18,22-04-2020,1,1,0
19,22-04-2020,0,0,0
20,22-04-2020,0,0,0
21,22-04-2020,12,0,0
22,22-04-2020,88,33,0
23,22-04-2020,0,0,0
24,22-04-2020,0,0,0
25,22-04-2020,0,0,0
26,22-04-2020,2,1,1
27,22-04-2020,3,3,0
28,22-04-2020,11,9,0
29,22-04-2020,35,0,2
30,22-04-2020,0,0,0
31,22-04-2020,0,0,0
1,23-04-2020,21,2,1
2,23-04-2020,13,3,0
3,23-04-2020,43,3,1
4,23-04-2020,12,4,0
5,23-04-2020,101,49,4
6,23-04-2020,15,9,0
7,23-04-2020,0,0,0
8,23-04-2020,16,10,2
9,23-04-2020,0,0,0
10,23-04-2020,1,1,0
11,23-04-2020,16,11,1
12,23-04-2020,2,2,0
13,23-04-2020,9,1,0
14,23-04-2020,4,0,1
15,23-04-2020,0,0,0
16,23-04-2020,0,0,0
17,23-04-2020,36,3,4
18,23-04-2020,1,1,0
19,23-04-2020,0,0,0
20,23-04-2020,0,0,0
21,23-04-2020,14,0,0
22,23-04-2020,88,33,0
23,23-04-2020,0,0,0
24,23-04-2020,0,0,0
25,23-04-2020,0,0,0
26,23-04-2020,2,1,1
27,23-04-2020,3,3,0
28,23-04-2020,11,9,0
29,23-04-2020,37,0,2
30,23-04-2020,0,0,0
31,23-04-2020,0,0,0
1,24-04-2020,24,2,1
2,24-04-2020,13,3,0
3,24-04-2020,45,3,1
4,24-04-2020,12,6,0
5,24-04-2020,120,49,4
6,24-04-2020,15,9,0
7,24-04-2020,0,0,0
8,24-04-2020,17,10,2
9,24-04-2020,0,0,0
10,24-04-2020,1,1,0
11,24-04-2020,16,11,2
12,24-04-2020,2,2,0
13,24-04-2020,9,2,0
14,24-04-2020,4,0,1
15,24-04-2020,0,0,0
16,24-04-2020,0,0,0
17,24-04-2020,36,6,4
18,24-04-2020,1,1,0
19,24-04-2020,0,0,0
20,24-04-2020,0,0,0
21,24-04-2020,15,0,0
22,24-04-2020,88,33,0
23,24-04-2020,0,0,0
24,24-04-2020,0,0,0
25,24-04-2020,0,0,0
26,24-04-2020,3,1,1
27,24-04-2020,3,3,0
28,24-04-2020,11,10,0
29,24-04-2020,39,0,2
30,24-04-2020,0,0,0
31,24-04-2020,0,0,0
1,25-04-2020,24,2,1
2,25-04-2020,13,3,0
3,25-04-2020,54,4,1
4,25-04-2020,12,8,0
5,25-04-2020,133,49,4
6,25-04-2020,15,9,0
7,25-04-2020,0,0,0
8,25-04-2020,18,11,2
9,25-04-2020,0,0,0
10,25-04-2020,1,1,0
11,25-04-2020,17,11,2
12,25-04-2020,2,2,0
13,25-04-2020,9,2,0
14,25-04-2020,4,0,1
15,25-04-2020,0,0,0
16,25-04-2020,0,0,0
17,25-04-2020,36,7,4
18,25-04-2020,1,1,0
19,25-04-2020,0,0,0
20,25-04-2020,0,0,0
21,25-04-2020,16,0,0
22,25-04-2020,89,34,0
23,25-04-2020,0,0,0
24,25-04-2020,0,0,0
25,25-04-2020,0,0,0
26,25-04-2020,3,1,1
27,25-04-2020,3,3,0
28,25-04-2020,11,10,0
29,25-04-2020,39,0,2
30,25-04-2020,0,0,0
31,25-04-2020,0,0,0
1,26-04-2020,24,6,1
2,26-04-2020,13,5,0
3,26-04-2020,54,6,1
4,26-04-2020,12,8,0
5,26-04-2020,133,57,5
6,26-04-2020,15,9,0
7,26-04-2020,0,0,0
8,26-04-2020,18,11,2
9,26-04-2020,0,0,0
10,26-04-2020,1,1,0
11,26-04-2020,18,11,2
12,26-04-2020,2,2,0
13,26-04-2020,9,2,0
14,26-04-2020,4,0,1
15,26-04-2020,0,0,0
16,26-04-2020,0,0,0
17,26-04-2020,38,7,4
18,26-04-2020,1,1,0
19,26-04-2020,0,0,0
20,26-04-2020,0,0,0
21,26-04-2020,16,4,0
22,26-04-2020,89,38,0
23,26-04-2020,0,0,0
24,26-04-2020,0,0,0
25,26-04-2020,0,0,0
26,26-04-2020,3,1,1
27,26-04-2020,3,3,0
28,26-04-2020,11,10,0
29,26-04-2020,39,0,2
30,26-04-2020,0,0,0
31,26-04-2020,0,0,0
1,27-04-2020,26,6,1
2,27-04-2020,13,5,0
3,27-04-2020,54,6,1
4,27-04-2020,12,8,0
5,27-04-2020,134,57,5
6,27-04-2020,15,9,0
7,27-04-2020,0,0,0
8,27-04-2020,18,11,2
9,27-04-2020,0,0,0
10,27-04-2020,1,1,0
11,27-04-2020,20,11,2
12,27-04-2020,2,2,0
13,27-04-2020,9,2,0
14,27-04-2020,4,0,1
15,27-04-2020,0,0,0
16,27-04-2020,0,0,0
17,27-04-2020,38,7,4
18,27-04-2020,1,1,0
19,27-04-2020,0,0,0
20,27-04-2020,0,0,0
21,27-04-2020,18,4,0
22,27-04-2020,89,43,0
23,27-04-2020,0,0,0
24,27-04-2020,0,0,0
25,27-04-2020,0,0,0
26,27-04-2020,3,1,1
27,27-04-2020,3,3,0
28,27-04-2020,11,10,0
29,27-04-2020,41,6,2
30,27-04-2020,0,0,0
31,27-04-2020,0,0,0
1,28-04-2020,29,6,1
2,28-04-2020,13,5,0
3,28-04-2020,52,6,1
4,28-04-2020,6,6,0
5,28-04-2020,131,58,5
6,28-04-2020,14,8,0
7,28-04-2020,0,0,0
8,28-04-2020,18,11,2
9,28-04-2020,0,0,0
10,28-04-2020,1,1,0
11,28-04-2020,15,6,2
12,28-04-2020,2,2,0
13,28-04-2020,9,2,0
14,28-04-2020,5,0,1
15,28-04-2020,0,0,0
16,28-04-2020,0,0,0
17,28-04-2020,44,7,5
18,28-04-2020,1,1,0
19,28-04-2020,0,0,0
20,28-04-2020,0,0,0
21,28-04-2020,18,4,0
22,28-04-2020,87,48,0
23,28-04-2020,0,0,0
24,28-04-2020,0,0,0
25,28-04-2020,0,0,0
26,28-04-2020,3,1,1
27,28-04-2020,3,3,0
28,28-04-2020,11,10,0
29,28-04-2020,41,6,2
30,28-04-2020,0,0,0
31,28-04-2020,20,16,0
1,29-04-2020,29,6,1
2,29-04-2020,13,5,0
3,29-04-2020,53,7,1
4,29-04-2020,6,6,0
5,29-04-2020,131,58,5
6,29-04-2020,14,8,0
7,29-04-2020,0,0,0
8,29-04-2020,18,11,2
9,29-04-2020,0,0,0
10,29-04-2020,1,1,0
11,29-04-2020,15,6,2
12,29-04-2020,3,2,0
13,29-04-2020,9,2,0
14,29-04-2020,5,0,1
15,29-04-2020,0,0,0
16,29-04-2020,0,0,0
17,29-04-2020,52,7,5
18,29-04-2020,1,1,0
19,29-04-2020,0,0,0
20,29-04-2020,0,0,0
21,29-04-2020,18,4,0
22,29-04-2020,88,56,0
23,29-04-2020,0,0,0
24,29-04-2020,0,0,0
25,29-04-2020,0,0,0
26,29-04-2020,4,1,2
27,29-04-2020,3,3,0
28,29-04-2020,11,10,0
29,29-04-2020,41,6,2
30,29-04-2020,0,0,0
31,29-04-2020,20,16,0
1,30-04-2020,29,6,1
2,30-04-2020,13,5,0
3,30-04-2020,67,7,1
4,30-04-2020,6,6,0
5,30-04-2020,141,61,5
6,30-04-2020,14,8,0
7,30-04-2020,0,0,0
8,30-04-2020,18,11,2
9,30-04-2020,0,0,0
10,30-04-2020,1,1,0
11,30-04-2020,16,6,2
12,30-04-2020,4,2,0
13,30-04-2020,9,2,0
14,30-04-2020,5,0,1
15,30-04-2020,0,0,0
16,30-04-2020,0,0,0
17,30-04-2020,53,8,5
18,30-04-2020,1,1,0
19,30-04-2020,0,0,0
20,30-04-2020,0,0,0
21,30-04-2020,18,4,0
22,30-04-2020,88,63,0
23,30-04-2020,0,0,0
24,30-04-2020,0,0,0
25,30-04-2020,0,0,0
26,30-04-2020,5,1,2
27,30-04-2020,3,3,0
28,30-04-2020,11,10,0
29,30-04-2020,43,6,2
30,30-04-2020,0,0,0
31,30-04-2020,20,18,0
1,01-05-2020,29,6,1
2,01-05-2020,13,7,0
3,01-05-2020,70,7,1
4,01-05-2020,6,6,0
5,01-05-2020,141,69,5
6,01-05-2020,14,8,0
7,01-05-2020,0,0,0
8,01-05-2020,19,11,2
9,01-05-2020,0,0,0
10,01-05-2020,1,1,0
11,01-05-2020,18,6,3
12,01-05-2020,10,2,0
13,01-05-2020,10,2,0
14,01-05-2020,5,1,1
15,01-05-2020,0,0,0
16,01-05-2020,0,0,0
17,01-05-2020,55,12,5
18,01-05-2020,1,1,0
19,01-05-2020,0,0,0
20,01-05-2020,0,0,0
21,01-05-2020,26,4,0
22,01-05-2020,88,64,0
23,01-05-2020,0,0,0
24,01-05-2020,0,0,0
25,01-05-2020,0,0,0
26,01-05-2020,5,1,2
27,01-05-2020,3,3,0
28,01-05-2020,11,11,0
29,01-05-2020,44,11,2
30,01-05-2020,0,0,0
31,01-05-2020,20,18,0
1,02-05-2020,30,6,1
2,02-05-2020,13,7,0
3,02-05-2020,71,15,1
4,02-05-2020,6,6,0
5,02-05-2020,145,71,6
6,02-05-2020,15,10,1
7,02-05-2020,0,0,0
8,02-05-2020,20,11,2
9,02-05-2020,0,0,0
10,02-05-2020,1,1,0
11,02-05-2020,18,6,3
12,02-05-2020,10,2,1
13,02-05-2020,10,4,0
14,02-05-2020,5,1,1
15,02-05-2020,0,0,0
16,02-05-2020,0,0,0
17,02-05-2020,55,18,5
18,02-05-2020,1,1,0
19,02-05-2020,0,0,0
20,02-05-2020,0,0,0
21,02-05-2020,26,4,0
22,02-05-2020,88,64,0
23,02-05-2020,0,0,0
24,02-05-2020,0,0,0
25,02-05-2020,0,0,0
26,02-05-2020,7,1,2
27,02-05-2020,3,3,0
28,02-05-2020,11,11,0
29,02-05-2020,46,11,2
30,02-05-2020,0,0,0
31,02-05-2020,20,18,0
1,03-05-2020,33,10,1
2,03-05-2020,13,8,0
3,03-05-2020,71,15,1
4,03-05-2020,6,6,0
5,03-05-2020,149,72,6
6,03-05-2020,15,10,1
7,03-05-2020,0,0,0
8,03-05-2020,20,12,2
9,03-05-2020,0,0,0
10,03-05-2020,1,1,0
11,03-05-2020,18,6,3
12,03-05-2020,10,2,1
13,03-05-2020,10,4,0
14,03-05-2020,5,1,1
15,03-05-2020,0,0,0
16,03-05-2020,0,0,0
17,03-05-2020,61,18,5
18,03-05-2020,1,1,0
19,03-05-2020,0,0,0
20,03-05-2020,0,0,0
21,03-05-2020,26,4,0
22,03-05-2020,88,75,0
23,03-05-2020,0,0,0
24,03-05-2020,0,0,0
25,03-05-2020,0,0,0
26,03-05-2020,7,1,2
27,03-05-2020,3,3,0
28,03-05-2020,11,11,0
29,03-05-2020,46,15,2
30,03-05-2020,0,0,0
31,03-05-2020,20,18,0
1,04-05-2020,33,10,1
2,04-05-2020,13,8,0
3,04-05-2020,71,26,1
4,04-05-2020,6,6,0
5,04-05-2020,150,75,6
6,04-05-2020,22,10,1
7,04-05-2020,0,0,0
8,04-05-2020,21,12,2
9,04-05-2020,0,0,0
10,04-05-2020,1,1,0
11,04-05-2020,18,6,3
12,04-05-2020,32,2,2
13,04-05-2020,10,6,0
14,04-05-2020,5,1,1
15,04-05-2020,0,0,0
16,04-05-2020,1,0,0
17,04-05-2020,63,21,6
18,04-05-2020,1,1,0
19,04-05-2020,0,0,0
20,04-05-2020,0,0,0
21,04-05-2020,28,7,0
22,04-05-2020,88,77,0
23,04-05-2020,0,0,0
24,04-05-2020,0,0,0
25,04-05-2020,0,0,0
26,04-05-2020,7,1,2
27,04-05-2020,3,3,0
28,04-05-2020,11,11,0
29,04-05-2020,47,19,2
30,04-05-2020,0,0,0
31,04-05-2020,20,18,0
1,05-05-2020,35,13,1
2,05-05-2020,14,8,0
3,05-05-2020,71,26,1
4,05-05-2020,6,6,0
5,05-05-2020,153,75,6
6,05-05-2020,22,10,1
7,05-05-2020,0,0,0
8,05-05-2020,21,12,2
9,05-05-2020,0,0,0
10,05-05-2020,1,1,0
11,05-05-2020,19,6,3
12,05-05-2020,44,2,3
13,05-05-2020,11,6,0
14,05-05-2020,5,1,1
15,05-05-2020,0,0,0
16,05-05-2020,2,0,0
17,05-05-2020,63,22,6
18,05-05-2020,1,1,0
19,05-05-2020,0,0,0
20,05-05-2020,0,0,0
21,05-05-2020,28,7,0
22,05-05-2020,88,80,0
23,05-05-2020,0,0,0
24,05-05-2020,0,0,0
25,05-05-2020,0,0,0
26,05-05-2020,7,1,2
27,05-05-2020,3,3,0
28,05-05-2020,12,11,0
29,05-05-2020,47,22,3
30,05-05-2020,0,0,0
31,05-05-2020,20,18,0
1,06-05-2020,48,17,1
2,06-05-2020,14,8,0
3,06-05-2020,71,34,1
4,06-05-2020,6,6,0
5,06-05-2020,155,75,6
6,06-05-2020,22,10,1
7,06-05-2020,0,0,0
8,06-05-2020,21,12,2
9,06-05-2020,0,0,0
10,06-05-2020,1,1,0
11,06-05-2020,22,7,3
12,06-05-2020,44,2,3
13,06-05-2020,11,6,0
14,06-05-2020,5,1,1
15,06-05-2020,0,0,0
16,06-05-2020,2,0,0
17,06-05-2020,64,27,6
18,06-05-2020,1,1,0
19,06-05-2020,0,0,0
20,06-05-2020,0,0,0
21,06-05-2020,28,11,0
22,06-05-2020,88,80,0
23,06-05-2020,0,0,0
24,06-05-2020,0,0,0
25,06-05-2020,0,0,0
26,06-05-2020,7,1,2
27,06-05-2020,3,3,0
28,06-05-2020,12,11,0
29,06-05-2020,48,23,3
30,06-05-2020,0,0,0
31,06-05-2020,20,18,0
1,07-05-2020,51,18,1
2,07-05-2020,14,9,0
3,07-05-2020,72,34,1
4,07-05-2020,6,6,0
5,07-05-2020,156,77,6
6,07-05-2020,22,13,1
7,07-05-2020,0,0,0
8,07-05-2020,21,12,2
9,07-05-2020,0,0,0
10,07-05-2020,1,1,0
11,07-05-2020,22,7,3
12,07-05-2020,47,2,3
13,07-05-2020,12,6,0
14,07-05-2020,5,1,1
15,07-05-2020,0,0,0
16,07-05-2020,2,0,0
17,07-05-2020,67,29,6
18,07-05-2020,1,1,0
19,07-05-2020,0,0,0
20,07-05-2020,0,0,0
21,07-05-2020,28,11,0
22,07-05-2020,88,81,0
23,07-05-2020,0,0,0
24,07-05-2020,0,0,0
25,07-05-2020,0,0,0
26,07-05-2020,7,1,2
27,07-05-2020,3,3,0
28,07-05-2020,12,11,0
29,07-05-2020,48,26,3
30,07-05-2020,0,0,0
31,07-05-2020,20,18,0
1,08-05-2020,51,18,1
2,08-05-2020,15,11,0
3,08-05-2020,83,34,1
4,08-05-2020,6,6,0
5,08-05-2020,163,84,6
6,08-05-2020,22,13,1
7,08-05-2020,0,0,0
8,08-05-2020,21,12,2
9,08-05-2020,0,0,0
10,08-05-2020,4,1,0
11,08-05-2020,22,7,3
12,08-05-2020,61,2,4
13,08-05-2020,12,7,0
14,08-05-2020,5,1,1
15,08-05-2020,0,0,0
16,08-05-2020,2,0,0
17,08-05-2020,67,29,6
18,08-05-2020,1,1,0
19,08-05-2020,0,0,0
20,08-05-2020,0,0,0
21,08-05-2020,28,11,0
22,08-05-2020,88,81,0
23,08-05-2020,0,0,0
24,08-05-2020,0,0,0
25,08-05-2020,0,0,0
26,08-05-2020,7,1,2
27,08-05-2020,3,3,0
28,08-05-2020,24,11,0
29,08-05-2020,48,25,3
30,08-05-2020,0,0,0
31,08-05-2020,20,18,0
1,09-05-2020,51,18,1
2,09-05-2020,15,11,0
3,09-05-2020,83,34,1
4,09-05-2020,6,6,0
5,09-05-2020,175,86,6
6,09-05-2020,25,13,1
7,09-05-2020,0,0,0
8,09-05-2020,22,12,2
9,09-05-2020,0,0,0
10,09-05-2020,7,1,0
11,09-05-2020,25,7,3
12,09-05-2020,67,2,4
13,09-05-2020,12,7,0
14,09-05-2020,5,1,1
15,09-05-2020,0,0,0
16,09-05-2020,2,0,0
17,09-05-2020,67,31,6
18,09-05-2020,1,1,0
19,09-05-2020,0,0,0
20,09-05-2020,0,0,0
21,09-05-2020,28,14,0
22,09-05-2020,88,83,0
23,09-05-2020,0,0,0
24,09-05-2020,0,0,0
25,09-05-2020,0,0,0
26,09-05-2020,11,2,2
27,09-05-2020,3,3,0
28,09-05-2020,32,11,0
29,09-05-2020,49,25,3
30,09-05-2020,0,0,0
31,09-05-2020,20,18,0
1,10-05-2020,51,21,1
2,10-05-2020,15,11,0
3,10-05-2020,113,37,1
4,10-05-2020,6,6,0
5,10-05-2020,177,86,7
6,10-05-2020,25,13,1
7,10-05-2020,0,0,0
8,10-05-2020,23,16,2
9,10-05-2020,0,0,0
10,10-05-2020,7,1,0
11,10-05-2020,25,7,3
12,10-05-2020,68,2,4
13,10-05-2020,12,7,0
14,10-05-2020,5,4,1
15,10-05-2020,0,0,0
16,10-05-2020,2,0,0
17,10-05-2020,71,44,6
18,10-05-2020,1,1,0
19,10-05-2020,0,0,0
20,10-05-2020,0,0,0
21,10-05-2020,28,14,0
22,10-05-2020,88,84,0
23,10-05-2020,0,0,0
24,10-05-2020,0,0,0
25,10-05-2020,8,0,0
26,10-05-2020,11,2,2
27,10-05-2020,3,3,0
28,10-05-2020,39,11,0
29,10-05-2020,49,33,3
30,10-05-2020,0,0,0
31,10-05-2020,21,19,0
1,11-05-2020,53,21,1
2,11-05-2020,15,11,0
3,11-05-2020,113,36,1
4,11-05-2020,6,6,0
5,11-05-2020,178,91,7
6,11-05-2020,27,13,1
7,11-05-2020,0,0,0
8,11-05-2020,23,16,2
9,11-05-2020,0,0,0
10,11-05-2020,7,1,0
11,11-05-2020,25,7,3
12,11-05-2020,71,2,4
13,11-05-2020,12,7,0
14,11-05-2020,5,4,1
15,11-05-2020,0,0,0
16,11-05-2020,3,0,0
17,11-05-2020,72,44,6
18,11-05-2020,1,1,0
19,11-05-2020,0,0,0
20,11-05-2020,0,0,0
21,11-05-2020,30,14,0
22,11-05-2020,88,84,0
23,11-05-2020,0,0,0
24,11-05-2020,0,0,0
25,11-05-2020,8,0,0
26,11-05-2020,11,2,2
27,11-05-2020,3,3,0
28,11-05-2020,39,11,0
29,11-05-2020,50,33,3
30,11-05-2020,0,0,0
31,11-05-2020,22,19,0
1,12-05-2020,68,27,1
2,12-05-2020,16,11,0
3,12-05-2020,113,36,1
4,12-05-2020,6,6,0
5,12-05-2020,182,91,7
6,12-05-2020,29,13,1
7,12-05-2020,0,0,0
8,12-05-2020,24,16,2
9,12-05-2020,0,0,0
10,12-05-2020,7,1,0
11,12-05-2020,27,7,3
12,12-05-2020,83,2,4
13,12-05-2020,21,7,0
14,12-05-2020,8,4,1
15,12-05-2020,5,0,0
16,12-05-2020,3,0,0
17,12-05-2020,73,44,6
18,12-05-2020,1,1,0
19,12-05-2020,5,0,0
20,12-05-2020,0,0,0
21,12-05-2020,31,14,0
22,12-05-2020,88,84,0
23,12-05-2020,0,0,0
24,12-05-2020,0,0,0
25,12-05-2020,8,0,0
26,12-05-2020,11,2,2
27,12-05-2020,3,3,0
28,12-05-2020,39,11,0
29,12-05-2020,50,34,3
30,12-05-2020,2,0,0
31,12-05-2020,22,19,0
1,13-05-2020,68,27,1
2,13-05-2020,17,12,0
3,13-05-2020,113,41,1
4,13-05-2020,6,6,0
5,13-05-2020,184,95,7
6,13-05-2020,41,14,1
7,13-05-2020,0,0,0
8,13-05-2020,24,16,2
9,13-05-2020,0,0,0
10,13-05-2020,7,1,0
11,13-05-2020,28,8,4
12,13-05-2020,85,2,4
13,13-05-2020,21,7,0
14,13-05-2020,8,4,1
15,13-05-2020,9,0,0
16,13-05-2020,3,0,0
17,13-05-2020,81,44,7
18,13-05-2020,1,1,0
19,13-05-2020,5,0,0
20,13-05-2020,0,0,0
21,13-05-2020,31,19,0
22,13-05-2020,88,84,0
23,13-05-2020,0,0,0
24,13-05-2020,0,0,0
25,13-05-2020,8,0,0
26,13-05-2020,11,2,2
27,13-05-2020,3,3,0
28,13-05-2020,41,11,0
29,13-05-2020,52,35,3
30,13-05-2020,2,0,0
31,13-05-2020,22,19,0
1,14-05-2020,69,27,1
2,14-05-2020,17,12,0
3,14-05-2020,114,41,1
4,14-05-2020,6,6,0
5,14-05-2020,189,97,8
6,14-05-2020,48,14,1
7,14-05-2020,0,0,0
8,14-05-2020,24,16,2
9,14-05-2020,0,0,0
10,14-05-2020,7,1,0
11,14-05-2020,28,10,5
12,14-05-2020,88,2,4
13,14-05-2020,21,7,0
14,14-05-2020,12,4,1
15,14-05-2020,9,0,0
16,14-05-2020,3,0,0
17,14-05-2020,83,46,7
18,14-05-2020,1,1,0
19,14-05-2020,5,0,0
20,14-05-2020,0,0,0
21,14-05-2020,36,19,0
22,14-05-2020,88,86,0
23,14-05-2020,0,0,0
24,14-05-2020,0,0,0
25,14-05-2020,8,0,0
26,14-05-2020,11,2,2
27,14-05-2020,3,3,0
28,14-05-2020,41,11,0
29,14-05-2020,52,36,3
30,14-05-2020,2,0,0
31,14-05-2020,22,19,0
1,15-05-2020,70,27,1
2,15-05-2020,17,13,0
3,15-05-2020,114,54,1
4,15-05-2020,6,6,0
5,15-05-2020,202,101,7
6,15-05-2020,55,14,2
7,15-05-2020,0,0,0
8,15-05-2020,24,16,2
9,15-05-2020,0,0,0
10,15-05-2020,9,1,0
11,15-05-2020,43,10,5
12,15-05-2020,88,2,4
13,15-05-2020,21,7,0
14,15-05-2020,12,4,1
15,15-05-2020,16,0,0
16,15-05-2020,3,0,0
17,15-05-2020,86,46,7
18,15-05-2020,1,1,0
19,15-05-2020,6,0,0
20,15-05-2020,0,0,0
21,15-05-2020,49,19,0
22,15-05-2020,88,88,0
23,15-05-2020,0,0,0
24,15-05-2020,0,0,0
25,15-05-2020,9,0,0
26,15-05-2020,11,2,2
27,15-05-2020,8,3,0
28,15-05-2020,41,11,0
29,15-05-2020,52,36,3
30,15-05-2020,2,0,0
31,15-05-2020,23,19,1
1,16-05-2020,71,27,1
2,16-05-2020,18,13,0
3,16-05-2020,114,54,1
4,16-05-2020,6,6,0
5,16-05-2020,216,115,7
6,16-05-2020,55,14,2
7,16-05-2020,0,0,0
8,16-05-2020,24,16,2
9,16-05-2020,0,0,0
10,16-05-2020,9,1,0
11,16-05-2020,43,10,5
12,16-05-2020,89,2,4
13,16-05-2020,22,7,0
14,16-05-2020,12,4,1
15,16-05-2020,19,0,0
16,16-05-2020,3,0,0
17,16-05-2020,94,47,7
18,16-05-2020,1,1,0
19,16-05-2020,6,0,0
20,16-05-2020,0,0,0
21,16-05-2020,50,19,0
22,16-05-2020,88,88,0
23,16-05-2020,0,0,0
24,16-05-2020,0,0,0
25,16-05-2020,12,0,0
26,16-05-2020,11,2,2
27,16-05-2020,9,3,0
28,16-05-2020,41,11,0
29,16-05-2020,53,37,3
30,16-05-2020,2,0,0
31,16-05-2020,24,19,1
1,17-05-2020,71,27,1
2,17-05-2020,18,13,0
3,17-05-2020,114,54,1
4,17-05-2020,6,6,0
5,17-05-2020,216,122,7
6,17-05-2020,55,14,2
7,17-05-2020,0,0,0
8,17-05-2020,24,17,2
9,17-05-2020,0,0,0
10,17-05-2020,9,1,0
11,17-05-2020,45,10,5
12,17-05-2020,89,2,4
13,17-05-2020,26,7,0
14,17-05-2020,12,4,1
15,17-05-2020,25,0,0
16,17-05-2020,3,0,0
17,17-05-2020,104,51,7
18,17-05-2020,1,1,0
19,17-05-2020,9,0,0
20,17-05-2020,0,0,0
21,17-05-2020,72,19,0
22,17-05-2020,88,88,0
23,17-05-2020,0,0,0
24,17-05-2020,0,0,0
25,17-05-2020,14,0,0
26,17-05-2020,11,3,2
27,17-05-2020,10,3,1
28,17-05-2020,42,11,0
29,17-05-2020,54,37,3
30,17-05-2020,5,0,0
31,17-05-2020,24,19,1
1,18-05-2020,71,31,1
2,18-05-2020,19,13,0
3,18-05-2020,116,62,1
4,18-05-2020,6,0,0
5,18-05-2020,240,122,7
6,18-05-2020,56,14,2
7,18-05-2020,0,0,0
8,18-05-2020,24,18,2
9,18-05-2020,0,0,0
10,18-05-2020,9,1,0
11,18-05-2020,47,11,5
12,18-05-2020,90,2,4
13,18-05-2020,26,7,0
14,18-05-2020,17,4,1
15,18-05-2020,29,0,0
16,18-05-2020,3,0,0
17,18-05-2020,114,53,7
18,18-05-2020,2,1,0
19,18-05-2020,9,0,0
20,18-05-2020,3,0,0
21,18-05-2020,89,21,0
22,18-05-2020,89,88,0
23,18-05-2020,6,0,0
24,18-05-2020,0,0,0
25,18-05-2020,14,0,0
26,18-05-2020,11,5,2
27,18-05-2020,11,3,1
28,18-05-2020,51,11,0
29,18-05-2020,59,37,3
30,18-05-2020,11,0,0
31,18-05-2020,24,20,1
1,19-05-2020,76,31,1
2,19-05-2020,19,13,1
3,19-05-2020,116,64,1
4,19-05-2020,6,6,0
5,19-05-2020,246,123,8
6,19-05-2020,57,21,2
7,19-05-2020,0,0,0
8,19-05-2020,24,18,2
9,19-05-2020,5,0,0
10,19-05-2020,10,1,0
11,19-05-2020,47,11,5
12,19-05-2020,112,2,4
13,19-05-2020,26,7,0
14,19-05-2020,18,4,1
15,19-05-2020,32,0,0
16,19-05-2020,3,0,0
17,19-05-2020,127,55,7
18,19-05-2020,2,1,0
19,19-05-2020,9,0,0
20,19-05-2020,3,0,0
21,19-05-2020,160,21,0
22,19-05-2020,89,88,0
23,19-05-2020,7,0,0
24,19-05-2020,0,0,0
25,19-05-2020,24,0,0
26,19-05-2020,11,5,2
27,19-05-2020,15,3,1
28,19-05-2020,55,12,0
29,19-05-2020,60,37,4
30,19-05-2020,12,0,0
31,19-05-2020,24,20,1
1,20-05-2020,76,31,1
2,20-05-2020,19,13,1
3,20-05-2020,116,64,1
4,20-05-2020,6,6,0
5,20-05-2020,250,124,9
6,20-05-2020,67,21,2
7,20-05-2020,0,0,0
8,20-05-2020,24,18,2
9,20-05-2020,5,0,0
10,20-05-2020,10,1,0
11,20-05-2020,48,11,5
12,20-05-2020,112,9,4
13,20-05-2020,26,9,0
14,20-05-2020,18,4,1
15,20-05-2020,53,0,0
16,20-05-2020,3,0,0
17,20-05-2020,134,55,7
18,20-05-2020,2,1,0
19,20-05-2020,9,0,0
20,20-05-2020,3,0,0
21,20-05-2020,168,24,0
