Date,District,Infected,Recovered,Deceased
22-01-2023,Belagavi,117395,115605,1787
23-01-2023,Belagavi,117395,115605,1787
24-01-2023,Belagavi,117395,115605,1787
25-01-2023,Belagavi,117395,115605,1787
26-01-2023,Belagavi,117395,115605,1787
27-01-2023,Belagavi,117395,115605,1787
28-01-2023,Belagavi,117395,115606,1787
29-01-2023,Belagavi,117395,115606,1787
30-01-2023,Belagavi,117395,115606,1787
31-01-2023,Belagavi,117395,115606,1787
01-02-2023,Belagavi,117395,115606,1787
22-03-2020,Bengaluru Rural,0,0,0
23-03-2020,Bengaluru Rural,0,0,0
24-03-2020,Bengaluru Rural,0,0,0
25-03-2020,Bengaluru Rural,0,0,0
26-03-2020,Bengaluru Rural,0,0,0
27-03-2020,Bengaluru Rural,0,0,0
28-03-2020,Bengaluru Rural,0,0,0
29-03-2020,Bengaluru Rural,0,0,0
30-03-2020,Bengaluru Rural,0,0,0
31-03-2020,Bengaluru Rural,0,0,0
01-04-2020,Bengaluru Rural,0,0,0
02-04-2020,Bengaluru Rural,0,0,0
03-04-2020,Bengaluru Rural,0,0,0
04-04-2020,Bengaluru Rural,1,0,0
05-04-2020,Bengaluru Rural,1,0,0
06-04-2020,Bengaluru Rural,2,0,0
07-04-2020,Bengaluru Rural,3,1,0
08-04-2020,Bengaluru Rural,3,1,0
09-04-2020,Bengaluru Rural,3,1,0
10-04-2020,Bengaluru Rural,4,0,0
11-04-2020,Bengaluru Rural,4,0,0
12-04-2020,Bengaluru Rural,4,0,0
13-04-2020,Bengaluru Rural,5,0,0
14-04-2020,Bengaluru Rural,12,0,0
15-04-2020,Bengaluru Rural,12,0,0
16-04-2020,Bengaluru Rural,12,0,0
17-04-2020,Bengaluru Rural,12,0,0
18-04-2020,Bengaluru Rural,12,1,0
19-04-2020,Bengaluru Rural,12,3,0
20-04-2020,Bengaluru Rural,12,3,0
21-04-2020,Bengaluru Rural,12,4,0
22-04-2020,Bengaluru Rural,12,4,0
23-04-2020,Bengaluru Rural,12,4,0
24-04-2020,Bengaluru Rural,12,6,0
25-04-2020,Bengaluru Rural,12,8,0
26-04-2020,Bengaluru Rural,12,8,0
27-04-2020,Bengaluru Rural,12,8,0
28-04-2020,Bengaluru Rural,6,6,0
29-04-2020,Bengaluru Rural,6,6,0
30-04-2020,Bengaluru Rural,6,6,0
01-05-2020,Bengaluru Rural,6,6,0
02-05-2020,Bengaluru Rural,6,6,0
03-05-2020,Bengaluru Rural,6,6,0
04-05-2020,Bengaluru Rural,6,6,0
05-05-2020,Bengaluru Rural,6,6,0
06-05-2020,Bengaluru Rural,6,6,0
07-05-2020,Bengaluru Rural,6,6,0
08-05-2020,Bengaluru Rural,6,6,0
09-05-2020,Bengaluru Rural,6,6,0
10-05-2020,Bengaluru Rural,6,6,0
11-05-2020,Bengaluru Rural,6,6,0
12-05-2020,Bengaluru Rural,6,6,0
13-05-2020,Bengaluru Rural,6,6,0
14-05-2020,Bengaluru Rural,6,6,0
15-05-2020,Bengaluru Rural,6,6,0
16-05-2020,Bengaluru Rural,6,6,0
17-05-2020,Bengaluru Rural,6,6,0
18-05-2020,Bengaluru Rural,6,0,0
19-05-2020,Bengaluru Rural,6,6,0
20-05-2020,Bengaluru Rural,6,6,0
21-05-2020,Bengaluru Rural,6,6,0
22-05-2020,Bengaluru Rural,11,6,0
23-05-2020,Bengaluru Rural,11,6,0
24-05-2020,Bengaluru Rural,11,6,0
25-05-2020,Bengaluru Rural,11,6,1
26-05-2020,Bengaluru Rural,11,6,1
27-05-2020,Bengaluru Rural,13,6,1
28-05-2020,Bengaluru Rural,13,6,1
29-05-2020,Bengaluru Rural,14,6,1
30-05-2020,Bengaluru Rural,15,6,1
31-05-2020,Bengaluru Rural,15,9,1
01-06-2020,Bengaluru Rural,15,9,1
02-06-2020,Bengaluru Rural,18,9,1
03-06-2020,Bengaluru Rural,19,9,1
04-06-2020,Bengaluru Rural,19,11,1
05-06-2020,Bengaluru Rural,31,11,1
06-06-2020,Bengaluru Rural,31,11,1
07-06-2020,Bengaluru Rural,36,11,1
08-06-2020,Bengaluru Rural,36,11,1
09-06-2020,Bengaluru Rural,36,11,1
10-06-2020,Bengaluru Rural,36,11,1
11-06-2020,Bengaluru Rural,37,11,1
12-06-2020,Bengaluru Rural,37,11,1
13-06-2020,Bengaluru Rural,37,11,1
14-06-2020,Bengaluru Rural,38,11,1
15-06-2020,Bengaluru Rural,38,11,1
16-06-2020,Bengaluru Rural,38,11,1
17-06-2020,Bengaluru Rural,39,11,1
18-06-2020,Bengaluru Rural,39,11,1
19-06-2020,Bengaluru Rural,43,11,1
20-06-2020,Bengaluru Rural,47,11,1
21-06-2020,Bengaluru Rural,47,11,1
22-06-2020,Bengaluru Rural,51,11,1
23-06-2020,Bengaluru Rural,51,11,1
24-06-2020,Bengaluru Rural,58,11,1
25-06-2020,Bengaluru Rural,70,14,4
26-06-2020,Bengaluru Rural,73,14,4
27-06-2020,Bengaluru Rural,78,14,4
28-06-2020,Bengaluru Rural,105,14,4
29-06-2020,Bengaluru Rural,108,14,4
30-06-2020,Bengaluru Rural,129,14,4
01-07-2020,Bengaluru Rural,158,14,4
02-07-2020,Bengaluru Rural,163,46,4
03-07-2020,Bengaluru Rural,207,46,5
04-07-2020,Bengaluru Rural,218,46,6
05-07-2020,Bengaluru Rural,218,46,6
06-07-2020,Bengaluru Rural,286,46,6
07-07-2020,Bengaluru Rural,286,46,6
08-07-2020,Bengaluru Rural,323,46,7
09-07-2020,Bengaluru Rural,339,46,7
10-07-2020,Bengaluru Rural,340,46,7
11-07-2020,Bengaluru Rural,345,46,7
12-07-2020,Bengaluru Rural,364,46,7
13-07-2020,Bengaluru Rural,385,46,7
14-07-2020,Bengaluru Rural,399,46,7
15-07-2020,Bengaluru Rural,409,46,7
16-07-2020,Bengaluru Rural,440,46,7
17-07-2020,Bengaluru Rural,473,46,7
18-07-2020,Bengaluru Rural,567,46,7
19-07-2020,Bengaluru Rural,637,46,7
20-07-2020,Bengaluru Rural,845,46,7
21-07-2020,Bengaluru Rural,940,247,7
22-07-2020,Bengaluru Rural,1079,247,7
23-07-2020,Bengaluru Rural,1240,247,7
24-07-2020,Bengaluru Rural,1266,247,9
25-07-2020,Bengaluru Rural,1420,247,9
26-07-2020,Bengaluru Rural,1633,247,9
27-07-2020,Bengaluru Rural,1771,247,10
28-07-2020,Bengaluru Rural,1878,247,10
29-07-2020,Bengaluru Rural,1927,247,10
30-07-2020,Bengaluru Rural,2151,247,10
31-07-2020,Bengaluru Rural,2256,443,10
01-08-2020,Bengaluru Rural,2349,532,10
02-08-2020,Bengaluru Rural,2387,532,10
03-08-2020,Bengaluru Rural,2389,648,10
04-08-2020,Bengaluru Rural,2471,704,10
05-08-2020,Bengaluru Rural,2581,744,10
06-08-2020,Bengaluru Rural,2615,776,10
07-08-2020,Bengaluru Rural,2734,796,10
08-08-2020,Bengaluru Rural,2800,810,10
09-08-2020,Bengaluru Rural,2895,912,10
10-08-2020,Bengaluru Rural,2945,1029,10
11-08-2020,Bengaluru Rural,2973,1089,10
12-08-2020,Bengaluru Rural,3155,1104,10
13-08-2020,Bengaluru Rural,3225,1839,10
14-08-2020,Bengaluru Rural,3264,2009,10
15-08-2020,Bengaluru Rural,3416,2088,17
16-08-2020,Bengaluru Rural,3503,2108,17
17-08-2020,Bengaluru Rural,3528,2752,17
18-08-2020,Bengaluru Rural,3651,2909,20
19-08-2020,Bengaluru Rural,3719,2972,21
20-08-2020,Bengaluru Rural,3796,3179,21
21-08-2020,Bengaluru Rural,3875,3226,21
22-08-2020,Bengaluru Rural,3941,3271,21
23-08-2020,Bengaluru Rural,3976,3291,21
24-08-2020,Bengaluru Rural,4011,3381,21
25-08-2020,Bengaluru Rural,4074,3479,22
26-08-2020,Bengaluru Rural,4210,3523,24
27-08-2020,Bengaluru Rural,4269,3559,27
28-08-2020,Bengaluru Rural,4483,3617,27
29-08-2020,Bengaluru Rural,4665,4014,27
30-08-2020,Bengaluru Rural,4720,4014,29
31-08-2020,Bengaluru Rural,6582,4014,30
01-09-2020,Bengaluru Rural,4938,4052,32
02-09-2020,Bengaluru Rural,5084,4192,32
03-09-2020,Bengaluru Rural,5244,4299,39
04-09-2020,Bengaluru Rural,5448,4400,43
05-09-2020,Bengaluru Rural,5572,4558,46
06-09-2020,Bengaluru Rural,5665,4617,46
07-09-2020,Bengaluru Rural,5742,4560,47
08-09-2020,Bengaluru Rural,5846,4590,48
09-09-2020,Bengaluru Rural,5925,4704,50
10-09-2020,Bengaluru Rural,6002,4772,50
11-09-2020,Bengaluru Rural,6148,4861,54
12-09-2020,Bengaluru Rural,6359,4916,56
13-09-2020,Bengaluru Rural,6575,4983,56
14-09-2020,Bengaluru Rural,6850,5007,57
15-09-2020,Bengaluru Rural,6993,5117,60
16-09-2020,Bengaluru Rural,7165,5294,66
17-09-2020,Bengaluru Rural,7231,5410,66
18-09-2020,Bengaluru Rural,7343,5541,73
19-09-2020,Bengaluru Rural,7532,5632,73
20-09-2020,Bengaluru Rural,7711,5708,74
21-09-2020,Bengaluru Rural,7825,5796,75
22-09-2020,Bengaluru Rural,7905,5996,77
23-09-2020,Bengaluru Rural,8033,6217,83
24-09-2020,Bengaluru Rural,8222,6270,83
25-09-2020,Bengaluru Rural,8530,6373,86
26-09-2020,Bengaluru Rural,8771,6483,89
27-09-2020,Bengaluru Rural,8984,6561,91
28-09-2020,Bengaluru Rural,9094,6769,91
29-09-2020,Bengaluru Rural,9399,7073,91
30-09-2020,Bengaluru Rural,9587,7728,95
01-10-2020,Bengaluru Rural,9756,7888,96
02-10-2020,Bengaluru Rural,10054,8059,96
03-10-2020,Bengaluru Rural,10337,8250,97
04-10-2020,Bengaluru Rural,10611,8509,97
05-10-2020,Bengaluru Rural,10752,8706,97
06-10-2020,Bengaluru Rural,10964,8889,97
07-10-2020,Bengaluru Rural,11153,9086,99
08-10-2020,Bengaluru Rural,11521,9329,100
09-10-2020,Bengaluru Rural,11763,9415,102
10-10-2020,Bengaluru Rural,11987,9600,102
11-10-2020,Bengaluru Rural,12142,9901,102
12-10-2020,Bengaluru Rural,12255,10200,102
13-10-2020,Bengaluru Rural,12463,10441,107
14-10-2020,Bengaluru Rural,12807,10578,109
15-10-2020,Bengaluru Rural,13261,10828,109
16-10-2020,Bengaluru Rural,13606,11006,109
17-10-2020,Bengaluru Rural,13826,11101,111
18-10-2020,Bengaluru Rural,14114,11161,111
19-10-2020,Bengaluru Rural,14287,11264,116
20-10-2020,Bengaluru Rural,14606,11451,118
21-10-2020,Bengaluru Rural,14972,11525,120
22-10-2020,Bengaluru Rural,15252,11645,120
23-10-2020,Bengaluru Rural,15404,11740,121
24-10-2020,Bengaluru Rural,15506,11800,122
25-10-2020,Bengaluru Rural,15740,11961,122
26-10-2020,Bengaluru Rural,15827,12103,122
27-10-2020,Bengaluru Rural,15920,12246,122
28-10-2020,Bengaluru Rural,15981,12343,124
29-10-2020,Bengaluru Rural,16062,12538,127
30-10-2020,Bengaluru Rural,16134,12725,127
31-10-2020,Bengaluru Rural,16178,12772,127
01-11-2020,Bengaluru Rural,16258,12852,127
02-11-2020,Bengaluru Rural,16294,12930,127
03-11-2020,Bengaluru Rural,16329,12933,127
04-11-2020,Bengaluru Rural,16421,13038,127
05-11-2020,Bengaluru Rural,16474,13132,128
06-11-2020,Bengaluru Rural,16543,13156,129
07-11-2020,Bengaluru Rural,16613,13316,130
08-11-2020,Bengaluru Rural,16632,13418,130
09-11-2020,Bengaluru Rural,16725,13618,131
10-11-2020,Bengaluru Rural,16780,14143,134
11-11-2020,Bengaluru Rural,16828,14601,135
12-11-2020,Bengaluru Rural,16871,15581,138
13-11-2020,Bengaluru Rural,16921,16238,138
14-11-2020,Bengaluru Rural,16981,16300,138
15-11-2020,Bengaluru Rural,16995,16443,138
16-11-2020,Bengaluru Rural,17041,16538,138
17-11-2020,Bengaluru Rural,17081,16584,138
18-11-2020,Bengaluru Rural,17114,16621,138
19-11-2020,Bengaluru Rural,17144,16663,138
20-11-2020,Bengaluru Rural,17210,16703,139
21-11-2020,Bengaluru Rural,17233,16737,139
22-11-2020,Bengaluru Rural,17274,16775,139
23-11-2020,Bengaluru Rural,17308,16811,139
24-11-2020,Bengaluru Rural,17397,16839,139
25-11-2020,Bengaluru Rural,17448,16898,141
26-11-2020,Bengaluru Rural,17482,16933,142
27-11-2020,Bengaluru Rural,17513,16973,142
28-11-2020,Bengaluru Rural,17554,17009,142
29-11-2020,Bengaluru Rural,17592,17071,142
30-11-2020,Bengaluru Rural,17615,17101,144
01-12-2020,Bengaluru Rural,17653,17134,144
02-12-2020,Bengaluru Rural,17689,17170,145
03-12-2020,Bengaluru Rural,17721,17195,146
04-12-2020,Bengaluru Rural,17740,17227,146
05-12-2020,Bengaluru Rural,17763,17264,146
06-12-2020,Bengaluru Rural,17776,17292,146
07-12-2020,Bengaluru Rural,17787,17316,146
08-12-2020,Bengaluru Rural,17803,17344,146
09-12-2020,Bengaluru Rural,17827,17368,147
10-12-2020,Bengaluru Rural,17862,17396,147
11-12-2020,Bengaluru Rural,17897,17411,147
12-12-2020,Bengaluru Rural,17920,17432,147
13-12-2020,Bengaluru Rural,17947,17451,147
14-12-2020,Bengaluru Rural,17954,17475,147
15-12-2020,Bengaluru Rural,17971,17501,148
16-12-2020,Bengaluru Rural,17999,17521,148
17-12-2020,Bengaluru Rural,18016,17542,148
18-12-2020,Bengaluru Rural,18027,17562,148
19-12-2020,Bengaluru Rural,18058,17583,149
20-12-2020,Bengaluru Rural,18094,17599,149
21-12-2020,Bengaluru Rural,18113,17618,149
22-12-2020,Bengaluru Rural,18132,17648,151
23-12-2020,Bengaluru Rural,18149,17681,151
24-12-2020,Bengaluru Rural,18164,17706,151
25-12-2020,Bengaluru Rural,18181,17719,151
26-12-2020,Bengaluru Rural,18194,17741,152
27-12-2020,Bengaluru Rural,18214,17754,152
28-12-2020,Bengaluru Rural,18224,17778,152
29-12-2020,Bengaluru Rural,18228,17806,152
30-12-2020,Bengaluru Rural,18236,17828,152
31-12-2020,Bengaluru Rural,18260,17851,152
01-01-2021,Bengaluru Rural,18288,17874,152
02-01-2021,Bengaluru Rural,18300,17893,152
03-01-2021,Bengaluru Rural,18320,17914,152
04-01-2021,Bengaluru Rural,18330,17931,152
05-01-2021,Bengaluru Rural,18342,17957,152
06-01-2021,Bengaluru Rural,18367,17984,153
07-01-2021,Bengaluru Rural,18380,18010,153
08-01-2021,Bengaluru Rural,18406,18029,153
09-01-2021,Bengaluru Rural,18421,18059,153
10-01-2021,Bengaluru Rural,18443,18080,153
11-01-2021,Bengaluru Rural,18449,18095,153
12-01-2021,Bengaluru Rural,18466,18109,154
13-01-2021,Bengaluru Rural,18484,18126,154
14-01-2021,Bengaluru Rural,18503,18141,154
15-01-2021,Bengaluru Rural,18508,18157,154
16-01-2021,Bengaluru Rural,18518,18171,154
17-01-2021,Bengaluru Rural,18535,18199,155
18-01-2021,Bengaluru Rural,18539,18221,155
19-01-2021,Bengaluru Rural,18557,18234,156
20-01-2021,Bengaluru Rural,18564,18254,156
21-01-2021,Bengaluru Rural,18577,18269,156
22-01-2021,Bengaluru Rural,18585,18292,156
23-01-2021,Bengaluru Rural,18596,18308,156
24-01-2021,Bengaluru Rural,18605,18323,156
25-01-2021,Bengaluru Rural,18612,18333,156
26-01-2021,Bengaluru Rural,18623,18342,156
27-01-2021,Bengaluru Rural,18630,18358,157
28-01-2021,Bengaluru Rural,18637,18386,157
29-01-2021,Bengaluru Rural,18646,18404,157
30-01-2021,Bengaluru Rural,18656,18416,157
31-01-2021,Bengaluru Rural,18666,18425,157
01-02-2021,Bengaluru Rural,18673,18431,157
02-02-2021,Bengaluru Rural,18680,18443,157
03-02-2021,Bengaluru Rural,18684,18452,157
04-02-2021,Bengaluru Rural,18693,18463,157
05-02-2021,Bengaluru Rural,18697,18474,157
06-02-2021,Bengaluru Rural,18701,18482,158
07-02-2021,Bengaluru Rural,18706,18490,158
08-02-2021,Bengaluru Rural,18708,18494,159
09-02-2021,Bengaluru Rural,18728,18500,159
10-02-2021,Bengaluru Rural,18734,18505,159
11-02-2021,Bengaluru Rural,18745,18511,160
12-02-2021,Bengaluru Rural,18752,18515,160
13-02-2021,Bengaluru Rural,18758,18520,160
14-02-2021,Bengaluru Rural,18766,18520,160
15-02-2021,Bengaluru Rural,18774,18530,160
16-02-2021,Bengaluru Rural,18775,18536,160
17-02-2021,Bengaluru Rural,18777,18541,160
18-02-2021,Bengaluru Rural,18781,18550,160
19-02-2021,Bengaluru Rural,18786,18555,160
20-02-2021,Bengaluru Rural,18789,18561,160
21-02-2021,Bengaluru Rural,18793,18567,160
22-02-2021,Bengaluru Rural,18794,18572,160
23-02-2021,Bengaluru Rural,18798,18579,160
24-02-2021,Bengaluru Rural,18805,18583,160
25-02-2021,Bengaluru Rural,18812,18588,160
26-02-2021,Bengaluru Rural,18819,18593,160
27-02-2021,Bengaluru Rural,18824,18599,160
28-02-2021,Bengaluru Rural,18833,18603,160
01-03-2021,Bengaluru Rural,18835,18604,160
02-03-2021,Bengaluru Rural,18837,18609,160
03-03-2021,Bengaluru Rural,18842,18615,161
04-03-2021,Bengaluru Rural,18845,18620,161
05-03-2021,Bengaluru Rural,18852,18623,161
06-03-2021,Bengaluru Rural,18862,18627,161
07-03-2021,Bengaluru Rural,18874,18627,161
08-03-2021,Bengaluru Rural,18875,18636,161
09-03-2021,Bengaluru Rural,18880,18642,161
10-03-2021,Bengaluru Rural,18887,18653,161
11-03-2021,Bengaluru Rural,18908,18659,161
12-03-2021,Bengaluru Rural,18913,18664,161
13-03-2021,Bengaluru Rural,18926,18668,161
14-03-2021,Bengaluru Rural,18944,18671,161
15-03-2021,Bengaluru Rural,18951,18678,161
16-03-2021,Bengaluru Rural,18989,18684,161
17-03-2021,Bengaluru Rural,19015,18689,161
18-03-2021,Bengaluru Rural,19041,18695,161
19-03-2021,Bengaluru Rural,19061,18706,161
20-03-2021,Bengaluru Rural,19083,18718,161
21-03-2021,Bengaluru Rural,19115,18732,161
22-03-2021,Bengaluru Rural,19127,18740,161
23-03-2021,Bengaluru Rural,19163,18749,161
24-03-2021,Bengaluru Rural,19200,18760,161
25-03-2021,Bengaluru Rural,19237,18770,161
26-03-2021,Bengaluru Rural,19296,18782,163
27-03-2021,Bengaluru Rural,19354,18793,163
28-03-2021,Bengaluru Rural,19400,18805,163
29-03-2021,Bengaluru Rural,19428,18815,163
30-03-2021,Bengaluru Rural,19494,18830,165
31-03-2021,Bengaluru Rural,19574,18859,165
01-04-2021,Bengaluru Rural,19647,18878,165
02-04-2021,Bengaluru Rural,19716,18899,165
03-04-2021,Bengaluru Rural,19770,18932,165
04-04-2021,Bengaluru Rural,19925,18952,165
05-04-2021,Bengaluru Rural,19959,18995,165
06-04-2021,Bengaluru Rural,20039,19055,166
07-04-2021,Bengaluru Rural,20109,19128,166
08-04-2021,Bengaluru Rural,20163,19209,168
09-04-2021,Bengaluru Rural,20234,19249,169
10-04-2021,Bengaluru Rural,20386,19317,169
11-04-2021,Bengaluru Rural,20503,19359,170
12-04-2021,Bengaluru Rural,20695,19450,170
13-04-2021,Bengaluru Rural,20858,19523,170
14-04-2021,Bengaluru Rural,20906,19612,170
15-04-2021,Bengaluru Rural,21077,19671,176
16-04-2021,Bengaluru Rural,21435,19720,177
17-04-2021,Bengaluru Rural,21697,19802,177
18-04-2021,Bengaluru Rural,21942,19905,177
19-04-2021,Bengaluru Rural,22122,20044,183
20-04-2021,Bengaluru Rural,22635,20214,196
21-04-2021,Bengaluru Rural,23179,20348,198
22-04-2021,Bengaluru Rural,23584,20469,202
23-04-2021,Bengaluru Rural,24172,20548,206
24-04-2021,Bengaluru Rural,24856,20680,209
25-04-2021,Bengaluru Rural,25720,20829,209
26-04-2021,Bengaluru Rural,26225,20942,212
27-04-2021,Bengaluru Rural,26824,21142,215
28-04-2021,Bengaluru Rural,27556,21288,217
29-04-2021,Bengaluru Rural,28685,21426,221
30-04-2021,Bengaluru Rural,29503,21637,221
01-05-2021,Bengaluru Rural,30443,21844,233
02-05-2021,Bengaluru Rural,30729,21976,238
03-05-2021,Bengaluru Rural,31544,22224,242
04-05-2021,Bengaluru Rural,32540,22481,245
05-05-2021,Bengaluru Rural,33573,22780,250
06-05-2021,Bengaluru Rural,34536,23200,258
07-05-2021,Bengaluru Rural,35495,23646,270
08-05-2021,Bengaluru Rural,36453,24063,277
09-05-2021,Bengaluru Rural,37519,24431,277
10-05-2021,Bengaluru Rural,38223,24826,284
11-05-2021,Bengaluru Rural,38911,25239,298
12-05-2021,Bengaluru Rural,40049,25699,310
13-05-2021,Bengaluru Rural,41128,26229,323
14-05-2021,Bengaluru Rural,41835,27181,335
15-05-2021,Bengaluru Rural,43100,28499,345
16-05-2021,Bengaluru Rural,44182,29031,362
17-05-2021,Bengaluru Rural,44608,29472,375
18-05-2021,Bengaluru Rural,45947,30126,394
19-05-2021,Bengaluru Rural,46759,30794,407
20-05-2021,Bengaluru Rural,47437,31559,444
21-05-2021,Bengaluru Rural,48078,32320,474
22-05-2021,Bengaluru Rural,48794,33142,509
23-05-2021,Bengaluru Rural,49194,33957,539
24-05-2021,Bengaluru Rural,49579,34646,557
25-05-2021,Bengaluru Rural,50416,36060,568
26-05-2021,Bengaluru Rural,51156,37111,603
27-05-2021,Bengaluru Rural,51779,37695,616
28-05-2021,Bengaluru Rural,52293,38727,627
29-05-2021,Bengaluru Rural,52850,39238,643
30-05-2021,Bengaluru Rural,53242,41380,653
31-05-2021,Bengaluru Rural,53625,43942,663
01-06-2021,Bengaluru Rural,53827,45512,674
02-06-2021,Bengaluru Rural,53991,45651,686
03-06-2021,Bengaluru Rural,54751,45894,697
04-06-2021,Bengaluru Rural,55180,46231,706
05-06-2021,Bengaluru Rural,55506,46633,714
06-06-2021,Bengaluru Rural,55783,46878,716
07-06-2021,Bengaluru Rural,56075,47422,721
08-06-2021,Bengaluru Rural,56200,48133,729
09-06-2021,Bengaluru Rural,56585,48763,737
10-06-2021,Bengaluru Rural,56849,49527,745
11-06-2021,Bengaluru Rural,57083,49789,751
12-06-2021,Bengaluru Rural,57325,50651,759
13-06-2021,Bengaluru Rural,57479,51229,762
14-06-2021,Bengaluru Rural,57647,52185,765
15-06-2021,Bengaluru Rural,57780,52976,768
16-06-2021,Bengaluru Rural,58055,53650,774
17-06-2021,Bengaluru Rural,58281,53817,776
18-06-2021,Bengaluru Rural,58488,54328,779
19-06-2021,Bengaluru Rural,58649,54976,783
20-06-2021,Bengaluru Rural,58760,55116,783
21-06-2021,Bengaluru Rural,58894,55310,787
22-06-2021,Bengaluru Rural,58997,55570,790
23-06-2021,Bengaluru Rural,59122,55946,793
24-06-2021,Bengaluru Rural,59203,56189,799
25-06-2021,Bengaluru Rural,59283,56421,802
26-06-2021,Bengaluru Rural,59372,56528,805
27-06-2021,Bengaluru Rural,59449,56720,805
28-06-2021,Bengaluru Rural,59504,57009,807
29-06-2021,Bengaluru Rural,59552,57247,808
30-06-2021,Bengaluru Rural,59624,57460,810
01-07-2021,Bengaluru Rural,59699,57612,815
02-07-2021,Bengaluru Rural,59772,57781,816
03-07-2021,Bengaluru Rural,59827,57969,819
04-07-2021,Bengaluru Rural,59869,58176,822
05-07-2021,Bengaluru Rural,59926,58277,824
06-07-2021,Bengaluru Rural,59993,58431,826
07-07-2021,Bengaluru Rural,60063,58517,828
08-07-2021,Bengaluru Rural,60122,58578,828
09-07-2021,Bengaluru Rural,60185,58626,828
10-07-2021,Bengaluru Rural,60197,58673,828
11-07-2021,Bengaluru Rural,60261,58738,829
12-07-2021,Bengaluru Rural,60308,58796,831
13-07-2021,Bengaluru Rural,60332,58849,833
14-07-2021,Bengaluru Rural,60372,58897,836
