DISTRICTCODE,Date,ICU
16,02-01-2021,0
17,02-01-2021,11
18,02-01-2021,3
19,02-01-2021,6
20,02-01-2021,0
21,02-01-2021,2
22,02-01-2021,6
23,02-01-2021,0
24,02-01-2021,0
25,02-01-2021,2
26,02-01-2021,11
27,02-01-2021,1
28,02-01-2021,5
29,02-01-2021,1
30,02-01-2021,0
1,03-01-2021,2
2,03-01-2021,4
3,03-01-2021,7
4,03-01-2021,4
5,03-01-2021,81
6,03-01-2021,5
7,03-01-2021,2
8,03-01-2021,0
9,03-01-2021,0
10,03-01-2021,0
11,03-01-2021,6
12,03-01-2021,2
13,03-01-2021,6
14,03-01-2021,5
15,03-01-2021,10
16,03-01-2021,0
17,03-01-2021,11
18,03-01-2021,3
19,03-01-2021,6
20,03-01-2021,0
21,03-01-2021,3
22,03-01-2021,6
23,03-01-2021,0
24,03-01-2021,0
25,03-01-2021,2
26,03-01-2021,14
27,03-01-2021,1
28,03-01-2021,4
29,03-01-2021,2
30,03-01-2021,0
1,04-01-2021,2
2,04-01-2021,4
3,04-01-2021,7
4,04-01-2021,4
5,04-01-2021,81
6,04-01-2021,7
7,04-01-2021,4
8,04-01-2021,0
9,04-01-2021,0
10,04-01-2021,0
11,04-01-2021,6
12,04-01-2021,2
13,04-01-2021,6
14,04-01-2021,5
15,04-01-2021,10
16,04-01-2021,0
17,04-01-2021,13
18,04-01-2021,3
19,04-01-2021,5
20,04-01-2021,2
21,04-01-2021,3
22,04-01-2021,6
23,04-01-2021,0
24,04-01-2021,0
25,04-01-2021,2
26,04-01-2021,14
27,04-01-2021,1
28,04-01-2021,4
29,04-01-2021,5
30,04-01-2021,0
1,05-01-2021,2
2,05-01-2021,4
3,05-01-2021,2
4,05-01-2021,4
5,05-01-2021,83
6,05-01-2021,4
7,05-01-2021,4
8,05-01-2021,0
9,05-01-2021,0
10,05-01-2021,1
11,05-01-2021,6
12,05-01-2021,2
13,05-01-2021,6
14,05-01-2021,3
15,05-01-2021,10
16,05-01-2021,0
17,05-01-2021,15
18,05-01-2021,3
19,05-01-2021,5
20,05-01-2021,2
21,05-01-2021,3
22,05-01-2021,6
23,05-01-2021,0
24,05-01-2021,0
25,05-01-2021,5
26,05-01-2021,14
27,05-01-2021,1
28,05-01-2021,4
29,05-01-2021,5
30,05-01-2021,0
1,06-01-2021,2
2,06-01-2021,4
3,06-01-2021,2
4,06-01-2021,4
5,06-01-2021,89
6,06-01-2021,6
7,06-01-2021,4
8,06-01-2021,0
9,06-01-2021,0
10,06-01-2021,1
11,06-01-2021,6
12,06-01-2021,6
13,06-01-2021,6
14,06-01-2021,3
15,06-01-2021,10
16,06-01-2021,0
17,06-01-2021,15
18,06-01-2021,3
19,06-01-2021,5
20,06-01-2021,3
21,06-01-2021,3
22,06-01-2021,6
23,06-01-2021,0
24,06-01-2021,0
25,06-01-2021,5
26,06-01-2021,14
27,06-01-2021,1
28,06-01-2021,4
29,06-01-2021,8
30,06-01-2021,0
1,07-01-2021,2
2,07-01-2021,4
3,07-01-2021,2
4,07-01-2021,4
5,07-01-2021,89
6,07-01-2021,5
7,07-01-2021,4
8,07-01-2021,0
9,07-01-2021,1
10,07-01-2021,1
11,07-01-2021,6
12,07-01-2021,6
13,07-01-2021,6
14,07-01-2021,2
15,07-01-2021,9
16,07-01-2021,0
17,07-01-2021,12
18,07-01-2021,4
19,07-01-2021,5
20,07-01-2021,2
21,07-01-2021,3
22,07-01-2021,6
23,07-01-2021,0
24,07-01-2021,0
25,07-01-2021,5
26,07-01-2021,13
27,07-01-2021,1
28,07-01-2021,4
29,07-01-2021,9
30,07-01-2021,0
1,08-01-2021,1
2,08-01-2021,4
3,08-01-2021,2
4,08-01-2021,4
5,08-01-2021,88
6,08-01-2021,3
7,08-01-2021,4
8,08-01-2021,0
9,08-01-2021,1
10,08-01-2021,1
11,08-01-2021,5
12,08-01-2021,5
13,08-01-2021,4
14,08-01-2021,7
15,08-01-2021,10
16,08-01-2021,0
17,08-01-2021,14
18,08-01-2021,4
19,08-01-2021,7
20,08-01-2021,2
21,08-01-2021,3
22,08-01-2021,6
23,08-01-2021,1
24,08-01-2021,0
25,08-01-2021,5
26,08-01-2021,13
27,08-01-2021,1
28,08-01-2021,3
29,08-01-2021,5
30,08-01-2021,0
1,09-01-2021,1
2,09-01-2021,4
3,09-01-2021,3
4,09-01-2021,4
5,09-01-2021,88
6,09-01-2021,2
7,09-01-2021,4
8,09-01-2021,0
9,09-01-2021,1
10,09-01-2021,1
11,09-01-2021,5
12,09-01-2021,5
13,09-01-2021,4
14,09-01-2021,7
15,09-01-2021,10
16,09-01-2021,0
17,09-01-2021,14
18,09-01-2021,4
19,09-01-2021,7
20,09-01-2021,2
21,09-01-2021,3
22,09-01-2021,6
23,09-01-2021,1
24,09-01-2021,0
25,09-01-2021,5
26,09-01-2021,12
27,09-01-2021,1
28,09-01-2021,3
29,09-01-2021,5
30,09-01-2021,0
1,10-01-2021,1
2,10-01-2021,4
3,10-01-2021,3
4,10-01-2021,4
5,10-01-2021,85
6,10-01-2021,2
7,10-01-2021,4
8,10-01-2021,0
9,10-01-2021,1
10,10-01-2021,1
11,10-01-2021,5
12,10-01-2021,5
13,10-01-2021,4
14,10-01-2021,7
15,10-01-2021,10
16,10-01-2021,0
17,10-01-2021,15
18,10-01-2021,4
19,10-01-2021,9
20,10-01-2021,2
21,10-01-2021,3
22,10-01-2021,6
23,10-01-2021,1
24,10-01-2021,0
25,10-01-2021,5
26,10-01-2021,12
27,10-01-2021,1
28,10-01-2021,3
29,10-01-2021,5
30,10-01-2021,0
1,11-01-2021,1
2,11-01-2021,4
3,11-01-2021,3
4,11-01-2021,4
5,11-01-2021,82
6,11-01-2021,3
7,11-01-2021,4
8,11-01-2021,0
9,11-01-2021,1
10,11-01-2021,1
11,11-01-2021,4
12,11-01-2021,7
13,11-01-2021,4
14,11-01-2021,6
15,11-01-2021,9
16,11-01-2021,0
17,11-01-2021,19
18,11-01-2021,2
19,11-01-2021,4
20,11-01-2021,1
21,11-01-2021,3
22,11-01-2021,6
23,11-01-2021,1
24,11-01-2021,0
25,11-01-2021,5
26,11-01-2021,8
27,11-01-2021,6
28,11-01-2021,3
29,11-01-2021,5
30,11-01-2021,0
1,12-01-2021,1
2,12-01-2021,4
3,12-01-2021,3
4,12-01-2021,3
5,12-01-2021,87
6,12-01-2021,3
7,12-01-2021,8
8,12-01-2021,0
9,12-01-2021,1
10,12-01-2021,1
11,12-01-2021,4
12,12-01-2021,7
13,12-01-2021,4
14,12-01-2021,4
15,12-01-2021,9
16,12-01-2021,0
17,12-01-2021,19
18,12-01-2021,2
19,12-01-2021,4
20,12-01-2021,0
21,12-01-2021,3
22,12-01-2021,6
23,12-01-2021,1
24,12-01-2021,0
25,12-01-2021,5
26,12-01-2021,10
27,12-01-2021,6
28,12-01-2021,3
29,12-01-2021,5
30,12-01-2021,0
1,13-01-2021,1
2,13-01-2021,4
3,13-01-2021,3
4,13-01-2021,3
5,13-01-2021,87
6,13-01-2021,3
7,13-01-2021,3
8,13-01-2021,0
9,13-01-2021,1
10,13-01-2021,1
11,13-01-2021,4
12,13-01-2021,7
13,13-01-2021,4
14,13-01-2021,3
15,13-01-2021,10
16,13-01-2021,0
17,13-01-2021,15
18,13-01-2021,2
19,13-01-2021,4
20,13-01-2021,0
21,13-01-2021,4
22,13-01-2021,6
23,13-01-2021,1
24,13-01-2021,0
25,13-01-2021,5
26,13-01-2021,10
27,13-01-2021,4
28,13-01-2021,3
29,13-01-2021,5
30,13-01-2021,0
1,14-01-2021,2
2,14-01-2021,4
3,14-01-2021,4
4,14-01-2021,3
5,14-01-2021,84
6,14-01-2021,3
7,14-01-2021,4
8,14-01-2021,0
9,14-01-2021,1
10,14-01-2021,1
11,14-01-2021,4
12,14-01-2021,5
13,14-01-2021,6
14,14-01-2021,2
15,14-01-2021,6
16,14-01-2021,0
17,14-01-2021,15
18,14-01-2021,3
19,14-01-2021,4
20,14-01-2021,0
21,14-01-2021,4
22,14-01-2021,6
23,14-01-2021,1
24,14-01-2021,0
25,14-01-2021,4
26,14-01-2021,9
27,14-01-2021,4
28,14-01-2021,3
29,14-01-2021,5
30,14-01-2021,0
1,15-01-2021,1
2,15-01-2021,3
3,15-01-2021,3
4,15-01-2021,3
5,15-01-2021,84
6,15-01-2021,7
7,15-01-2021,4
8,15-01-2021,0
9,15-01-2021,1
10,15-01-2021,1
11,15-01-2021,4
12,15-01-2021,5
13,15-01-2021,6
14,15-01-2021,2
15,15-01-2021,6
16,15-01-2021,0
17,15-01-2021,15
18,15-01-2021,2
19,15-01-2021,4
20,15-01-2021,0
21,15-01-2021,4
22,15-01-2021,6
23,15-01-2021,1
24,15-01-2021,0
25,15-01-2021,3
26,15-01-2021,6
27,15-01-2021,4
28,15-01-2021,3
29,15-01-2021,5
30,15-01-2021,0
1,16-01-2021,2
2,16-01-2021,3
3,16-01-2021,3
4,16-01-2021,3
5,16-01-2021,77
6,16-01-2021,8
7,16-01-2021,7
8,16-01-2021,0
9,16-01-2021,1
10,16-01-2021,1
11,16-01-2021,4
12,16-01-2021,6
13,16-01-2021,5
14,16-01-2021,1
15,16-01-2021,5
16,16-01-2021,0
17,16-01-2021,15
18,16-01-2021,2
19,16-01-2021,5
20,16-01-2021,0
21,16-01-2021,5
22,16-01-2021,6
23,16-01-2021,1
24,16-01-2021,0
25,16-01-2021,3
26,16-01-2021,4
27,16-01-2021,6
28,16-01-2021,3
29,16-01-2021,5
30,16-01-2021,0
1,17-01-2021,2
2,17-01-2021,3
3,17-01-2021,3
4,17-01-2021,3
5,17-01-2021,77
6,17-01-2021,8
7,17-01-2021,7
8,17-01-2021,0
9,17-01-2021,1
10,17-01-2021,1
11,17-01-2021,4
12,17-01-2021,6
13,17-01-2021,5
14,17-01-2021,1
15,17-01-2021,5
16,17-01-2021,0
17,17-01-2021,12
18,17-01-2021,2
19,17-01-2021,5
20,17-01-2021,0
21,17-01-2021,5
22,17-01-2021,6
23,17-01-2021,1
24,17-01-2021,0
25,17-01-2021,3
26,17-01-2021,4
27,17-01-2021,6
28,17-01-2021,3
29,17-01-2021,5
30,17-01-2021,0
1,18-01-2021,2
2,18-01-2021,3
3,18-01-2021,6
4,18-01-2021,3
5,18-01-2021,74
6,18-01-2021,9
7,18-01-2021,7
8,18-01-2021,0
9,18-01-2021,1
10,18-01-2021,1
11,18-01-2021,4
12,18-01-2021,6
13,18-01-2021,5
14,18-01-2021,1
15,18-01-2021,5
16,18-01-2021,0
17,18-01-2021,11
18,18-01-2021,2
19,18-01-2021,3
20,18-01-2021,0
21,18-01-2021,9
22,18-01-2021,6
23,18-01-2021,1
24,18-01-2021,0
25,18-01-2021,2
26,18-01-2021,4
27,18-01-2021,4
28,18-01-2021,3
29,18-01-2021,5
30,18-01-2021,0
1,19-01-2021,2
2,19-01-2021,2
3,19-01-2021,6
4,19-01-2021,3
5,19-01-2021,74
6,19-01-2021,9
7,19-01-2021,5
8,19-01-2021,0
9,19-01-2021,1
10,19-01-2021,1
11,19-01-2021,4
12,19-01-2021,6
13,19-01-2021,6
14,19-01-2021,1
15,19-01-2021,5
16,19-01-2021,0
17,19-01-2021,10
18,19-01-2021,0
19,19-01-2021,3
20,19-01-2021,1
21,19-01-2021,10
22,19-01-2021,6
23,19-01-2021,1
24,19-01-2021,0
25,19-01-2021,2
26,19-01-2021,4
27,19-01-2021,4
28,19-01-2021,3
29,19-01-2021,3
30,19-01-2021,0
1,20-01-2021,2
2,20-01-2021,0
3,20-01-2021,6
4,20-01-2021,3
5,20-01-2021,74
6,20-01-2021,7
7,20-01-2021,4
8,20-01-2021,0
9,20-01-2021,1
10,20-01-2021,0
11,20-01-2021,4
12,20-01-2021,6
13,20-01-2021,6
14,20-01-2021,1
15,20-01-2021,5
16,20-01-2021,0
17,20-01-2021,10
18,20-01-2021,0
19,20-01-2021,4
20,20-01-2021,1
21,20-01-2021,12
22,20-01-2021,5
23,20-01-2021,1
24,20-01-2021,0
25,20-01-2021,2
26,20-01-2021,4
27,20-01-2021,4
28,20-01-2021,3
29,20-01-2021,3
30,20-01-2021,0
1,21-01-2021,2
2,21-01-2021,0
3,21-01-2021,5
4,21-01-2021,3
5,21-01-2021,74
6,21-01-2021,7
7,21-01-2021,5
8,21-01-2021,0
9,21-01-2021,1
10,21-01-2021,0
11,21-01-2021,4
12,21-01-2021,5
13,21-01-2021,6
14,21-01-2021,2
15,21-01-2021,5
16,21-01-2021,0
17,21-01-2021,11
18,21-01-2021,0
19,21-01-2021,4
20,21-01-2021,1
21,21-01-2021,12
22,21-01-2021,5
23,21-01-2021,1
24,21-01-2021,0
25,21-01-2021,2
26,21-01-2021,6
27,21-01-2021,4
28,21-01-2021,3
29,21-01-2021,3
30,21-01-2021,0
1,22-01-2021,2
2,22-01-2021,0
3,22-01-2021,4
4,22-01-2021,3
5,22-01-2021,73
6,22-01-2021,6
7,22-01-2021,5
8,22-01-2021,0
9,22-01-2021,0
10,22-01-2021,0
11,22-01-2021,4
12,22-01-2021,5
13,22-01-2021,5
14,22-01-2021,3
15,22-01-2021,4
16,22-01-2021,0
17,22-01-2021,10
18,22-01-2021,0
19,22-01-2021,4
20,22-01-2021,1
21,22-01-2021,10
22,22-01-2021,5
23,22-01-2021,1
24,22-01-2021,0
25,22-01-2021,2
26,22-01-2021,8
27,22-01-2021,4
28,22-01-2021,3
29,22-01-2021,3
30,22-01-2021,0
1,23-01-2021,2
2,23-01-2021,0
3,23-01-2021,4
4,23-01-2021,3
5,23-01-2021,70
6,23-01-2021,6
7,23-01-2021,4
8,23-01-2021,0
9,23-01-2021,1
10,23-01-2021,0
11,23-01-2021,4
12,23-01-2021,4
13,23-01-2021,5
14,23-01-2021,2
15,23-01-2021,4
16,23-01-2021,0
17,23-01-2021,8
18,23-01-2021,0
19,23-01-2021,4
20,23-01-2021,1
21,23-01-2021,10
22,23-01-2021,5
23,23-01-2021,1
24,23-01-2021,0
25,23-01-2021,2
26,23-01-2021,8
27,23-01-2021,4
28,23-01-2021,3
29,23-01-2021,2
30,23-01-2021,0
1,24-01-2021,2
2,24-01-2021,0
3,24-01-2021,4
4,24-01-2021,3
5,24-01-2021,70
6,24-01-2021,5
7,24-01-2021,4
8,24-01-2021,0
9,24-01-2021,1
10,24-01-2021,1
11,24-01-2021,4
12,24-01-2021,4
13,24-01-2021,5
14,24-01-2021,2
15,24-01-2021,4
16,24-01-2021,0
17,24-01-2021,8
18,24-01-2021,0
19,24-01-2021,3
20,24-01-2021,1
21,24-01-2021,10
22,24-01-2021,5
23,24-01-2021,1
24,24-01-2021,0
25,24-01-2021,2
26,24-01-2021,8
27,24-01-2021,3
28,24-01-2021,3
29,24-01-2021,2
30,24-01-2021,0
1,25-01-2021,2
2,25-01-2021,0
3,25-01-2021,3
4,25-01-2021,3
5,25-01-2021,70
6,25-01-2021,8
7,25-01-2021,2
8,25-01-2021,0
9,25-01-2021,1
10,25-01-2021,1
11,25-01-2021,5
12,25-01-2021,3
13,25-01-2021,5
14,25-01-2021,2
15,25-01-2021,4
16,25-01-2021,0
17,25-01-2021,10
18,25-01-2021,0
19,25-01-2021,3
20,25-01-2021,1
21,25-01-2021,3
22,25-01-2021,5
23,25-01-2021,0
24,25-01-2021,0
25,25-01-2021,4
26,25-01-2021,9
27,25-01-2021,3
28,25-01-2021,3
29,25-01-2021,2
30,25-01-2021,0
1,26-01-2021,1
2,26-01-2021,0
3,26-01-2021,3
4,26-01-2021,3
5,26-01-2021,70
6,26-01-2021,5
7,26-01-2021,2
8,26-01-2021,0
9,26-01-2021,1
10,26-01-2021,1
11,26-01-2021,5
12,26-01-2021,3
13,26-01-2021,5
14,26-01-2021,4
15,26-01-2021,4
16,26-01-2021,0
17,26-01-2021,13
18,26-01-2021,0
19,26-01-2021,1
20,26-01-2021,0
21,26-01-2021,2
22,26-01-2021,5
23,26-01-2021,0
24,26-01-2021,0
25,26-01-2021,4
26,26-01-2021,7
27,26-01-2021,3
28,26-01-2021,3
29,26-01-2021,2
30,26-01-2021,0
1,27-01-2021,0
2,27-01-2021,0
3,27-01-2021,4
4,27-01-2021,3
5,27-01-2021,72
6,27-01-2021,4
7,27-01-2021,2
8,27-01-2021,0
9,27-01-2021,2
10,27-01-2021,1
11,27-01-2021,5
12,27-01-2021,3
13,27-01-2021,5
14,27-01-2021,4
15,27-01-2021,4
16,27-01-2021,0
17,27-01-2021,13
18,27-01-2021,0
19,27-01-2021,1
20,27-01-2021,0
21,27-01-2021,2
22,27-01-2021,5
23,27-01-2021,0
24,27-01-2021,0
25,27-01-2021,4
26,27-01-2021,7
27,27-01-2021,2
28,27-01-2021,2
29,27-01-2021,2
30,27-01-2021,0
1,28-01-2021,0
2,28-01-2021,0
3,28-01-2021,4
4,28-01-2021,3
5,28-01-2021,70
6,28-01-2021,3
7,28-01-2021,2
8,28-01-2021,0
9,28-01-2021,2
10,28-01-2021,1
11,28-01-2021,5
12,28-01-2021,3
13,28-01-2021,5
14,28-01-2021,2
15,28-01-2021,4
16,28-01-2021,0
17,28-01-2021,13
18,28-01-2021,0
19,28-01-2021,2
20,28-01-2021,0
21,28-01-2021,2
22,28-01-2021,5
23,28-01-2021,0
24,28-01-2021,0
25,28-01-2021,4
26,28-01-2021,6
27,28-01-2021,7
28,28-01-2021,5
29,28-01-2021,2
30,28-01-2021,0
1,29-01-2021,0
2,29-01-2021,0
3,29-01-2021,3
4,29-01-2021,3
5,29-01-2021,69
6,29-01-2021,3
7,29-01-2021,2
8,29-01-2021,0
9,29-01-2021,0
10,29-01-2021,1
11,29-01-2021,5
12,29-01-2021,3
13,29-01-2021,5
14,29-01-2021,6
15,29-01-2021,6
16,29-01-2021,0
17,29-01-2021,12
18,29-01-2021,0
19,29-01-2021,2
20,29-01-2021,0
21,29-01-2021,0
22,29-01-2021,5
23,29-01-2021,0
24,29-01-2021,0
25,29-01-2021,4
26,29-01-2021,5
27,29-01-2021,7
28,29-01-2021,5
29,29-01-2021,2
30,29-01-2021,0
1,30-01-2021,1
2,30-01-2021,0
3,30-01-2021,3
4,30-01-2021,3
5,30-01-2021,68
6,30-01-2021,3
7,30-01-2021,1
8,30-01-2021,0
9,30-01-2021,0
10,30-01-2021,1
11,30-01-2021,5
12,30-01-2021,4
13,30-01-2021,5
14,30-01-2021,5
15,30-01-2021,6
16,30-01-2021,0
17,30-01-2021,12
18,30-01-2021,0
19,30-01-2021,2
20,30-01-2021,0
21,30-01-2021,0
22,30-01-2021,5
23,30-01-2021,0
24,30-01-2021,0
25,30-01-2021,4
26,30-01-2021,5
27,30-01-2021,7
28,30-01-2021,5
29,30-01-2021,2
30,30-01-2021,0
1,31-01-2021,1
2,31-01-2021,0
3,31-01-2021,3
4,31-01-2021,3
5,31-01-2021,68
6,31-01-2021,2
7,31-01-2021,1
8,31-01-2021,0
9,31-01-2021,0
10,31-01-2021,1
11,31-01-2021,5
12,31-01-2021,4
13,31-01-2021,5
14,31-01-2021,6
15,31-01-2021,6
16,31-01-2021,0
17,31-01-2021,13
18,31-01-2021,0
19,31-01-2021,1
20,31-01-2021,0
21,31-01-2021,0
22,31-01-2021,5
23,31-01-2021,0
24,31-01-2021,0
25,31-01-2021,3
26,31-01-2021,5
27,31-01-2021,7
28,31-01-2021,4
29,31-01-2021,2
30,31-01-2021,0
1,01-02-2021,1
2,01-02-2021,0
3,01-02-2021,5
4,01-02-2021,3
5,01-02-2021,68
6,01-02-2021,2
7,01-02-2021,1
8,01-02-2021,0
9,01-02-2021,1
10,01-02-2021,0
11,01-02-2021,5
12,01-02-2021,3
13,01-02-2021,5
14,01-02-2021,4
15,01-02-2021,7
16,01-02-2021,0
17,01-02-2021,13
18,01-02-2021,0
19,01-02-2021,2
20,01-02-2021,0
21,01-02-2021,1
22,01-02-2021,5
23,01-02-2021,0
24,01-02-2021,0
25,01-02-2021,3
26,01-02-2021,5
27,01-02-2021,6
28,01-02-2021,3
29,01-02-2021,2
30,01-02-2021,0
1,02-02-2021,1
2,02-02-2021,0
3,02-02-2021,2
4,02-02-2021,3
5,02-02-2021,74
6,02-02-2021,2
7,02-02-2021,1
8,02-02-2021,0
9,02-02-2021,1
10,02-02-2021,0
11,02-02-2021,6
12,02-02-2021,3
13,02-02-2021,5
14,02-02-2021,2
15,02-02-2021,7
16,02-02-2021,0
17,02-02-2021,13
18,02-02-2021,0
19,02-02-2021,2
20,02-02-2021,0
21,02-02-2021,1
22,02-02-2021,5
23,02-02-2021,0
24,02-02-2021,0
25,02-02-2021,3
26,02-02-2021,5
27,02-02-2021,6
28,02-02-2021,4
29,02-02-2021,2
30,02-02-2021,0
1,03-02-2021,1
2,03-02-2021,0
3,03-02-2021,4
4,03-02-2021,3
5,03-02-2021,74
6,03-02-2021,2
7,03-02-2021,3
8,03-02-2021,0
9,03-02-2021,1
10,03-02-2021,0
11,03-02-2021,6
12,03-02-2021,2
13,03-02-2021,5
14,03-02-2021,0
15,03-02-2021,7
16,03-02-2021,0
17,03-02-2021,13
18,03-02-2021,0
19,03-02-2021,2
20,03-02-2021,0
21,03-02-2021,2
22,03-02-2021,5
23,03-02-2021,0
24,03-02-2021,0
25,03-02-2021,3
26,03-02-2021,3
27,03-02-2021,5
28,03-02-2021,3
29,03-02-2021,2
30,03-02-2021,0
1,04-02-2021,1
2,04-02-2021,0
3,04-02-2021,4
4,04-02-2021,3
5,04-02-2021,72
6,04-02-2021,3
7,04-02-2021,3
8,04-02-2021,0
9,04-02-2021,1
10,04-02-2021,0
11,04-02-2021,6
12,04-02-2021,2
13,04-02-2021,5
14,04-02-2021,1
15,04-02-2021,7
16,04-02-2021,0
17,04-02-2021,13
18,04-02-2021,0
19,04-02-2021,2
20,04-02-2021,0
21,04-02-2021,2
22,04-02-2021,5
23,04-02-2021,0
24,04-02-2021,0
25,04-02-2021,3
26,04-02-2021,3
27,04-02-2021,5
28,04-02-2021,3
29,04-02-2021,2
30,04-02-2021,0
1,05-02-2021,1
2,05-02-2021,0
3,05-02-2021,4
4,05-02-2021,3
5,05-02-2021,72
6,05-02-2021,3
7,05-02-2021,3
8,05-02-2021,0
9,05-02-2021,1
10,05-02-2021,0
11,05-02-2021,7
12,05-02-2021,2
13,05-02-2021,3
14,05-02-2021,1
15,05-02-2021,7
16,05-02-2021,0
17,05-02-2021,10
18,05-02-2021,0
19,05-02-2021,2
20,05-02-2021,0
21,05-02-2021,2
22,05-02-2021,5
23,05-02-2021,0
24,05-02-2021,0
25,05-02-2021,3
26,05-02-2021,4
27,05-02-2021,6
28,05-02-2021,3
29,05-02-2021,2
30,05-02-2021,0
1,06-02-2021,1
2,06-02-2021,0
3,06-02-2021,4
4,06-02-2021,3
5,06-02-2021,72
6,06-02-2021,2
7,06-02-2021,4
8,06-02-2021,0
9,06-02-2021,2
10,06-02-2021,0
11,06-02-2021,6
12,06-02-2021,2
13,06-02-2021,2
14,06-02-2021,3
15,06-02-2021,6
16,06-02-2021,0
17,06-02-2021,10
18,06-02-2021,0
19,06-02-2021,2
20,06-02-2021,0
21,06-02-2021,1
22,06-02-2021,5
23,06-02-2021,0
24,06-02-2021,0
25,06-02-2021,3
26,06-02-2021,5
27,06-02-2021,6
28,06-02-2021,3
29,06-02-2021,2
30,06-02-2021,0
1,07-02-2021,1
2,07-02-2021,0
3,07-02-2021,4
4,07-02-2021,3
5,07-02-2021,72
6,07-02-2021,3
7,07-02-2021,2
8,07-02-2021,0
9,07-02-2021,2
10,07-02-2021,0
11,07-02-2021,6
12,07-02-2021,2
13,07-02-2021,2
14,07-02-2021,2
15,07-02-2021,6
16,07-02-2021,0
17,07-02-2021,10
18,07-02-2021,3
19,07-02-2021,0
20,07-02-2021,0
21,07-02-2021,1
22,07-02-2021,5
23,07-02-2021,0
24,07-02-2021,0
25,07-02-2021,3
26,07-02-2021,5
27,07-02-2021,4
28,07-02-2021,3
29,07-02-2021,2
30,07-02-2021,0
1,08-02-2021,1
2,08-02-2021,0
3,08-02-2021,4
4,08-02-2021,3
5,08-02-2021,72
6,08-02-2021,5
7,08-02-2021,2
8,08-02-2021,0
9,08-02-2021,2
10,08-02-2021,0
11,08-02-2021,6
12,08-02-2021,2
13,08-02-2021,2
14,08-02-2021,2
15,08-02-2021,6
16,08-02-2021,0
17,08-02-2021,10
18,08-02-2021,3
19,08-02-2021,0
20,08-02-2021,0
21,08-02-2021,1
22,08-02-2021,5
23,08-02-2021,0
24,08-02-2021,0
25,08-02-2021,3
26,08-02-2021,5
27,08-02-2021,4
28,08-02-2021,3
29,08-02-2021,2
30,08-02-2021,0
1,09-02-2021,1
2,09-02-2021,0
3,09-02-2021,4
4,09-02-2021,3
5,09-02-2021,71
6,09-02-2021,4
7,09-02-2021,1
8,09-02-2021,0
9,09-02-2021,2
10,09-02-2021,0
11,09-02-2021,6
12,09-02-2021,1
13,09-02-2021,4
14,09-02-2021,3
15,09-02-2021,6
16,09-02-2021,0
17,09-02-2021,10
18,09-02-2021,3
19,09-02-2021,1
20,09-02-2021,0
21,09-02-2021,1
22,09-02-2021,5
23,09-02-2021,0
24,09-02-2021,0
25,09-02-2021,3
26,09-02-2021,5
27,09-02-2021,4
28,09-02-2021,3
29,09-02-2021,2
30,09-02-2021,0
1,10-02-2021,1
2,10-02-2021,0
3,10-02-2021,4
4,10-02-2021,3
5,10-02-2021,69
6,10-02-2021,3
7,10-02-2021,1
8,10-02-2021,0
9,10-02-2021,2
10,10-02-2021,0
11,10-02-2021,5
12,10-02-2021,2
13,10-02-2021,4
14,10-02-2021,3
15,10-02-2021,6
16,10-02-2021,0
17,10-02-2021,11
18,10-02-2021,3
19,10-02-2021,1
20,10-02-2021,0
21,10-02-2021,1
22,10-02-2021,5
23,10-02-2021,0
24,10-02-2021,0
25,10-02-2021,3
26,10-02-2021,5
27,10-02-2021,4
28,10-02-2021,3
29,10-02-2021,2
30,10-02-2021,0
1,11-02-2021,1
2,11-02-2021,0
3,11-02-2021,4
4,11-02-2021,3
5,11-02-2021,66
6,11-02-2021,3
7,11-02-2021,1
8,11-02-2021,0
9,11-02-2021,2
10,11-02-2021,0
11,11-02-2021,5
12,11-02-2021,2
13,11-02-2021,4
14,11-02-2021,3
15,11-02-2021,6
16,11-02-2021,0
17,11-02-2021,11
18,11-02-2021,3
19,11-02-2021,1
20,11-02-2021,0
21,11-02-2021,1
22,11-02-2021,5
23,11-02-2021,0
24,11-02-2021,0
25,11-02-2021,3
26,11-02-2021,5
27,11-02-2021,4
28,11-02-2021,3
29,11-02-2021,1
30,11-02-2021,0
1,12-02-2021,1
2,12-02-2021,0
3,12-02-2021,4
4,12-02-2021,3
5,12-02-2021,66
6,12-02-2021,4
7,12-02-2021,2
8,12-02-2021,0
9,12-02-2021,0
10,12-02-2021,0
11,12-02-2021,5
12,12-02-2021,1
13,12-02-2021,4
14,12-02-2021,3
15,12-02-2021,6
16,12-02-2021,0
17,12-02-2021,13
18,12-02-2021,2
19,12-02-2021,0
20,12-02-2021,1
21,12-02-2021,1
22,12-02-2021,5
23,12-02-2021,0
24,12-02-2021,0
25,12-02-2021,3
26,12-02-2021,6
27,12-02-2021,4
28,12-02-2021,3
29,12-02-2021,0
30,12-02-2021,0
1,13-02-2021,1
2,13-02-2021,0
3,13-02-2021,6
4,13-02-2021,3
5,13-02-2021,65
6,13-02-2021,4
7,13-02-2021,1
8,13-02-2021,0
9,13-02-2021,0
10,13-02-2021,0
11,13-02-2021,5
12,13-02-2021,1
13,13-02-2021,4
14,13-02-2021,3
15,13-02-2021,6
16,13-02-2021,0
17,13-02-2021,13
18,13-02-2021,2
19,13-02-2021,0
20,13-02-2021,1
21,13-02-2021,1
22,13-02-2021,5
23,13-02-2021,0
24,13-02-2021,0
25,13-02-2021,3
26,13-02-2021,4
