DISTRICTCODE,Date,TINF,TREC,TDEC,,,,
557,16/06/2021,13291,13138,,,,,
558,16/06/2021,10995,10933,,,,,
559,16/06/2021,18401,18257,,,,,
560,16/06/2021,19181,18841,,,,,
561,16/06/2021,15940,15448,,,,,
562,16/06/2021,14744,14333,,,,,
563,16/06/2021,10055,9969,,,,,
564,16/06/2021,112117,110726,,,,,
565,16/06/2021,186824,183876,,,,,
566,16/06/2021,13609,13402,,,,,
567,16/06/2021,13562,13315,,,,,
568,16/06/2021,7138,7025,,,,,
569,16/06/2021,57007,56510,,,,,
570,16/06/2021,17633,17393,,,,,
571,16/06/2021,27271,26888,,,,,
572,16/06/2021,7108,6995,,,,,
573,16/06/2021,16997,16785,,,,,
574,16/06/2021,30442,29895,,,,,
575,16/06/2021,10588,10511,,,,,
576,16/06/2021,13674,13472,,,,,
577,16/06/2021,9416,9190,,,,,
578,16/06/2021,56094,55152,,,,,
730,16/06/2021,337,298,,,,,
546,17/06/2021,37642,37115,,,,,
547,17/06/2021,59026,58235,,,,,
548,17/06/2021,40195,39394,,,,,
549,17/06/2021,15479,15172,,,,,
550,17/06/2021,9987,9852,,,,,
551,17/06/2021,19561,19284,,,,,
552,17/06/2021,11984,9852,,,,,
553,17/06/2021,7966,7897,,,,,
554,17/06/2021,29752,29543,,,,,
555,17/06/2021,16686,16477,,,,,
556,17/06/2021,19778,19606,,,,,
557,17/06/2021,13295,13161,,,,,
558,17/06/2021,10998,10937,,,,,
559,17/06/2021,18401,18260,,,,,
560,17/06/2021,19191,18872,,,,,
561,17/06/2021,15948,15518,,,,,
562,17/06/2021,14751,14389,,,,,
563,17/06/2021,10055,9973,,,,,
564,17/06/2021,112135,110773,,,,,
565,17/06/2021,186866,184045,,,,,
566,17/06/2021,13609,13436,,,,,
567,17/06/2021,13566,13224,,,,,
568,17/06/2021,7138,7037,,,,,
569,17/06/2021,57010,56514,,,,,
570,17/06/2021,17633,17405,,,,,
571,17/06/2021,27273,26900,,,,,
572,17/06/2021,7114,7001,,,,,
573,17/06/2021,16997,16793,,,,,
574,17/06/2021,30446,29943,,,,,
575,17/06/2021,10589,10516,,,,,
576,17/06/2021,13679,13489,,,,,
577,17/06/2021,9424,9222,,,,,
578,17/06/2021,56107,55187,,,,,
730,17/06/2021,337,298,,,,,
546,18/06/2021,37649,37135,,,,,
547,18/06/2021,59042,58284,,,,,
548,18/06/2021,40203,39423,,,,,
549,18/06/2021,15487,15187,,,,,
550,18/06/2021,9987,9860,,,,,
551,18/06/2021,19561,19287,,,,,
552,18/06/2021,11984,11914,,,,,
553,18/06/2021,7966,7902,,,,,
554,18/06/2021,29752,29551,,,,,
555,18/06/2021,16690,16498,,,,,
556,18/06/2021,19779,19616,,,,,
557,18/06/2021,13298,13173,,,,,
558,18/06/2021,10999,10941,,,,,
559,18/06/2021,18402,18266,,,,,
560,18/06/2021,19199,18909,,,,,
561,18/06/2021,15960,15579,,,,,
562,18/06/2021,14757,14427,,,,,
563,18/06/2021,10058,9978,,,,,
564,18/06/2021,112145,110816,,,,,
565,18/06/2021,186891,184120,,,,,
566,18/06/2021,13611,13466,,,,,
567,18/06/2021,13570,13336,,,,,
568,18/06/2021,7139,7050,,,,,
569,18/06/2021,57013,56522,,,,,
570,18/06/2021,17636,14713,,,,,
571,18/06/2021,27274,26919,,,,,
572,18/06/2021,7116,7013,,,,,
573,18/06/2021,16998,16796,,,,,
574,18/06/2021,30457,29967,,,,,
575,18/06/2021,10590,10516,,,,,
576,18/06/2021,13682,13507,,,,,
577,18/06/2021,9426,9235,,,,,
578,18/06/2021,56110,55197,,,,,
730,18/06/2021,337,298,,,,,
546,19/06/2021,37654,37149,,,,,
547,19/06/2021,59067,58345,,,,,
548,19/06/2021,40215,39457,,,,,
549,19/06/2021,15489,15210,,,,,
550,19/06/2021,9987,9860,,,,,
551,19/06/2021,19563,19290,,,,,
552,19/06/2021,11985,11915,,,,,
553,19/06/2021,7966,7906,,,,,
554,19/06/2021,29753,29556,,,,,
555,19/06/2021,16695,16513,,,,,
556,19/06/2021,19780,19625,,,,,
557,19/06/2021,13301,13174,,,,,
558,19/06/2021,11000,10943,,,,,
559,19/06/2021,18402,18266,,,,,
560,19/06/2021,19212,18919,,,,,
561,19/06/2021,15969,15614,,,,,
562,19/06/2021,14764,14441,,,,,
563,19/06/2021,10058,9979,,,,,
564,19/06/2021,112164,110828,,,,,
565,19/06/2021,186946,184261,,,,,
566,19/06/2021,13611,13481,,,,,
567,19/06/2021,13570,13338,,,,,
568,19/06/2021,7141,7052,,,,,
569,19/06/2021,57014,56532,,,,,
570,19/06/2021,17641,17420,,,,,
571,19/06/2021,27275,26929,,,,,
572,19/06/2021,7121,7015,,,,,
573,19/06/2021,17000,16804,,,,,
574,19/06/2021,30461,29995,,,,,
575,19/06/2021,10590,10516,,,,,
576,19/06/2021,13683,13508,,,,,
577,19/06/2021,9432,9245,,,,,
578,19/06/2021,56115,55235,,,,,
730,19/06/2021,337,298,,,,,
546,20/06/2021,37654,37164,,,,,
547,20/06/2021,59093,58391,,,,,
548,20/06/2021,40224,39496,,,,,
549,20/06/2021,15490,15231,,,,,
550,20/06/2021,9987,9868,,,,,
551,20/06/2021,19564,19292,,,,,
552,20/06/2021,11985,11915,,,,,
553,20/06/2021,7966,7910,,,,,
554,20/06/2021,29756,29563,,,,,
555,20/06/2021,16698,16519,,,,,
556,20/06/2021,19781,19630,,,,,
557,20/06/2021,13304,13185,,,,,
558,20/06/2021,11000,10943,,,,,
559,20/06/2021,18402,18267,,,,,
560,20/06/2021,19219,18943,,,,,
561,20/06/2021,15972,15658,,,,,
562,20/06/2021,14769,14463,,,,,
563,20/06/2021,10059,9980,,,,,
564,20/06/2021,112177,110859,,,,,
565,20/06/2021,186976,184376,,,,,
566,20/06/2021,13613,13491,,,,,
567,20/06/2021,13571,13343,,,,,
568,20/06/2021,7142,7055,,,,,
569,20/06/2021,57014,56533,,,,,
570,20/06/2021,17642,17425,,,,,
571,20/06/2021,27277,26938,,,,,
572,20/06/2021,7126,7018,,,,,
573,20/06/2021,17001,16808,,,,,
574,20/06/2021,30473,30013,,,,,
575,20/06/2021,10590,10516,,,,,
576,20/06/2021,13685,13528,,,,,
577,20/06/2021,9439,9258,,,,,
578,20/06/2021,56119,55254,,,,,
730,20/06/2021,337,298,,,,,
546,21/06/2021,37657,37177,,,,,
547,21/06/2021,59146,58453,,,,,
548,21/06/2021,40229,39526,,,,,
549,21/06/2021,15492,15245,,,,,
550,21/06/2021,9987,9873,,,,,
551,21/06/2021,19564,19293,,,,,
552,21/06/2021,11986,11915,,,,,
553,21/06/2021,7966,7912,,,,,
554,21/06/2021,29757,29568,,,,,
555,21/06/2021,16700,16529,,,,,
556,21/06/2021,19781,19630,,,,,
557,21/06/2021,13304,13191,,,,,
558,21/06/2021,11000,10945,,,,,
559,21/06/2021,18402,18269,,,,,
560,21/06/2021,19227,18963,,,,,
561,21/06/2021,15977,15709,,,,,
562,21/06/2021,14771,14492,,,,,
563,21/06/2021,10059,9980,,,,,
564,21/06/2021,112187,110907,,,,,
565,21/06/2021,187002,184478,,,,,
566,21/06/2021,13615,13502,,,,,
567,21/06/2021,13574,13355,,,,,
568,21/06/2021,7142,7057,,,,,
569,21/06/2021,57018,56534,,,,,
570,21/06/2021,17643,17431,,,,,
571,21/06/2021,27281,26944,,,,,
572,21/06/2021,7128,7022,,,,,
573,21/06/2021,17001,16811,,,,,
574,21/06/2021,30482,30027,,,,,
575,21/06/2021,10590,10516,,,,,
576,21/06/2021,30482,30027,,,,,
577,21/06/2021,9440,9283,,,,,
578,21/06/2021,56124,55285,,,,,
730,21/06/2021,337,298,,,,,
546,22/06/2021,37657,37185,,,,,
547,22/06/2021,59193,58504,,,,,
548,22/06/2021,40231,39550,,,,,
549,22/06/2021,15492,15257,,,,,
550,22/06/2021,9987,9876,,,,,
551,22/06/2021,19566,19294,,,,,
552,22/06/2021,11986,11918,,,,,
553,22/06/2021,7966,7914,,,,,
554,22/06/2021,29757,29576,,,,,
555,22/06/2021,16700,16541,,,,,
556,22/06/2021,19783,19631,,,,,
557,22/06/2021,13307,13193,,,,,
558,22/06/2021,11000,10946,,,,,
559,22/06/2021,18402,18270,,,,,
560,22/06/2021,19230,18977,,,,,
561,22/06/2021,15978,15737,,,,,
562,22/06/2021,14774,14518,,,,,
563,22/06/2021,10060,9982,,,,,
564,22/06/2021,112190,110937,,,,,
565,22/06/2021,187031,184592,,,,,
566,22/06/2021,13617,13509,,,,,
567,22/06/2021,13575,13362,,,,,
568,22/06/2021,7142,7064,,,,,
569,22/06/2021,57019,56536,,,,,
570,22/06/2021,17646,17436,,,,,
571,22/06/2021,27285,26947,,,,,
572,22/06/2021,7129,7026,,,,,
573,22/06/2021,17003,16822,,,,,
574,22/06/2021,30496,30037,,,,,
575,22/06/2021,10590,10516,,,,,
576,22/06/2021,13690,13551,,,,,
577,22/06/2021,9444,9287,,,,,
578,22/06/2021,56130,55312,,,,,
730,22/06/2021,337,298,,,,,
546,23/06/2021,37659,37198,,,,,
547,23/06/2021,59224,58544,,,,,
548,23/06/2021,40239,39578,,,,,
549,23/06/2021,15492,15267,,,,,
550,23/06/2021,9988,9881,,,,,
551,23/06/2021,19567,19295,,,,,
552,23/06/2021,11987,11918,,,,,
553,23/06/2021,7966,7915,,,,,
554,23/06/2021,29757,29582,,,,,
555,23/06/2021,16700,16544,,,,,
556,23/06/2021,19785,19636,,,,,
557,23/06/2021,13307,13196,,,,,
558,23/06/2021,11000,10947,,,,,
559,23/06/2021,18402,18270,,,,,
560,23/06/2021,19239,18992,,,,,
561,23/06/2021,15984,15752,,,,,
562,23/06/2021,14777,14540,,,,,
563,23/06/2021,10060,9982,,,,,
564,23/06/2021,112210,110955,,,,,
565,23/06/2021,187059,184646,,,,,
566,23/06/2021,13618,13526,,,,,
567,23/06/2021,13578,13364,,,,,
568,23/06/2021,7145,7065,,,,,
569,23/06/2021,57021,56537,,,,,
570,23/06/2021,17655,17444,,,,,
571,23/06/2021,27286,26960,,,,,
572,23/06/2021,7130,7032,,,,,
573,23/06/2021,17004,16823,,,,,
574,23/06/2021,30504,30055,,,,,
575,23/06/2021,10590,10516,,,,,
576,23/06/2021,13701,13570,,,,,
577,23/06/2021,9444,9309,,,,,
578,23/06/2021,56133,55328,,,,,
730,23/06/2021,337,298,,,,,
546,24/06/2021,37661,37211,,,,,
547,24/06/2021,59282,58593,,,,,
548,24/06/2021,40244,39600,,,,,
549,24/06/2021,15494,15269,,,,,
550,24/06/2021,9989,9881,,,,,
551,24/06/2021,19568,19296,,,,,
552,24/06/2021,11987,11918,,,,,
553,24/06/2021,7966,7917,,,,,
554,24/06/2021,29757,29585,,,,,
555,24/06/2021,16703,16549,,,,,
556,24/06/2021,19787,19637,,,,,
557,24/06/2021,13307,13207,,,,,
558,24/06/2021,11001,10947,,,,,
559,24/06/2021,18403,18271,,,,,
560,24/06/2021,19243,19005,,,,,
561,24/06/2021,15988,15768,,,,,
562,24/06/2021,14778,14559,,,,,
563,24/06/2021,10060,9983,,,,,
564,24/06/2021,112222,110973,,,,,
565,24/06/2021,187073,184694,,,,,
566,24/06/2021,13619,13529,,,,,
567,24/06/2021,13580,13367,,,,,
568,24/06/2021,7145,7065,,,,,
569,24/06/2021,57023,56542,,,,,
570,24/06/2021,17662,17450,,,,,
571,24/06/2021,27292,26973,,,,,
572,24/06/2021,7132,7041,,,,,
573,24/06/2021,17004,16824,,,,,
574,24/06/2021,30511,30072,,,,,
575,24/06/2021,10590,10516,,,,,
576,24/06/2021,13702,13576,,,,,
577,24/06/2021,9448,9316,,,,,
578,24/06/2021,56137,55339,,,,,
730,24/06/2021,337,298,,,,,
546,25/06/2021,37664,37217,,,,,
547,25/06/2021,59329,58630,,,,,
548,25/06/2021,40247,39615,,,,,
549,25/06/2021,15494,15272,,,,,
550,25/06/2021,9989,9881,,,,,
551,25/06/2021,19569,19298,,,,,
552,25/06/2021,11987,11922,,,,,
553,25/06/2021,7966,7917,,,,,
554,25/06/2021,29758,29587,,,,,
555,25/06/2021,16703,16554,,,,,
556,25/06/2021,19789,19639,,,,,
557,25/06/2021,13307,13227,,,,,
558,25/06/2021,11001,10947,,,,,
559,25/06/2021,18403,18271,,,,,
560,25/06/2021,19249,19021,,,,,
561,25/06/2021,15993,15793,,,,,
562,25/06/2021,14784,14573,,,,,
563,25/06/2021,10060,9983,,,,,
564,25/06/2021,112239,110995,,,,,
565,25/06/2021,187085,184754,,,,,
566,25/06/2021,13620,13535,,,,,
567,25/06/2021,13581,13367,,,,,
568,25/06/2021,7146,7066,,,,,
569,25/06/2021,57028,56547,,,,,
570,25/06/2021,17667,17451,,,,,
571,25/06/2021,27295,26977,,,,,
572,25/06/2021,7133,7044,,,,,
573,25/06/2021,10592,10516,,,,,
574,25/06/2021,30515,30084,,,,,
575,25/06/2021,10592,10516,,,,,
576,25/06/2021,13704,13584,,,,,
577,25/06/2021,9449,9317,,,,,
578,25/06/2021,56139,55342,,,,,
730,25/06/2021,337,298,,,,,
546,26/06/2021,37666,37220,,,,,
547,26/06/2021,59366,58646,,,,,
548,26/06/2021,40251,39634,,,,,
549,26/06/2021,15500,15286,,,,,
550,26/06/2021,9989,9881,,,,,
551,26/06/2021,19570,19299,,,,,
552,26/06/2021,11987,11922,,,,,
553,26/06/2021,7966,7917,,,,,
554,26/06/2021,29762,29587,,,,,
555,26/06/2021,16705,16556,,,,,
556,26/06/2021,19793,19639,,,,,
557,26/06/2021,13309,13227,,,,,
558,26/06/2021,11003,10947,,,,,
559,26/06/2021,18403,18271,,,,,
560,26/06/2021,19251,19021,,,,,
561,26/06/2021,15999,15799,,,,,
562,26/06/2021,14786,14581,,,,,
563,26/06/2021,10060,9983,,,,,
564,26/06/2021,112248,111000,,,,,
565,26/06/2021,187105,184799,,,,,
566,26/06/2021,13622,13541,,,,,
567,26/06/2021,13588,13367,,,,,
568,26/06/2021,7148,7067,,,,,
569,26/06/2021,57029,56553,,,,,
570,26/06/2021,17673,17455,,,,,
571,26/06/2021,27297,26977,,,,,
572,26/06/2021,7134,7044,,,,,
573,26/06/2021,17007,16827,,,,,
574,26/06/2021,30518,30096,,,,,
575,26/06/2021,10592,10516,,,,,
576,26/06/2021,13706,13585,,,,,
577,26/06/2021,9449,9324,,,,,
578,26/06/2021,56148,55353,,,,,
730,26/06/2021,337,298,,,,,
546,27/06/2021,37668,37232,,,,,
547,27/06/2021,59429,58695,,,,,
548,27/06/2021,40255,39646,,,,,
549,27/06/2021,15504,15294,,,,,
550,27/06/2021,9989,9882,,,,,
551,27/06/2021,19570,19300,,,,,
552,27/06/2021,11987,11922,,,,,
553,27/06/2021,7966,7918,,,,,
554,27/06/2021,29763,29592,,,,,
555,27/06/2021,16705,16560,,,,,
556,27/06/2021,19797,19640,,,,,
557,27/06/2021,13310,13231,,,,,
558,27/06/2021,11003,10947,,,,,
559,27/06/2021,18403,18271,,,,,
560,27/06/2021,19271,19025,,,,,
561,27/06/2021,16002,15829,,,,,
562,27/06/2021,14787,14586,,,,,
563,27/06/2021,10060,9983,,,,,
564,27/06/2021,112261,111014,,,,,
565,27/06/2021,187125,184857,,,,,
566,27/06/2021,13622,13543,,,,,
567,27/06/2021,13591,13375,,,,,
568,27/06/2021,7148,7068,,,,,
569,27/06/2021,57031,56559,,,,,
570,27/06/2021,17677,17457,,,,,
571,27/06/2021,27299,26984,,,,,
572,27/06/2021,7134,7047,,,,,
573,27/06/2021,17008,16828,,,,,
574,27/06/2021,30520,30107,,,,,
575,27/06/2021,10592,10516,,,,,
576,27/06/2021,13708,13595,,,,,
577,27/06/2021,9451,9324,,,,,
578,27/06/2021,56156,55357,,,,,
730,27/06/2021,337,298,,,,,
546,28/06/2021,37669,37232,,,,,
547,28/06/2021,59431,58722,,,,,
548,28/06/2021,40258,39653,,,,,
549,28/06/2021,15507,15294,,,,,
550,28/06/2021,9989,9885,,,,,
551,28/06/2021,19570,19302,,,,,
552,28/06/2021,11987,11923,,,,,
553,28/06/2021,7966,7919,,,,,
554,28/06/2021,29764,29596,,,,,
555,28/06/2021,16706,16579,,,,,
556,28/06/2021,19797,19641,,,,,
557,28/06/2021,13311,13235,,,,,
558,28/06/2021,11004,10950,,,,,
559,28/06/2021,18404,18271,,,,,
560,28/06/2021,19277,19044,,,,,
561,28/06/2021,16006,15837,,,,,
562,28/06/2021,14788,14593,,,,,
563,28/06/2021,10060,9983,,,,,
564,28/06/2021,112269,111032,,,,,
565,28/06/2021,187144,184899,,,,,
566,28/06/2021,13622,13543,,,,,
567,28/06/2021,13592,13379,,,,,
568,28/06/2021,7151,7068,,,,,
569,28/06/2021,57031,56561,,,,,
570,28/06/2021,17679,17457,,,,,
571,28/06/2021,27299,26986,,,,,
572,28/06/2021,7134,7053,,,,,
573,28/06/2021,17008,16828,,,,,
574,28/06/2021,30526,30111,,,,,
575,28/06/2021,10592,10516,,,,,
576,28/06/2021,13711,13600,,,,,
577,28/06/2021,9451,9332,,,,,
578,28/06/2021,56161,55370,,,,,
730,28/06/2021,337,298,,,,,
546,29/06/2021,37669,37239,,,,,
547,29/06/2021,59461,58738,,,,,
548,29/06/2021,40258,39661,,,,,
549,29/06/2021,15508,15302,,,,,
550,29/06/2021,9989,9885,,,,,
551,29/06/2021,19571,19302,,,,,
552,29/06/2021,11988,11923,,,,,
553,29/06/2021,7966,7919,,,,,
554,29/06/2021,29765,29596,,,,,
555,29/06/2021,16706,16583,,,,,
556,29/06/2021,19799,19642,,,,,
557,29/06/2021,13312,13238,,,,,
558,29/06/2021,11004,10951,,,,,
559,29/06/2021,18404,18271,,,,,
560,29/06/2021,19277,19052,,,,,
561,29/06/2021,16006,15849,,,,,
562,29/06/2021,14788,14599,,,,,
563,29/06/2021,10060,9986,,,,,
564,29/06/2021,112275,111042,,,,,
565,29/06/2021,187181,184923,,,,,
566,29/06/2021,13623,13545,,,,,
567,29/06/2021,13593,13383,,,,,
568,29/06/2021,7151,7069,,,,,
569,29/06/2021,57032,56564,,,,,
570,29/06/2021,17681,17460,,,,,
571,29/06/2021,27299,26987,,,,,
572,29/06/2021,7135,7055,,,,,
573,29/06/2021,17017,16829,,,,,
574,29/06/2021,30538,30122,,,,,
575,29/06/2021,10592,10516,,,,,
576,29/06/2021,13711,13603,,,,,
577,29/06/2021,9456,9334,,,,,
578,29/06/2021,56170,55373,,,,,
730,29/06/2021,337,298,,,,,
546,30/06/2021,37672,37244,,,,,
547,30/06/2021,59504,58763,,,,,
548,30/06/2021,40258,39673,,,,,
549,30/06/2021,15515,15304,,,,,
550,30/06/2021,9989,9885,,,,,
551,30/06/2021,19572,19304,,,,,
552,30/06/2021,11988,11924,,,,,
553,30/06/2021,7966,7919,,,,,
554,30/06/2021,29766,29597,,,,,
555,30/06/2021,16709,16588,,,,,
556,30/06/2021,19799,19643,,,,,
557,30/06/2021,13313,13241,,,,,
558,30/06/2021,11004,10952,,,,,
559,30/06/2021,18404,18271,,,,,
560,30/06/2021,19280,19065,,,,,
561,30/06/2021,16006,15858,,,,,
562,30/06/2021,14789,14606,,,,,
563,30/06/2021,10060,9986,,,,,
564,30/06/2021,112281,111061,,,,,
565,30/06/2021,187196,184977,,,,,
566,30/06/2021,13623,13545,,,,,
567,30/06/2021,13593,13383,,,,,
568,30/06/2021,7151,7071,,,,,
569,30/06/2021,57032,56565,,,,,
570,30/06/2021,17685,17465,,,,,
571,30/06/2021,27301,26988,,,,,
572,30/06/2021,7135,7060,,,,,
573,30/06/2021,17019,16831,,,,,
574,30/06/2021,30542,30126,,,,,
575,30/06/2021,10593,10516,,,,,
576,30/06/2021,13712,13604,,,,,
577,30/06/2021,9458,9340,,,,,
578,30/06/2021,56170,55377,,,,,
730,30/06/2021,337,298,,,,,
546,01/07/2021,37673,37244,,,,,
547,01/07/2021,59510,58788,,,,,
548,01/07/2021,40259,39682,,,,,
549,01/07/2021,15518,15305,,,,,
550,01/07/2021,9989,9885,,,,,
551,01/07/2021,19573,19305,,,,,
552,01/07/2021,11989,11924,,,,,
553,01/07/2021,7966,7919,,,,,
554,01/07/2021,29766,7919,,,,,
555,01/07/2021,16709,16591,,,,,
556,01/07/2021,19800,19644,,,,,
557,01/07/2021,13315,13244,,,,,
558,01/07/2021,11004,10952,,,,,
559,01/07/2021,18404,18271,,,,,
560,01/07/2021,19282,19072,,,,,
561,01/07/2021,16008,15861,,,,,
562,01/07/2021,14791,14611,,,,,
563,01/07/2021,10060,9987,,,,,
564,01/07/2021,112291,111074,,,,,
565,01/07/2021,187211,185006,,,,,
566,01/07/2021,13624,13547,,,,,
567,01/07/2021,13593,13384,,,,,
568,01/07/2021,7153,7072,,,,,
569,01/07/2021,57033,56565,,,,,
570,01/07/2021,17688,17466,,,,,
571,01/07/2021,27301,26990,,,,,
572,01/07/2021,7136,7065,,,,,
573,01/07/2021,17027,16832,,,,,
574,01/07/2021,30550,30138,,,,,
575,01/07/2021,10595,10516,,,,,
576,01/07/2021,13713,13606,,,,,
577,01/07/2021,9458,9347,,,,,
578,01/07/2021,56171,55381,,,,,
730,01/07/2021,337,298,,,,,
546,02/07/2021,37673,37247,,,,,
547,02/07/2021,59524,58841,,,,,
548,02/07/2021,40260,39687,,,,,
549,02/07/2021,15519,15307,,,,,
550,02/07/2021,9989,9885,,,,,
551,02/07/2021,19574,19305,,,,,
552,02/07/2021,11989,11925,,,,,
553,02/07/2021,7966,7919,,,,,
554,02/07/2021,29766,29601,,,,,
555,02/07/2021,16711,16593,,,,,
556,02/07/2021,19800,19644,,,,,
557,02/07/2021,13316,13244,,,,,
558,02/07/2021,11004,10952,,,,,
559,02/07/2021,18404,18271,,,,,
560,02/07/2021,19285,19080,,,,,
561,02/07/2021,16010,15866,,,,,
562,02/07/2021,14793,14613,,,,,
563,02/07/2021,10060,9987,,,,,
564,02/07/2021,112295,111084,,,,,
565,02/07/2021,187238,185032,,,,,
566,02/07/2021,13624,13549,,,,,
567,02/07/2021,13593,13397,,,,,
568,02/07/2021,7155,7072,,,,,
569,02/07/2021,57033,56569,,,,,
570,02/07/2021,17690,17467,,,,,
571,02/07/2021,27301,26994,,,,,
572,02/07/2021,7137,7067,,,,,
573,02/07/2021,17028,16832,,,,,
574,02/07/2021,30553,30147,,,,,
575,02/07/2021,10595,10516,,,,,
576,02/07/2021,13713,13608,,,,,
577,02/07/2021,9462,9348,,,,,
578,02/07/2021,56176,55384,,,,,
730,02/07/2021,337,298,,,,,
546,03/07/2021,37673,37247,,,,,
547,03/07/2021,59549,58887,,,,,
548,03/07/2021,40263,39687,,,,,
549,03/07/2021,15519,15307,,,,,
550,03/07/2021,9989,9885,,,,,
551,03/07/2021,19575,19307,,,,,
552,03/07/2021,11989,11925,,,,,
553,03/07/2021,7967,7919,,,,,
554,03/07/2021,29766,29601,,,,,
555,03/07/2021,16711,16593,,,,,
556,03/07/2021,19801,19646,,,,,
557,03/07/2021,13323,13245,,,,,
558,03/07/2021,11004,10952,,,,,
559,03/07/2021,18404,18271,,,,,
560,03/07/2021,19290,19083,,,,,
561,03/07/2021,16014,15867,,,,,
562,03/07/2021,14794,14616,,,,,
563,03/07/2021,10060,9988,,,,,
564,03/07/2021,112301,111087,,,,,
565,03/07/2021,187255,185061,,,,,
566,03/07/2021,13624,13551,,,,,
567,03/07/2021,13593,13406,,,,,
568,03/07/2021,7155,7072,,,,,
569,03/07/2021,57034,56570,,,,,
570,03/07/2021,17691,17470,,,,,
571,03/07/2021,27301,26998,,,,,
572,03/07/2021,7137,7068,,,,,
573,03/07/2021,17029,16834,,,,,
574,03/07/2021,30557,30161,,,,,
575,03/07/2021,10595,10516,,,,,
576,03/07/2021,30557,30161,,,,,
577,03/07/2021,9469,9352,,,,,
578,03/07/2021,56180,55388,,,,,
730,03/07/2021,337,298,,,,,
546,04/07/2021,37675,37249,,,,,
547,04/07/2021,59562,58918,,,,,
548,04/07/2021,40272,39695,,,,,
549,04/07/2021,15519,15307,,,,,
550,04/07/2021,9989,9885,,,,,
551,04/07/2021,19576,19308,,,,,
552,04/07/2021,11989,11926,,,,,
553,04/07/2021,7967,7919,,,,,
554,04/07/2021,29766,29601,,,,,
555,04/07/2021,16713,16593,,,,,
556,04/07/2021,19801,19647,,,,,
557,04/07/2021,13324,13245,,,,,
558,04/07/2021,11004,10952,,,,,
559,04/07/2021,18404,18271,,,,,
560,04/07/2021,19291,19092,,,,,
561,04/07/2021,16016,15873,,,,,
562,04/07/2021,14797,14619,,,,,
563,04/07/2021,10060,9988,,,,,
564,04/07/2021,112303,111107,,,,,
565,04/07/2021,187274,185089,,,,,
566,04/07/2021,13624,13552,,,,,
567,04/07/2021,13593,13406,,,,,
568,04/07/2021,7156,7075,,,,,
569,04/07/2021,57034,56572,,,,,
570,04/07/2021,17693,17479,,,,,
571,04/07/2021,27301,26999,,,,,
572,04/07/2021,7137,7068,,,,,
573,04/07/2021,17029,16835,,,,,
574,04/07/2021,30558,30169,,,,,
575,04/07/2021,10597,10516,,,,,
576,04/07/2021,13718,13622,,,,,
577,04/07/2021,9473,9352,,,,,
578,04/07/2021,56182,55389,,,,,
730,04/07/2021,337,298,,,,,
546,05/07/2021,37675,37251,,,,,
547,05/07/2021,59564,58975,,,,,
548,05/07/2021,40276,39700,,,,,
549,05/07/2021,15520,15309,,,,,
550,05/07/2021,9989,9885,,,,,
551,05/07/2021,19579,19308,,,,,
552,05/07/2021,11989,11926,,,,,
553,05/07/2021,7967,7919,,,,,
554,05/07/2021,29767,29601,,,,,
555,05/07/2021,16713,16596,,,,,
556,05/07/2021,19801,19649,,,,,
557,05/07/2021,13332,13245,,,,,
558,05/07/2021,11004,10953,,,,,
559,05/07/2021,18404,18272,,,,,
560,05/07/2021,19294,19096,,,,,
561,05/07/2021,16020,15877,,,,,
562,05/07/2021,14797,14620,,,,,
563,05/07/2021,10061,9988,,,,,
564,05/07/2021,112307,111119,,,,,
565,05/07/2021,187293,185103,,,,,
566,05/07/2021,13624,13553,,,,,
567,05/07/2021,13593,13406,,,,,
568,05/07/2021,7156,7075,,,,,
569,05/07/2021,57034,56574,,,,,
570,05/07/2021,17693,17485,,,,,
571,05/07/2021,27301,27005,,,,,
572,05/07/2021,7137,7070,,,,,
573,05/07/2021,17029,16835,,,,,
574,05/07/2021,30558,30176,,,,,
575,05/07/2021,10597,10516,,,,,
576,05/07/2021,13723,13623,,,,,
577,05/07/2021,9473,9356,,,,,
578,05/07/2021,56182,55392,,,,,
730,05/07/2021,337,298,,,,,
546,06/07/2021,37675,37254,,,,,
547,06/07/2021,59572,59022,,,,,
548,06/07/2021,40276,39703,,,,,
549,06/07/2021,11989,11926,,,,,
550,06/07/2021,19579,19309,,,,,
551,06/07/2021,19579,19309,,,,,
552,06/07/2021,11989,11926,,,,,
553,06/07/2021,7967,7919,,,,,
554,06/07/2021,29767,29602,,,,,
555,06/07/2021,16713,16596,,,,,
556,06/07/2021,19802,19650,,,,,
557,06/07/2021,13332,13245,,,,,
558,06/07/2021,11004,10953,,,,,
559,06/07/2021,18404,18272,,,,,
560,06/07/2021,19294,19102,,,,,
561,06/07/2021,16021,15882,,,,,
562,06/07/2021,14797,14626,,,,,
563,06/07/2021,10061,9988,,,,,
564,06/07/2021,112307,111136,,,,,
565,06/07/2021,187315,185115,,,,,
566,06/07/2021,13625,13554,,,,,
567,06/07/2021,13594,13406,,,,,
568,06/07/2021,7156,7076,,,,,
569,06/07/2021,57034,56579,,,,,
570,06/07/2021,17693,17490,,,,,
571,06/07/2021,27302,27008,,,,,
572,06/07/2021,7137,7071,,,,,
573,06/07/2021,17029,16835,,,,,
574,06/07/2021,30562,30180,,,,,
575,06/07/2021,10597,10516,,,,,
576,06/07/2021,13723,13625,,,,,
