DISTRICTCODE,Date,TINF,TREC,TDEC,,,,
326,30/07/2020,7,5,0,,,,
298,31/07/2020,89,85,0,,,,
299,31/07/2020,389,324,1,,,,
300,31/07/2020,195,173,0,,,,
301,31/07/2020,196,126,0,,,,
302,31/07/2020,127,116,0,,,,
303,31/07/2020,75,56,0,,,,
304,31/07/2020,650,472,0,,,,
305,31/07/2020,117,114,0,,,,
306,31/07/2020,40,32,0,,,,
307,31/07/2020,709,366,3,,,,
308,31/07/2020,96,73,0,,,,
309,31/07/2020,15,12,0,,,,
310,31/07/2020,448,394,1,,,,
311,31/07/2020,225,210,0,,,,
312,31/07/2020,203,142,0,,,,
313,31/07/2020,225,211,0,,,,
314,31/07/2020,101,43,0,,,,
315,31/07/2020,409,364,0,,,,
316,31/07/2020,115,96,1,,,,
317,31/07/2020,134,106,0,,,,
318,31/07/2020,172,162,0,,,,
319,31/07/2020,170,156,0,,,,
320,31/07/2020,219,172,1,,,,
321,31/07/2020,2895,1460,4,,,,
322,31/07/2020,698,335,2,,,,
323,31/07/2020,77,32,0,,,,
324,31/07/2020,62,42,1,,,,
325,31/07/2020,227,183,1,,,,
326,31/07/2020,8,5,0,,,,
298,01/08/2020,92,86,0,,,,
299,01/08/2020,393,324,1,,,,
300,01/08/2020,195,185,0,,,,
301,01/08/2020,198,132,0,,,,
302,01/08/2020,128,121,0,,,,
303,01/08/2020,75,56,0,,,,
304,01/08/2020,663,517,0,,,,
305,01/08/2020,134,114,0,,,,
306,01/08/2020,40,32,0,,,,
307,01/08/2020,762,385,3,,,,
308,01/08/2020,96,73,0,,,,
309,01/08/2020,30,12,0,,,,
310,01/08/2020,456,421,1,,,,
311,01/08/2020,225,210,0,,,,
312,01/08/2020,207,144,0,,,,
313,01/08/2020,225,211,0,,,,
314,01/08/2020,102,43,0,,,,
315,01/08/2020,409,364,0,,,,
316,01/08/2020,122,98,0,,,,
317,01/08/2020,135,106,0,,,,
318,01/08/2020,175,162,0,,,,
319,01/08/2020,171,156,0,,,,
320,01/08/2020,223,177,1,,,,
321,01/08/2020,3028,1664,5,,,,
322,01/08/2020,720,520,2,,,,
323,01/08/2020,77,45,0,,,,
324,01/08/2020,62,51,1,,,,
325,01/08/2020,234,196,1,,,,
326,01/08/2020,8,5,0,,,,
298,02/08/2020,94,86,0,,,,
299,02/08/2020,404,325,1,,,,
300,02/08/2020,197,187,0,,,,
301,02/08/2020,199,132,0,,,,
302,02/08/2020,128,122,0,,,,
303,02/08/2020,84,56,0,,,,
304,02/08/2020,669,542,0,,,,
305,02/08/2020,135,120,0,,,,
306,02/08/2020,39,32,0,,,,
307,02/08/2020,783,503,3,,,,
308,02/08/2020,97,80,0,,,,
309,02/08/2020,31,25,0,,,,
310,02/08/2020,467,421,1,,,,
311,02/08/2020,225,210,0,,,,
312,02/08/2020,207,144,0,,,,
313,02/08/2020,229,211,0,,,,
314,02/08/2020,111,48,0,,,,
315,02/08/2020,412,366,0,,,,
316,02/08/2020,125,100,0,,,,
317,02/08/2020,147,106,0,,,,
318,02/08/2020,175,162,0,,,,
319,02/08/2020,171,157,0,,,,
320,02/08/2020,240,184,1,,,,
321,02/08/2020,3112,1816,5,,,,
322,02/08/2020,744,539,2,,,,
323,02/08/2020,77,61,0,,,,
324,02/08/2020,64,49,1,,,,
325,02/08/2020,237,202,1,,,,
326,02/08/2020,8,5,0,,,,
298,03/08/2020,95,86,0,,,,
299,03/08/2020,404,336,1,,,,
300,03/08/2020,197,187,0,,,,
301,03/08/2020,199,149,0,,,,
302,03/08/2020,128,126,0,,,,
303,03/08/2020,84,58,0,,,,
304,03/08/2020,669,549,0,,,,
305,03/08/2020,135,122,0,,,,
306,03/08/2020,41,32,0,,,,
307,03/08/2020,820,567,3,,,,
308,03/08/2020,97,82,0,,,,
309,03/08/2020,31,25,0,,,,
310,03/08/2020,494,422,1,,,,
311,03/08/2020,250,121,0,,,,
312,03/08/2020,207,144,0,,,,
313,03/08/2020,230,225,0,,,,
314,03/08/2020,111,48,0,,,,
315,03/08/2020,416,366,0,,,,
316,03/08/2020,125,100,0,,,,
317,03/08/2020,154,107,0,,,,
318,03/08/2020,179,162,0,,,,
319,03/08/2020,171,158,0,,,,
320,03/08/2020,255,190,1,,,,
321,03/08/2020,3178,1941,6,,,,
322,03/08/2020,745,539,2,,,,
323,03/08/2020,77,66,0,,,,
324,03/08/2020,63,49,1,,,,
325,03/08/2020,237,203,1,,,,
326,03/08/2020,8,5,0,,,,
298,04/08/2020,96,89,0,,,,
299,04/08/2020,408,348,0,,,,
300,04/08/2020,222,189,0,,,,
301,04/08/2020,236,152,0,,,,
302,04/08/2020,128,127,0,,,,
303,04/08/2020,85,58,0,,,,
304,04/08/2020,676,559,0,,,,
305,04/08/2020,135,126,0,,,,
306,04/08/2020,43,32,0,,,,
307,04/08/2020,862,596,3,,,,
308,04/08/2020,97,83,0,,,,
309,04/08/2020,32,30,0,,,,
310,04/08/2020,499,438,1,,,,
311,04/08/2020,251,215,0,,,,
312,04/08/2020,209,167,0,,,,
313,04/08/2020,234,225,0,,,,
314,04/08/2020,136,48,0,,,,
315,04/08/2020,416,366,0,,,,
316,04/08/2020,127,100,0,,,,
317,04/08/2020,160,107,0,,,,
318,04/08/2020,175,168,0,,,,
319,04/08/2020,172,159,0,,,,
320,04/08/2020,259,197,2,,,,
321,04/08/2020,3288,2119,8,,,,
322,04/08/2020,760,579,2,,,,
323,04/08/2020,77,71,0,,,,
324,04/08/2020,81,49,1,,,,
325,04/08/2020,237,210,1,,,,
326,04/08/2020,8,6,0,,,,
298,05/08/2020,96,91,0,,,,
299,05/08/2020,418,354,1,,,,
300,05/08/2020,223,189,0,,,,
301,05/08/2020,254,153,0,,,,
302,05/08/2020,129,127,0,,,,
303,05/08/2020,85,58,0,,,,
304,05/08/2020,680,578,0,,,,
305,05/08/2020,135,127,0,,,,
306,05/08/2020,44,32,0,,,,
307,05/08/2020,907,619,3,,,,
308,05/08/2020,98,83,0,,,,
309,05/08/2020,32,30,0,,,,
310,05/08/2020,501,445,1,,,,
311,05/08/2020,257,220,0,,,,
312,05/08/2020,214,182,0,,,,
313,05/08/2020,235,226,0,,,,
314,05/08/2020,137,72,0,,,,
315,05/08/2020,416,378,0,,,,
316,05/08/2020,127,104,0,,,,
317,05/08/2020,181,107,0,,,,
318,05/08/2020,174,167,0,,,,
319,05/08/2020,176,171,0,,,,
320,05/08/2020,268,202,1,,,,
321,05/08/2020,3421,2215,9,,,,
322,05/08/2020,786,597,2,,,,
323,05/08/2020,77,71,0,,,,
324,05/08/2020,84,49,1,,,,
325,05/08/2020,242,215,1,,,,
326,05/08/2020,10,6,0,,,,
298,09/08/2020,109,93,0,,,,
299,09/08/2020,481,385,2,,,,
300,09/08/2020,246,199,0,,,,
301,09/08/2020,317,185,1,,,,
302,09/08/2020,139,127,0,,,,
303,09/08/2020,96,81,0,,,,
304,09/08/2020,873,644,0,,,,
305,09/08/2020,140,131,0,,,,
306,09/08/2020,60,38,0,,,,
307,09/08/2020,1084,750,4,,,,
308,09/08/2020,119,90,0,,,,
309,09/08/2020,33,31,0,,,,
310,09/08/2020,527,464,1,,,,
311,09/08/2020,269,224,0,,,,
312,09/08/2020,230,185,0,,,,
313,09/08/2020,311,232,0,,,,
314,09/08/2020,153,87,0,,,,
315,09/08/2020,438,389,0,,,,
316,09/08/2020,146,117,0,,,,
317,09/08/2020,201,117,0,,,,
318,09/08/2020,182,170,0,,,,
319,09/08/2020,202,171,0,,,,
320,09/08/2020,331,208,1,,,,
321,09/08/2020,4088,2616,11,,,,
322,09/08/2020,902,705,3,,,,
323,09/08/2020,105,76,0,,,,
324,09/08/2020,91,63,1,,,,
325,09/08/2020,257,225,1,,,,
326,09/08/2020,18,6,0,,,,
298,10/08/2020,111,96,0,,,,
299,10/08/2020,485,389,2,,,,
300,10/08/2020,247,200,0,,,,
301,10/08/2020,317,189,1,,,,
302,10/08/2020,146,128,0,,,,
303,10/08/2020,100,81,0,,,,
304,10/08/2020,880,661,0,,,,
305,10/08/2020,141,131,0,,,,
306,10/08/2020,61,39,0,,,,
307,10/08/2020,1125,770,5,,,,
308,10/08/2020,122,90,0,,,,
309,10/08/2020,33,31,0,,,,
310,10/08/2020,593,473,1,,,,
311,10/08/2020,278,224,0,,,,
312,10/08/2020,230,188,0,,,,
313,10/08/2020,313,234,0,,,,
314,10/08/2020,157,91,0,,,,
315,10/08/2020,438,395,0,,,,
316,10/08/2020,146,125,0,,,,
317,10/08/2020,221,130,0,,,,
318,10/08/2020,182,171,0,,,,
319,10/08/2020,213,171,0,,,,
320,10/08/2020,334,227,1,,,,
321,10/08/2020,4283,2676,11,,,,
322,10/08/2020,917,734,2,,,,
323,10/08/2020,109,76,0,,,,
324,10/08/2020,91,64,,,,,
325,10/08/2020,264,226,1,,,,
326,10/08/2020,19,6,0,,,,
298,11/08/2020,111,99,0,,,,
299,11/08/2020,494,392,2,,,,
300,11/08/2020,247,200,0,,,,
301,11/08/2020,328,192,1,,,,
302,11/08/2020,159,128,0,,,,
303,11/08/2020,113,81,0,,,,
304,11/08/2020,897,676,0,,,,
305,11/08/2020,159,138,0,,,,
306,11/08/2020,64,42,0,,,,
307,11/08/2020,1172,776,5,,,,
308,11/08/2020,124,94,0,,,,
309,11/08/2020,33,31,0,,,,
310,11/08/2020,556,489,1,,,,
311,11/08/2020,277,250,0,,,,
312,11/08/2020,230,188,0,,,,
313,11/08/2020,328,242,0,,,,
314,11/08/2020,174,100,0,,,,
315,11/08/2020,447,400,0,,,,
316,11/08/2020,150,133,0,,,,
317,11/08/2020,226,137,0,,,,
318,11/08/2020,183,171,0,,,,
319,11/08/2020,224,172,0,,,,
320,11/08/2020,421,242,1,,,,
321,11/08/2020,4380,2733,11,,,,
322,11/08/2020,940,748,3,,,,
323,11/08/2020,116,82,0,,,,
324,11/08/2020,97,64,1,,,,
325,11/08/2020,268,233,1,,,,
326,11/08/2020,20,6,0,,,,
298,12/08/2020,116,100,0,,,,
299,12/08/2020,504,392,2,,,,
300,12/08/2020,247,226,0,,,,
301,12/08/2020,354,209,1,,,,
302,12/08/2020,163,128,0,,,,
303,12/08/2020,115,83,0,,,,
304,12/08/2020,914,682,0,,,,
305,12/08/2020,159,138,0,,,,
306,12/08/2020,67,57,0,,,,
307,12/08/2020,1213,800,5,,,,
308,12/08/2020,125,95,0,,,,
309,12/08/2020,33,31,0,,,,
310,12/08/2020,565,490,1,,,,
311,12/08/2020,290,252,0,,,,
312,12/08/2020,230,188,0,,,,
313,12/08/2020,333,244,0,,,,
314,12/08/2020,174,100,0,,,,
315,12/08/2020,458,406,0,,,,
316,12/08/2020,150,137,0,,,,
317,12/08/2020,233,138,0,,,,
318,12/08/2020,184,171,0,,,,
319,12/08/2020,238,172,0,,,,
320,12/08/2020,462,245,1,,,,
321,12/08/2020,4566,2840,11,,,,
322,12/08/2020,1070,795,3,,,,
323,12/08/2020,135,82,0,,,,
324,12/08/2020,107,64,1,,,,
325,12/08/2020,269,237,1,,,,
326,12/08/2020,24,6,0,,,,
298,13/08/2020,140,100,0,,,,
299,13/08/2020,522,400,2,,,,
300,13/08/2020,248,226,0,,,,
301,13/08/2020,369,209,1,,,,
302,13/08/2020,183,184,0,,,,
303,13/08/2020,116,83,0,,,,
304,13/08/2020,926,700,0,,,,
305,13/08/2020,163,138,0,,,,
306,13/08/2020,68,57,0,,,,
307,13/08/2020,1256,819,5,,,,
308,13/08/2020,131,96,0,,,,
309,13/08/2020,33,31,0,,,,
310,13/08/2020,566,490,2,,,,
311,13/08/2020,292,254,0,,,,
312,13/08/2020,231,189,0,,,,
313,13/08/2020,338,250,0,,,,
314,13/08/2020,179,3,0,,,,
315,13/08/2020,459,407,0,,,,
316,13/08/2020,156,137,0,,,,
317,13/08/2020,239,138,0,,,,
318,13/08/2020,184,173,0,,,,
319,13/08/2020,253,172,0,,,,
320,13/08/2020,492,247,1,,,,
321,13/08/2020,4745,2900,13,,,,
322,13/08/2020,1097,800,3,,,,
323,13/08/2020,158,82,0,,,,
324,13/08/2020,111,83,1,,,,
325,13/08/2020,281,237,1,,,,
326,13/08/2020,24,6,0,,,,
298,14/08/2020,148,100,0,,,,
299,14/08/2020,525,414,2,,,,
300,14/08/2020,548,230,0,,,,
301,14/08/2020,391,212,1,,,,
302,14/08/2020,195,144,0,,,,
303,14/08/2020,119,83,0,,,,
304,14/08/2020,960,708,0,,,,
305,14/08/2020,163,138,0,,,,
306,14/08/2020,71,57,0,,,,
307,14/08/2020,1317,828,5,,,,
308,14/08/2020,138,96,0,,,,
309,14/08/2020,33,31,0,,,,
310,14/08/2020,581,501,2,,,,
311,14/08/2020,295,255,0,,,,
312,14/08/2020,238,190,0,,,,
313,14/08/2020,352,250,0,,,,
314,14/08/2020,190,100,0,,,,
315,14/08/2020,496,413,0,,,,
316,14/08/2020,166,137,0,,,,
317,14/08/2020,245,148,0,,,,
318,14/08/2020,184,173,0,,,,
319,14/08/2020,260,172,0,,,,
320,14/08/2020,529,270,1,,,,
321,14/08/2020,4931,2974,20,,,,
322,14/08/2020,1119,830,3,,,,
323,14/08/2020,158,82,0,,,,
324,14/08/2020,112,88,1,,,,
325,14/08/2020,284,237,1,,,,
326,14/08/2020,28,6,0,,,,
298,15/08/2020,151,101,0,,,,
299,15/08/2020,532,414,2,,,,
300,15/08/2020,249,240,0,,,,
301,15/08/2020,391,220,1,,,,
302,15/08/2020,198,134,0,,,,
303,15/08/2020,119,83,0,,,,
304,15/08/2020,985,714,0,,,,
305,15/08/2020,163,138,0,,,,
306,15/08/2020,73,57,0,,,,
307,15/08/2020,1367,841,5,,,,
308,15/08/2020,142,100,0,,,,
309,15/08/2020,33,31,0,,,,
310,15/08/2020,583,511,2,,,,
311,15/08/2020,296,261,0,,,,
312,15/08/2020,245,190,0,,,,
313,15/08/2020,356,250,0,,,,
314,15/08/2020,204,100,0,,,,
315,15/08/2020,496,413,0,,,,
316,15/08/2020,172,137,0,,,,
317,15/08/2020,258,154,0,,,,
318,15/08/2020,184,173,0,,,,
319,15/08/2020,270,172,0,,,,
320,15/08/2020,549,286,1,,,,
321,15/08/2020,5190,3054,21,,,,
322,15/08/2020,1135,854,3,,,,
323,15/08/2020,197,83,0,,,,
324,15/08/2020,118,89,1,,,,
325,15/08/2020,399,240,1,,,,
326,15/08/2020,32,6,0,,,,
298,16/08/2020,154,108,0,,,,
299,16/08/2020,535,414,2,,,,
300,16/08/2020,249,243,0,,,,
301,16/08/2020,391,221,1,,,,
302,16/08/2020,199,134,0,,,,
303,16/08/2020,121,83,0,,,,
304,16/08/2020,1027,780,0,,,,
305,16/08/2020,168,138,2,,,,
306,16/08/2020,73,61,0,,,,
307,16/08/2020,1439,855,5,,,,
308,16/08/2020,143,107,0,,,,
309,16/08/2020,33,31,0,,,,
310,16/08/2020,587,515,3,,,,
311,16/08/2020,314,265,0,,,,
312,16/08/2020,246,190,0,,,,
313,16/08/2020,357,259,0,,,,
314,16/08/2020,204,109,0,,,,
315,16/08/2020,504,413,0,,,,
316,16/08/2020,174,137,0,,,,
317,16/08/2020,261,169,0,,,,
318,16/08/2020,184,173,0,,,,
319,16/08/2020,272,172,0,,,,
320,16/08/2020,608,289,1,,,,
321,16/08/2020,5420,3084,23,,,,
322,16/08/2020,1144,857,3,,,,
323,16/08/2020,197,83,0,,,,
324,16/08/2020,119,89,1,,,,
325,16/08/2020,315,250,1,,,,
326,16/08/2020,33,6,0,,,,
298,18/08/2020,224,109,0,,,,
299,18/08/2020,547,445,2,,,,
300,18/08/2020,251,245,0,,,,
301,18/08/2020,442,234,1,,,,
302,18/08/2020,204,146,0,,,,
303,18/08/2020,134,86,0,,,,
304,18/08/2020,1107,797,0,,,,
305,18/08/2020,177,146,2,,,,
306,18/08/2020,75,62,0,,,,
307,18/08/2020,1631,870,5,,,,
308,18/08/2020,147,188,0,,,,
309,18/08/2020,33,31,0,,,,
310,18/08/2020,607,539,3,,,,
311,18/08/2020,337,272,0,,,,
312,18/08/2020,257,196,0,,,,
313,18/08/2020,382,277,0,,,,
314,18/08/2020,207,109,0,,,,
315,18/08/2020,525,425,0,,,,
316,18/08/2020,182,145,0,,,,
317,18/08/2020,282,188,1,,,,
318,18/08/2020,186,180,0,,,,
319,18/08/2020,293,172,0,,,,
320,18/08/2020,680,312,1,,,,
321,18/08/2020,5831,3356,25,,,,
322,18/08/2020,1248,933,3,,,,
323,18/08/2020,228,93,0,,,,
324,18/08/2020,130,101,1,,,,
325,18/08/2020,346,254,1,,,,
326,18/08/2020,33,6,0,,,,
298,19/08/2020,226,110,0,,,,
299,19/08/2020,572,453,2,,,,
300,19/08/2020,253,245,0,,,,
301,19/08/2020,449,253,1,,,,
302,19/08/2020,204,156,0,,,,
303,19/08/2020,143,90,0,,,,
304,19/08/2020,1156,807,0,,,,
305,19/08/2020,184,148,2,,,,
306,19/08/2020,82,63,0,,,,
307,19/08/2020,1708,880,5,,,,
308,19/08/2020,166,188,0,,,,
309,19/08/2020,33,33,0,,,,
310,19/08/2020,611,543,3,,,,
311,19/08/2020,342,272,0,,,,
312,19/08/2020,258,197,0,,,,
313,19/08/2020,402,283,0,,,,
314,19/08/2020,216,109,0,,,,
315,19/08/2020,525,427,0,,,,
316,19/08/2020,211,150,0,,,,
317,19/08/2020,286,195,1,,,,
318,19/08/2020,190,180,0,,,,
319,19/08/2020,305,243,0,,,,
320,19/08/2020,732,320,1,,,,
321,19/08/2020,6184,3457,25,,,,
322,19/08/2020,1276,994,3,,,,
323,19/08/2020,252,93,0,,,,
324,19/08/2020,135,102,1,,,,
325,19/08/2020,348,257,1,,,,
326,19/08/2020,33,7,0,,,,
298,20/08/2020,235,111,0,,,,
299,20/08/2020,582,457,2,,,,
300,20/08/2020,257,245,0,,,,
301,20/08/2020,455,259,1,,,,
302,20/08/2020,208,183,0,,,,
303,20/08/2020,151,90,0,,,,
304,20/08/2020,1171,840,0,,,,
305,20/08/2020,222,149,2,,,,
306,20/08/2020,90,63,0,,,,
307,20/08/2020,1892,893,5,,,,
308,20/08/2020,175,122,0,,,,
309,20/08/2020,33,33,0,,,,
310,20/08/2020,641,551,3,,,,
311,20/08/2020,361,290,0,,,,
312,20/08/2020,267,236,0,,,,
313,20/08/2020,423,283,0,,,,
314,20/08/2020,230,114,0,,,,
315,20/08/2020,541,431,0,,,,
316,20/08/2020,239,150,0,,,,
317,20/08/2020,292,199,1,,,,
318,20/08/2020,198,181,0,,,,
319,20/08/2020,325,277,0,,,,
320,20/08/2020,789,321,1,,,,
321,20/08/2020,6543,3735,28,,,,
322,20/08/2020,1318,1054,3,,,,
323,20/08/2020,292,101,0,,,,
324,20/08/2020,152,102,1,,,,
325,20/08/2020,382,262,1,,,,
326,20/08/2020,33,7,0,,,,
298,21/08/2020,256,134,0,,,,
299,21/08/2020,591,457,2,,,,
300,21/08/2020,259,246,0,,,,
301,21/08/2020,481,266,1,,,,
302,21/08/2020,211,185,0,,,,
303,21/08/2020,157,90,0,,,,
304,21/08/2020,1195,845,0,,,,
305,21/08/2020,223,154,2,,,,
306,21/08/2020,116,67,0,,,,
307,21/08/2020,2025,902,6,,,,
308,21/08/2020,189,123,0,,,,
309,21/08/2020,33,33,0,,,,
310,21/08/2020,678,567,3,,,,
311,21/08/2020,367,290,0,,,,
312,21/08/2020,280,236,0,,,,
313,21/08/2020,473,283,0,,,,
314,21/08/2020,241,114,0,,,,
315,21/08/2020,555,433,0,,,,
316,21/08/2020,267,152,0,,,,
317,21/08/2020,300,221,1,,,,
318,21/08/2020,199,183,0,,,,
319,21/08/2020,329,290,0,,,,
320,21/08/2020,826,363,1,,,,
321,21/08/2020,6860,3802,30,,,,
322,21/08/2020,1426,1073,3,,,,
323,21/08/2020,345,101,0,,,,
324,21/08/2020,154,102,1,,,,
325,21/08/2020,384,285,1,,,,
326,21/08/2020,33,8,0,,,,
298,22/08/2020,264,140,0,,,,
299,22/08/2020,595,469,2,,,,
300,22/08/2020,259,247,0,,,,
301,22/08/2020,482,279,1,,,,
302,22/08/2020,213,199,0,,,,
303,22/08/2020,191,92,0,,,,
304,22/08/2020,1234,894,0,,,,
305,22/08/2020,236,156,2,,,,
306,22/08/2020,123,68,0,,,,
307,22/08/2020,2089,925,7,,,,
308,22/08/2020,219,124,0,,,,
309,22/08/2020,33,33,0,,,,
310,22/08/2020,706,568,3,,,,
311,22/08/2020,374,293,0,,,,
312,22/08/2020,284,236,0,,,,
313,22/08/2020,481,293,0,,,,
314,22/08/2020,242,114,0,,,,
315,22/08/2020,563,433,0,,,,
316,22/08/2020,267,152,0,,,,
317,22/08/2020,303,223,1,,,,
318,22/08/2020,204,184,0,,,,
319,22/08/2020,342,297,0,,,,
320,22/08/2020,894,459,1,,,,
321,22/08/2020,7055,3893,32,,,,
322,22/08/2020,1457,1118,3,,,,
323,22/08/2020,356,101,0,,,,
324,22/08/2020,163,103,1,,,,
325,22/08/2020,415,290,1,,,,
326,22/08/2020,34,11,0,,,,
298,25/08/2020,298,180,0,,,,
299,25/08/2020,662,476,2,,,,
300,25/08/2020,263,253,0,,,,
301,25/08/2020,602,304,1,,,,
302,25/08/2020,227,202,0,,,,
303,25/08/2020,351,102,0,,,,
304,25/08/2020,1407,932,1,,,,
305,25/08/2020,312,161,2,,,,
306,25/08/2020,160,83,0,,,,
307,25/08/2020,2329,1277,7,,,,
308,25/08/2020,237,136,0,,,,
309,25/08/2020,36,33,0,,,,
310,25/08/2020,810,598,3,,,,
311,25/08/2020,392,306,0,,,,
312,25/08/2020,304,248,0,,,,
313,25/08/2020,570,302,1,,,,
314,25/08/2020,316,130,0,,,,
315,25/08/2020,617,451,0,,,,
316,25/08/2020,305,169,0,,,,
317,25/08/2020,354,229,1,,,,
318,25/08/2020,226,186,0,,,,
319,25/08/2020,374,323,0,,,,
320,25/08/2020,1221,573,2,,,,
321,25/08/2020,8027,4227,36,,,,
322,25/08/2020,1645,1256,3,,,,
323,25/08/2020,427,147,0,,,,
324,25/08/2020,213,122,1,,,,
325,25/08/2020,472,311,1,,,,
326,25/08/2020,42,15,0,,,,
298,28/08/2020,331,219,0,,,,
299,28/08/2020,758,509,2,,,,
300,28/08/2020,278,256,0,,,,
301,28/08/2020,732,327,1,,,,
302,28/08/2020,312,207,0,,,,
303,28/08/2020,417,145,0,,,,
304,28/08/2020,1530,994,1,,,,
305,28/08/2020,349,166,2,,,,
306,28/08/2020,220,108,0,,,,
307,28/08/2020,2808,1331,9,,,,
308,28/08/2020,248,170,0,,,,
309,28/08/2020,40,33,0,,,,
310,28/08/2020,908,640,3,,,,
311,28/08/2020,409,342,0,,,,
312,28/08/2020,340,257,1,,,,
313,28/08/2020,634,348,1,,,,
314,28/08/2020,331,171,0,,,,
315,28/08/2020,657,489,0,,,,
316,28/08/2020,349,202,0,,,,
317,28/08/2020,482,259,2,,,,
318,28/08/2020,282,187,0,,,,
319,28/08/2020,418,350,0,,,,
320,28/08/2020,1424,646,3,,,,
321,28/08/2020,9572,4745,48,,,,
322,28/08/2020,1806,1319,3,,,,
323,28/08/2020,470,178,0,,,,
324,28/08/2020,255,135,1,,,,
325,28/08/2020,604,357,1,,,,
326,28/08/2020,49,19,0,,,,
298,30/08/2020,356,238,0,,,,
299,30/08/2020,809,574,2,,,,
300,30/08/2020,290,258,0,,,,
301,30/08/2020,791,337,1,,,,
302,30/08/2020,357,222,0,,,,
303,30/08/2020,440,145,0,,,,
304,30/08/2020,1698,1084,1,,,,
305,30/08/2020,356,173,2,,,,
306,30/08/2020,277,138,0,,,,
307,30/08/2020,3068,4374,10,,,,
308,30/08/2020,285,199,0,,,,
309,30/08/2020,40,33,0,,,,
310,30/08/2020,1008,647,3,,,,
311,30/08/2020,433,378,0,,,,
312,30/08/2020,385,262,1,,,,
313,30/08/2020,687,370,1,,,,
314,30/08/2020,334,187,0,,,,
315,30/08/2020,702,509,0,,,,
316,30/08/2020,367,236,0,,,,
317,30/08/2020,528,298,2,,,,
318,30/08/2020,316,190,0,,,,
319,30/08/2020,452,371,0,,,,
320,30/08/2020,1565,841,5,,,,
321,30/08/2020,10825,5058,52,,,,
322,30/08/2020,1954,1429,4,,,,
323,30/08/2020,513,211,0,,,,
324,30/08/2020,293,149,1,,,,
325,30/08/2020,680,373,1,,,,
326,30/08/2020,52,19,1,,,,
298,31/08/2020,388,261,0,,,,
299,31/08/2020,840,583,2,,,,
300,31/08/2020,300,258,0,,,,
301,31/08/2020,854,347,1,,,,
302,31/08/2020,367,229,0,,,,
303,31/08/2020,450,145,0,,,,
304,31/08/2020,1797,1092,1,,,,
305,31/08/2020,368,206,2,,,,
306,31/08/2020,309,142,0,,,,
307,31/08/2020,3198,1398,10,,,,
308,31/08/2020,287,199,0,,,,
309,31/08/2020,40,33,0,,,,
310,31/08/2020,1108,721,3,,,,
311,31/08/2020,444,379,0,,,,
312,31/08/2020,395,274,1,,,,
313,31/08/2020,691,396,1,,,,
314,31/08/2020,342,195,0,,,,
315,31/08/2020,705,529,0,,,,
316,31/08/2020,367,251,0,,,,
317,31/08/2020,572,299,2,,,,
318,31/08/2020,335,218,0,,,,
319,31/08/2020,476,397,0,,,,
320,31/08/2020,1651,906,5,,,,
321,31/08/2020,11227,5249,53,,,,
322,31/08/2020,2089,1469,4,,,,
323,31/08/2020,533,238,0,,,,
324,31/08/2020,311,152,1,,,,
325,31/08/2020,699,401,1,,,,
326,31/08/2020,52,22,1,,,,
298,01/09/2020,422,282,0,,,,
299,01/09/2020,879,610,2,,,,
300,01/09/2020,310,261,0,,,,
301,01/09/2020,872,350,1,,,,
302,01/09/2020,405,271,0,,,,
303,01/09/2020,529,168,0,,,,
304,01/09/2020,1903,1093,1,,,,
305,01/09/2020,405,226,2,,,,
306,01/09/2020,348,159,0,,,,
307,01/09/2020,3424,1406,11,,,,
308,01/09/2020,305,220,0,,,,
309,01/09/2020,48,33,0,,,,
310,01/09/2020,1183,743,3,,,,
311,01/09/2020,454,379,0,,,,
312,01/09/2020,406,275,1,,,,
313,01/09/2020,697,410,1,,,,
314,01/09/2020,3470226,0,,,,,
315,01/09/2020,756,559,0,,,,
316,01/09/2020,445,255,0,,,,
317,01/09/2020,581,316,2,,,,
318,01/09/2020,355,223,0,,,,
319,01/09/2020,486,417,0,,,,
320,01/09/2020,1799,987,5,,,,
321,01/09/2020,11787,5350,55,,,,
322,01/09/2020,2240,1476,4,,,,
323,01/09/2020,536,277,0,,,,
324,01/09/2020,317,159,1,,,,
325,01/09/2020,725,414,1,,,,
326,01/09/2020,53,22,1,,,,
298,02/09/2020,489,283,0,,,,
299,02/09/2020,923,628,2,,,,
300,02/09/2020,320,263,0,,,,
301,02/09/2020,938,360,1,,,,
302,02/09/2020,422,296,0,,,,
303,02/09/2020,564,180,0,,,,
304,02/09/2020,2098,1180,1,,,,
305,02/09/2020,422,226,2,,,,
306,02/09/2020,434,172,0,,,,
307,02/09/2020,3655,1415,12,,,,
308,02/09/2020,328,229,0,,,,
309,02/09/2020,48,33,0,,,,
310,02/09/2020,1234,809,3,,,,
311,02/09/2020,481,386,0,,,,
312,02/09/2020,416,275,1,,,,
313,02/09/2020,705,434,1,,,,
314,02/09/2020,363,228,0,,,,
315,02/09/2020,812,573,0,,,,
316,02/09/2020,465,255,0,,,,
317,02/09/2020,662,316,2,,,,
318,02/09/2020,378,223,0,,,,
319,02/09/2020,502,422,0,,,,
320,02/09/2020,1938,1048,6,,,,
321,02/09/2020,12677,5479,57,,,,
322,02/09/2020,2336,1510,4,                        ,,,
323,02/09/2020,554,312,0,,,,
324,02/09/2020,349,176,1,,,,
325,02/09/2020,755,487,1,,,,
326,02/09/2020,62,22,1,,,,
298,03/09/2020,503,283,0,,,,
299,03/09/2020,925,633,2,,,,
