DISTRICTCODE,Date,TINF,TREC,TDEC,,,,,,,,
112,27/05/2021,57068,49285,156,,,,,,,,
112,28/05/2021,57332,51729,156,,,,,,,,
112,29/05/2021,57576,52568,156,,,,,,,,
112,30/05/2021,57825,52781,162,,,,,,,,
112,31/05/2021,57995,53221,162,,,,,,,,
99,01/06/2021,173884,156546,707,,,,,,,,
99,02/06/2021,175642,158586,728,,,,,,,,
99,03/06/2021,176979,160780,745,,,,,,,,
99,04/06/2021,178177,162588,780,,,,,,,,
99,05/06/2021,179389,163537,784,,,,,,,,
99,06/06/2021,180314,165578,790,,,,,,,,
99,07/06/2021,181117,167113,800,,,,,,,,
100,01/06/2021,313652,280818,906,,,,,,,,
100,02/06/2021,315977,285728,916,,,,,,,,
100,03/06/2021,318018,290701,918,,,,,,,,
100,04/06/2021,319569,296850,923,,,,,,,,
100,05/06/2021,321338,298628,929,,,,,,,,
100,06/06/2021,323145,300564,939,,,,,,,,
100,07/06/2021,324113,303110,950,,,,,,,,
101,01/06/2021,72038,62253,63,,,,,,,,
101,02/06/2021,72955,63175,65,,,,,,,,
101,03/06/2021,73453,63910,68,,,,,,,,
101,04/06/2021,73927,64773,79,,,,,,,,
101,05/06/2021,74322,65262,79,,,,,,,,
101,06/06/2021,74811,65976,85,,,,,,,,
101,07/06/2021,75045,66880,86,,,,,,,,
102,01/06/2021,143122,135002,623,,,,,,,,
102,02/06/2021,143868,136298,640,,,,,,,,
102,03/06/2021,144724,137952,648,,,,,,,,
102,04/06/2021,145345,138822,655,,,,,,,,
102,05/06/2021,146029,139720,664,,,,,,,,
102,06/06/2021,146669,140577,664,,,,,,,,
102,07/06/2021,147108,141443,669,,,,,,,,
103,01/06/2021,72131,64517,153,,,,,,,,
103,02/06/2021,72592,65162,157,,,,,,,,
103,03/06/2021,73152,65707,157,,,,,,,,
103,04/06/2021,73544,66103,157,,,,,,,,
103,05/06/2021,74064,66782,157,,,,,,,,
103,06/06/2021,74487,67316,163,,,,,,,,
103,07/06/2021,74702,67867,163,,,,,,,,
104,01/06/2021,189879,181758,524,,,,,,,,
104,02/06/2021,191785,185897,528,,,,,,,,
104,03/06/2021,194057,187310,533,,,,,,,,
104,04/06/2021,195774,189688,541,,,,,,,,
104,05/06/2021,197561,190717,581,,,,,,,,
104,06/06/2021,199209,192034,585,,,,,,,,
104,07/06/2021,200071,193637,587,,,,,,,,
105,01/06/2021,181086,172858,449,,,,,,,,
105,02/06/2021,181932,174216,453,,,,,,,,
105,03/06/2021,182639,174925,463,,,,,,,,
105,04/06/2021,183275,175908,468,,,,,,,,
105,05/06/2021,184097,176710,474,,,,,,,,
105,06/06/2021,184596,177699,476,,,,,,,,
105,06/06/2021,185060,178708,484,,,,,,,,
105,07/06/2021,185524,179717,492,,,,,,,,
106,01/06/2021,280954,264255,976,,,,,,464,1009,8
106,02/06/2021,282467,266218,998,,,,,,,,
106,03/06/2021,283665,268096,1001,,,,,,,,
106,04/06/2021,284798,269326,1015,,,,,,,,
106,05/06/2021,286295,271174,1046,,,,,,,,
106,06/06/2021,287255,272980,1057,,,,,,,,
106,07/06/2021,287914,274488,1072,,,,,,,,
107,01/06/2021,294462,254082,666,,,,,,,,
107,02/06/2021,296808,258409,667,,,,,,,,
107,03/06/2021,299256,262552,667,,,,,,,,
107,04/06/2021,301556,265392,667,,,,,,,,
107,05/06/2021,303536,270343,671,,,,,,,,
107,06/06/2021,305223,275430,735,,,,,,,,
107,06/06/2021,306131,280667,751,,,,,,,,
107,07/06/2021,308252,285498,754,,,,,,,,
108,01/06/2021,172251,152899,643,,,,,,,,
108,02/06/2021,174368,155468,653,,,,,,,,
108,03/06/2021,176569,158226,673,,,,,,,,
108,04/06/2021,178494,161432,682,,,,,,,,
108,05/06/2021,180393,166540,700,,,,,,,,
108,06/06/2021,181887,167687,750,,,,,,,,
108,07/06/2021,182915,169237,815,,,,,,,,
109,01/06/2021,105292,94439,295,,,,,,,,
109,02/06/2021,105930,95344,301,,,,,,,,
109,03/06/2021,106515,96169,308,,,,,,,,
109,04/06/2021,107008,97018,312,,,,,,,,
109,05/06/2021,107480,98312,312,,,,,,,,
109,06/06/2021,107839,99235,315,,,,,,,,
109,07/06/2021,108038,99941,329,,,,,,,,
110,01/06/2021,251685,235510,1794,,,,,,,,
110,02/06/2021,254065,238041,1879,,,,,,,,
110,03/06/2021,256215,240662,1923,,,,,,,,
110,04/06/2021,258222,243169,1954,,,,,,,,
110,05/06/2021,260690,245405,2020,,,,,,,,
110,06/06/2021,262816,247709,2072,,,,,,,,
110,07/06/2021,264297,249984,2113,,,,,,,,
111,01/06/2021,237627,225772,1046,,,,,,,,
111,02/06/2021,239028,227478,1072,,,,,,,,
111,03/06/2021,240794,229112,1096,,,,,,,,
111,04/06/2021,242304,230838,1100,,,,,,,,
111,05/06/2021,243886,232375,1122,,,,,,,,
111,06/06/2021,245303,233847,1133,,,,,,,,
111,07/06/2021,246228,235172,1156,,,,,,,,
112,01/06/2021,58276,53449,163,,,,,,,,
112,02/06/2021,58583,53846,164,,,,,,,,
112,03/06/2021,58817,54333,174,,,,,,,,
112,04/06/2021,59089,54388,176,,,,,,,,
112,05/06/2021,59330,54793,179,,,,,,,,
112,06/06/2021,59528,55095,181,,,,,,,,
112,07/06/2021,59656,55401,181,,,,,,,,
99,08/06/2021,182314,168634,814,,,,,,,,
99,09/06/2021,183594,169939,832,,,,,,,,
99,10/06/2021,184442,171479,844,,,,,,,,
99,11/06/2021,185287,172927,860,,,,,,,,
99,12/06/2021,186203,174395,867,,,,,,,,
99,13/06/2021,186863,175518,873,,,,,,,,
100,08/06/2021,325981,304323,953,,,,,,,,
100,09/06/2021,328040,306861,966,,,,,,,,
100,10/06/2021,329636,308904,992,,,,,,,,
100,11/06/2021,331265,310811,1009,,,,,,,,
100,12/06/2021,332804,313529,1040,,,,,,,,
100,13/06/2021,333892,315861,1065,,,,,,,,
101,08/06/2021,75595,67544,90,,,,,,,,
101,09/06/2021,76046,68041,93,,,,,,,,
101,10/06/2021,76719,68616,100,,,,,,,,
101,11/06/2021,77303,69298,100,,,,,,,,
101,12/06/2021,77615,69612,100,,,,,,,,
101,13/06/2021,78022,70112,100,,,,,,,,
102,08/06/2021,147800,142233,679,,,,,,,,
102,09/06/2021,148419,143062,700,,,,,,,,
102,10/06/2021,149169,143984,710,,,,,,,,
102,11/06/2021,149836,144576,726,,,,,,,,
102,12/06/2021,150278,145228,731,,,,,,,,
102,13/06/2021,150911,145906,746,,,,,,,,
103,08/06/2021,75156,69710,173,,,,,,,,
103,09/06/2021,75689,70174,174,,,,,,,,
103,10/06/2021,76132,70590,175,,,,,,,,
103,11/06/2021,76631,71127,183,,,,,,,,
103,12/06/2021,77106,71496,183,,,,,,,,
103,13/06/2021,77525,72048,185,,,,,,,,
104,08/06/2021,201789,195110,590,,,,,,,,
104,09/06/2021,203641,197615,598,,,,,,,,
104,10/06/2021,205246,199473,616,,,,,,,,
104,11/06/2021,206798,200866,627,,,,,,,,
104,12/06/2021,208390,202532,637,,,,,,,,
104,13/06/2021,209702,204410,665,,,,,,,,
105,08/06/2021,186168,180563,500,,,,,,,,
105,09/06/2021,186813,181393,505,,,,,,,,
105,10/06/2021,187393,182135,510,,,,,,,,
105,11/06/2021,188055,182779,515,,,,,,,,
105,12/06/2021,188615,183038,515,,,,,,,,
105,13/06/2021,189237,183884,522,,,,,,,,
106,08/06/2021,289148,276202,1091,,,,,,,,
106,09/06/2021,290388,277520,1109,,,,,,,,
106,10/06/2021,291396,278823,1131,,,,,,,,
106,11/06/2021,292402,279672,1151,,,,,,,,
106,12/06/2021,293329,281020,1163,,,,,,,,
106,13/06/2021,294221,282529,1163,,,,,,,,
107,08/06/2021,309996,290088,757,,,,,,,,
107,09/06/2021,311593,293480,760,,,,,,,,
107,10/06/2021,313006,295786,760,,,,,,,,
107,11/06/2021,314450,298707,794,,,,,,,,
107,12/06/2021,315456,300933,846,,,,,,,,
107,13/06/2021,316037,303219,850,,,,,,,,
108,08/06/2021,184199,170892,815,,,,99,Alappuzha,Kerala,,
108,09/06/2021,185895,172658,816,,,,100,Ernakulam,Kerala,,
108,10/06/2021,187207,174335,849,,,,101,Idukki,Kerala,,
108,11/06/2021,188562,175822,876,,,,102,Kannur,Kerala,,
108,12/06/2021,189927,177876,903,,,,103,Kasaragod,Kerala,,
108,13/06/2021,190954,179620,915,,,,104,Kollam,Kerala,,
109,08/06/2021,108598,100712,330,,,,105,Kottayam,Kerala,,
109,09/06/2021,109143,101346,338,,,,106,Kozhikode,Kerala,,
109,10/06/2021,109572,101859,342,,,,107,Malappuram,Kerala,,
109,11/06/2021,110051,102174,342,,,,108,Palakkad,Kerala,,
109,12/06/2021,110492,102862,342,,,,109,Pathanamthitta,Kerala,,
109,13/06/2021,110715,103481,351,,,,110,Thiruvananthapuram,Kerala,,
110,08/06/2021,266057,251257,2157,,,,111,Thrissur,Kerala,,
110,09/06/2021,267840,252760,2200,,,,112,Wayanad,Kerala,,
110,10/06/2021,269870,254241,2238,,,,113,Others,Kerala,,
110,11/06/2021,271930,256062,2277,,,,,,,,
110,12/06/2021,274164,258229,2306,,,,,,,,
110,13/06/2021,275939,260544,2340,,,,,,,,
111,08/06/2021,247441,236300,1160,,,,,,,,
111,09/06/2021,248888,237512,1173,,,,,,,,
111,10/06/2021,250247,238766,1185,,,,,,,,
111,11/06/2021,251538,239988,1199,,,,,,,,
111,12/06/2021,252857,241251,1215,,,,,,,,
111,13/06/2021,254230,242478,1229,,,,,,,,
112,08/06/2021,59928,55698,183,,,,,,,,
112,09/06/2021,60238,55944,184,,,,,,,,
112,10/06/2021,60432,56222,187,,,,,,,,
112,11/06/2021,60623,56374,187,,,,,,,,
112,12/06/2021,60889,56659,187,,,,,,,,
112,13/06/2021,61036,56966,189,,,,,,,,
99,14/06/2021,187387,176659,875,,,,,,,,
99,15/06/2021,188274,177713,906,,,,,,,,
99,16/06/2021,189133,178997,917,,,,,,,,
99,17/06/2021,190087,180076,917,,,,,,,,
99,18/06/2021,190982,181259,931,,,,,,,,
99,19/06/2021,191778,182635,940,,,,,,,,
100,14/06/2021,334869,317632,1104,,,,,,,,
100,15/06/2021,336571,319659,1129,,,,,,,,
100,16/06/2021,338364,321460,1143,,,,,,,,
100,17/06/2021,339686,323359,1148,,,,,,,,
100,18/06/2021,341001,324892,1161,,,,,,,,
100,19/06/2021,342558,325902,1161,,,,,,,,
101,14/06/2021,78193,70886,103,,,,,,,,
101,15/06/2021,78680,71404,122,,,,,,,,
101,16/06/2021,78983,72058,122,,,,,,,,
101,17/06/2021,79400,72335,123,,,,,,,,
101,18/06/2021,79711,72757,124,,,,,,,,
101,19/06/2021,80035,73290,124,,,,,,,,
102,14/06/2021,151250,146567,757,,,,,,,,
102,15/06/2021,151797,147147,760,,,,,,,,
102,16/06/2021,152472,147695,770,,,,,,,,
102,17/06/2021,153007,148395,772,,,,,,,,
102,18/06/2021,153436,148806,775,,,,,,,,
102,19/06/2021,153963,149147,785,,,,,,,,
103,14/06/2021,77851,72497,187,,,,,,,,
103,15/06/2021,78152,72696,191,,,,,,,,
103,16/06/2021,78582,73102,191,,,,,,,,
103,17/06/2021,78998,73675,191,,,,,,,,
103,18/06/2021,79371,74078,192,,,,,,,,
103,19/06/2021,79864,74611,197,,,,,,,,
104,14/06/2021,210493,206386,667,,,,,,,,
104,15/06/2021,212090,206984,685,,,,,,,,
104,16/06/2021,213432,208866,689,,,,,,,,
104,17/06/2021,214844,209703,698,,,,,,,,
104,18/06/2021,216266,211021,710,,,,,,,,
104,19/06/2021,217398,212419,725,,,,,,,,
105,14/06/2021,189637,184638,526,,,,,,,,
105,15/06/2021,190079,185243,527,,,,,,,,
105,16/06/2021,190783,185838,534,,,,,,,,
105,17/06/2021,191247,186669,538,,,,,,,,
105,18/06/2021,191752,187266,539,,,,,,,,
105,19/06/2021,192392,187818,541,,,,,,,,
106,14/06/2021,294693,283722,1180,,,,,,,,
106,15/06/2021,295512,284839,1197,,,,,,,,
106,16/06/2021,296566,286334,1197,,,,,,,,
106,17/06/2021,297534,287281,1203,,,,,,,,
106,18/06/2021,298453,287952,1208,,,,,,,,
106,19/06/2021,299259,289184,1216,,,,,,,,
107,14/06/2021,317109,305570,857,,,,,,,,
107,15/06/2021,318459,307567,873,,,,,,,,
107,16/06/2021,319752,309135,882,,,,,,,,
107,17/06/2021,320791,310149,883,,,,,,,,
107,18/06/2021,322073,311709,893,,,,,,,,
107,19/06/2021,323260,313229,901,,,,,,,,
108,14/06/2021,191721,181159,915,,,,,,,,
108,15/06/2021,192787,182608,930,,,,,,,,
108,16/06/2021,194042,184177,953,,,,,,,,
108,17/06/2021,194999,185605,968,,,,,,,,
108,18/06/2021,196019,187110,985,,,,,,,,
108,19/06/2021,197051,188346,1006,,,,,,,,
109,14/06/2021,111042,104016,353,,,,,,,,
109,15/06/2021,111522,104557,353,,,,,,,,
109,16/06/2021,111959,105007,363,,,,,,,,
109,17/06/2021,112547,105424,364,,,,,,,,
109,18/06/2021,112952,105683,368,,,,,,,,
109,19/06/2021,113385,106224,369,,,,,,,,
110,14/06/2021,277109,262833,2402,,,,,,,,
110,15/06/2021,278676,264284,2422,,,,,,,,
110,16/06/2021,280354,265918,2458,,,,,,,,
110,17/06/2021,282081,267404,2490,,,,,,,,
110,18/06/2021,283631,268985,2502,,,,,,,,
110,19/06/2021,285408,270644,2526,,,,,,,,
111,14/06/2021,255000,243625,1241,,,,,,,,
111,15/06/2021,256095,244462,1244,,,,,,,,
111,16/06/2021,257257,245592,1260,,,,,,,,
111,17/06/2021,258414,246781,1262,,,,,,,,
111,18/06/2021,259386,247865,1265,,,,,,,,
111,19/06/2021,260808,248800,1269,,,,,,,,
112,14/06/2021,61140,57194,190,,,,,,,,
112,15/06/2021,61324,57403,193,,,,,,,,
112,16/06/2021,61552,57647,193,,,,,,,,
112,17/06/2021,61811,58030,195,,,,,,,,
112,18/06/2021,62017,58196,198,,,,,,,,
112,19/06/2021,62239,58435,204,,,,,,,,
99,20/06/2021,192416,183479,949,,,,,,,,
99,21/06/2021,192867,184484,950,,,,,,,,
99,22/06/2021,193607,185527,968,,,,,,,,
99,23/06/2021,194422,186341,977,,,,,,,,
99,24/06/2021,195188,187161,978,,,,,,,,
99,25/06/2021,195848,187939,983,,,,,,,,
99,26/06/2021,196618,188611,993,,,,,,,,
100,20/06/2021,344019,327088,1176,,,,,,,,
100,21/06/2021,344945,328268,1180,,,,,,,,
100,22/06/2021,346436,329289,1203,,,,,,,,
100,23/06/2021,348142,331273,1214,,,,,,,,
100,24/06/2021,349603,333279,1228,,,,,,,,
100,25/06/2021,350715,334783,1240,,,,,,,,
100,26/06/2021,352129,335957,1245,,,,,,,,
101,20/06/2021,80465,73725,127,,,,,,,,
101,21/06/2021,80530,74445,127,,,,,,,,
101,22/06/2021,80798,75018,127,,,,,,,,
101,23/06/2021,81112,75390,129,,,,,,,,
101,24/06/2021,81421,75862,129,,,,,,,,
101,25/06/2021,81660,76135,134,,,,,,,,
101,26/06/2021,82078,76596,134,,,,,,,,
102,20/06/2021,154449,150039,788,,,,,,,,
102,21/06/2021,154883,150490,792,,,,,,,,
102,22/06/2021,155463,150812,796,,,,,,,,
102,23/06/2021,156070,151333,806,,,,,,,,
102,24/06/2021,156766,151766,818,,,,,,,,
102,25/06/2021,157385,152202,820,,,,,,,,
102,26/06/2021,157920,152662,830,,,,,,,,
103,20/06/2021,80340,75044,199,,,,,,,,
103,21/06/2021,80659,75439,205,,,,,,,,
103,22/06/2021,81089,75818,208,,,,,,,,
103,23/06/2021,81679,76103,211,,,,,,,,
103,24/06/2021,82118,76520,218,,,,,,,,
103,25/06/2021,82847,76901,221,,,,,,,,
103,26/06/2021,83424,77237,222,,,,,,,,
104,20/06/2021,218617,213224,744,,,,,,,,
104,21/06/2021,219427,214556,751,,,,,,,,
104,22/06/2021,220952,215588,769,,,,,,,,
104,23/06/2021,222182,217756,784,,,,,,,,
104,24/06/2021,223507,218226,802,,,,,,,,
104,25/06/2021,224707,220045,820,,,,,,,,
104,26/06/2021,225839,221153,838,,,,,,,,
105,20/06/2021,192992,188033,542,,,,,,,,
105,21/06/2021,193279,188867,542,,,,,,,,
105,22/06/2021,193888,189583,542,,,,,,,,
105,23/06/2021,194435,190209,543,,,,,,,,
105,24/06/2021,195029,190864,546,,,,,,,,
105,25/06/2021,195517,191327,547,,,,,,,,
105,26/06/2021,196067,192079,548,,,,,,,,
106,20/06/2021,300238,290424,1224,,,,,,,,
106,21/06/2021,300801,291440,1231,,,,,,,,
106,22/06/2021,301618,292432,1237,,,,,,,,
106,23/06/2021,302511,293373,1247,,,,,,,,
106,24/06/2021,303572,294261,1254,,,,,,,,
106,25/06/2021,304576,294736,1263,,,,,,,,
106,26/06/2021,305630,295557,1271,,,,,,,,
107,20/06/2021,323949,314565,916,,,,,,,,
107,21/06/2021,325552,315581,923,,,,,,,,
107,22/06/2021,326873,316673,932,,,,,,,,
107,23/06/2021,328160,317577,943,,,,,,,,
107,24/06/2021,329534,318439,959,,,,,,,,
107,25/06/2021,330873,319445,970,,,,,,,,
107,26/06/2021,330873,319445,970,,,,,,,,
108,20/06/2021,198096,189318,1015,,,,,,,,
108,21/06/2021,198806,190442,1025,,,,,,,,
108,22/06/2021,200010,191833,1045,,,,,,,,
108,23/06/2021,201325,193113,1065,,,,,,,,
108,24/06/2021,202315,194124,1080,,,,,,,,
108,25/06/2021,203376,195184,1091,,,,,,,,
108,26/06/2021,204297,196215,1104,,,,,,,,
109,20/06/2021,113619,106741,378,,,,,,,,
109,21/06/2021,113917,107131,382,,,,,,,,
109,22/06/2021,114358,107657,382,,,,,,,,
109,23/06/2021,114785,107996,391,,,,,,,,
109,24/06/2021,115310,108241,401,,,,,,,,
109,25/06/2021,115742,108627,405,,,,,,,,
109,26/06/2021,116087,109108,409,,,,,,,,
110,20/06/2021,287008,272521,2535,,,,,,,,
110,21/06/2021,287971,274226,2563,,,,,,,,
110,22/06/2021,289316,275438,2594,,,,,,,,
110,23/06/2021,290817,277061,2637,,,,,,,,
110,24/06/2021,292065,278779,2663,,,,,,,,
110,25/06/2021,293356,280171,2682,,,,,,,,
110,26/06/2021,294878,281622,2709,,,,,,,,
111,20/06/2021,261921,250051,1286,,,,,,,,
111,21/06/2021,262741,251958,1294,,,,,,,,
111,22/06/2021,264039,253230,1305,,,,,,,,
111,23/06/2021,265249,254533,1311,,,,,,,,
111,24/06/2021,266274,255718,1323,,,,,,,,
111,25/06/2021,267408,256851,1333,,,,,,,,
111,26/06/2021,268719,258045,1341,,,,,,,,
112,20/06/2021,62418,58707,204,,,,,,,,
112,21/06/2021,62532,58908,204,,,,,,,,
112,22/06/2021,62798,59143,204,,,,,,,,
112,23/06/2021,63109,59478,206,,,,,,,,
112,24/06/2021,63461,59723,206,,,,,,,,
112,25/06/2021,63664,59817,209,,,,,,,,
112,26/06/2021,63894,59994,211,,,,,,,,
99,27/06/2021,197275,189394,998,,,,,,,,
99,28/06/2021,197726,190105,998,,,,,,,,
99,29/06/2021,198498,190810,998,,,,,,,,
99,30/06/2021,199331,191597,1005,,,,,,,,
99,01/07/2021,200163,192514,1014,,,,,,,,
99,02/07/2021,200883,193280,1014,,,,,,,,
99,03/07/2021,201626,194039,1018,,,,,,,,
100,27/06/2021,353232,337489,1255,,,,,,,,
100,28/06/2021,353953,338710,1259,,,,,,,,
100,29/06/2021,355325,339772,1266,,,,,,,,
100,30/06/2021,356773,341101,1272,,,,,,,,
100,01/07/2021,357926,342621,1278,,,,,,,,
100,02/07/2021,359042,343815,1300,,,,,,,,
100,03/07/2021,360338,344987,1315,,,,,,,,
101,27/06/2021,82353,77001,134,,,,,,,,
101,28/06/2021,82451,77394,140,,,,,,,,
101,29/06/2021,82735,77704,141,,,,,,,,
101,30/06/2021,83005,77989,142,,,,,,,,
101,01/07/2021,83366,78356,143,,,,,,,,
101,02/07/2021,83582,78483,146,,,,,,,,
101,03/07/2021,83849,78750,148,,,,,,,,
102,27/06/2021,158482,153268,830,,,,,,,,
102,28/06/2021,158932,153659,836,,,,,,,,
102,29/06/2021,159678,154253,836,,,,,,,,
102,30/06/2021,160312,154865,842,,,,,,,,
102,01/07/2021,161078,155500,848,,,,,,,,
102,02/07/2021,161797,156088,851,,,,,,,,
102,03/07/2021,162472,156590,857,,,,,,,,
103,27/06/2021,84099,77638,223,,,,,,,,
103,28/06/2021,84612,78133,223,,,,,,,,
103,29/06/2021,85182,78548,229,,,,,,,,
103,30/06/2021,85891,78948,232,,,,,,,,
103,01/07/2021,86656,79465,234,,,,,,,,
103,02/07/2021,87364,79841,241,,,,,,,,
103,03/07/2021,88046,80479,246,,,,,,,,
104,27/06/2021,226954,222166,838,,,,,,,,
104,28/06/2021,227787,223472,853,,,,,,,,
104,29/06/2021,229300,224204,864,,,,,,,,
104,30/06/2021,230545,225876,886,,,,,,,,
104,01/07/2021,231731,226381,897,,,,,,,,
104,02/07/2021,233002,227371,906,,,,,,,,
104,03/07/2021,234094,228511,921,,,,,,,,
105,27/06/2021,196495,192609,548,,,,,,,,
105,28/06/2021,196794,193132,556,,,,,,,,
105,29/06/2021,197373,193579,558,,,,,,,,
105,30/06/2021,197956,194157,560,,,,,,,,
105,01/07/2021,198460,194734,566,,,,,,,,
105,02/07/2021,199010,195098,568,,,,,,,,
105,03/07/2021,199580,195523,580,,,,,,,,
106,27/06/2021,306676,296606,1276,,,,,,,,
106,28/06/2021,307455,297571,1289,,,,,,,,
106,29/06/2021,308652,298484,1317,,,,,,,,
106,30/06/2021,309906,299269,1329,,,,,,,,
106,01/07/2021,311287,300234,1341,,,,,,,,
106,02/07/2021,312467,300788,1354,,,,,,,,
106,03/07/2021,313558,301602,1363,,,,,,,,
107,27/06/2021,331976,320735,973,,,,,,,,
107,28/06/2021,332800,321839,992,,,,,,,,
107,29/06/2021,334508,322762,992,,,,,,,,
107,30/06/2021,336118,323807,1012,,,,,,,,
107,01/07/2021,337679,324914,1024,,,,,,,,
107,02/07/2021,339232,325755,1038,,,,,,,,
107,03/07/2021,340872,327290,1049,,,,,,,,
108,27/06/2021,205307,197447,1116,,,,,,,,
108,28/06/2021,205994,198465,1122,,,,,,,,
108,29/06/2021,207324,199470,1131,,,,,,,,
108,30/06/2021,208597,200560,1141,,,,,,,,
108,01/07/2021,209647,201621,1153,,,,,,,,
108,02/07/2021,210745,202813,1171,,,,,,,,
108,03/07/2021,211839,203996,1189,,,,,,,,
109,27/06/2021,116430,109497,411,,,,,,,,
109,28/06/2021,116619,109935,418,,,,,,,,
109,29/06/2021,117092,110416,420,,,,,,,,
109,30/06/2021,117549,110852,422,,,,,,,,
109,01/07/2021,117947,111081,428,,,,,,,,
109,02/07/2021,118321,111417,432,,,,,,,,
109,03/07/2021,118736,111896,435,,,,,,,,
110,27/06/2021,296279,283356,2725,,,,,,,,
110,28/06/2021,297379,284949,2743,,,,,,,,
110,29/06/2021,298634,286290,2764,,,,,,,,
110,30/06/2021,300104,287668,2793,,,,,,,,
110,01/07/2021,301445,289252,2811,,,,,,,,
110,02/07/2021,302560,290899,2836,,,,,,,,
110,03/07/2021,303673,292370,2860,,,,,,,,
111,27/06/2021,269660,259203,1346,,,,,,,,
111,28/06/2021,270604,260311,1352,,,,,,,,
111,29/06/2021,272087,261473,1366,,,,,,,,
111,30/06/2021,273587,262649,1388,,,,,,,,
111,01/07/2021,274891,264035,1404,,,,,,,,
111,02/07/2021,276066,265189,1429,,,,,,,,
111,03/07/2021,277516,267045,1438,,,,,,,,
112,27/06/2021,64140,60223,214,,,,,,,,
112,28/06/2021,64315,60486,216,,,,,,,,
112,29/06/2021,64583,60679,219,,,,,,,,
112,30/06/2021,64955,60914,219,,,,,,,,
112,01/07/2021,65221,61108,226,,,,,,,,
112,02/07/2021,65521,61222,227,,,,,,,,
112,03/07/2021,65849,61496,229,,,,,,,,
99,04/07/2021,202309,194724,1018,,,,,,,,
99,05/07/2021,202854,195331,1020,,,,,,,,
99,06/07/2021,203647,196013,1025,,,,,,,,
99,07/07/2021,204510,196912,1042,,,,,,,,
99,08/07/2021,205170,197515,1046,,,,,,,,
99,09/07/2021,205876,198026,1047,,,,,,,,
99,10/07/2021,206729,198743,1048,,,,,,,,
100,04/07/2021,361443,346069,1318,,,,,,,,
100,05/07/2021,362156,347174,1342,,,,,,,,
100,06/07/2021,363624,348042,1356,,,,,,,,
100,07/07/2021,365351,349241,1372,,,,,,,,
100,08/07/2021,366674,351053,1401,,,,,,,,
100,09/07/2021,367965,352442,1424,,,,,,,,
100,10/07/2021,369430,353823,1436,,,,,,,,
101,04/07/2021,84110,79085,150,,,,,,,,
101,05/07/2021,84278,79443,150,,,,,,,,
101,06/07/2021,84553,79752,152,,,,,,,,
101,07/07/2021,84844,79998,152,,,,,,,,
101,08/07/2021,85122,80335,159,,,,,,,,
101,09/07/2021,85435,80591,159,,,,,,,,
101,10/07/2021,85748,80863,162,,,,,,,,
102,04/07/2021,163254,157128,862,,,,,,,,
102,05/07/2021,163814,157534,866,,,,,,,,
102,06/07/2021,164761,158150,873,,,,,,,,
102,07/07/2021,165723,158803,883,,,,,,,,
102,08/07/2021,166620,159666,888,,,,,,,,
102,09/07/2021,167446,160482,901,,,,,,,,
102,10/07/2021,168211,161167,918,,,,,,,,
103,04/07/2021,88639,80989,246,,,,,,,,
103,05/07/2021,88999,81642,250,,,,,,,,
103,06/07/2021,89612,82313,258,,,,,,,,
103,07/07/2021,90398,82826,262,,,,,,,,
103,08/07/2021,91058,83464,268,,,,,,,,
103,09/07/2021,91634,84320,273,,,,,,,,
103,10/07/2021,92325,84966,277,,,,,,,,
104,04/07/2021,235206,229800,930,,,,,,,,
104,05/07/2021,235947,231090,933,,,,,,,,
104,06/07/2021,237455,231921,944,,,,,,,,
104,07/07/2021,238956,233797,964,,,,,,,,
104,08/07/2021,240107,234938,990,,,,,,,,
104,09/07/2021,241487,235707,1003,,,,,,,,
104,10/07/2021,242834,236722,1007,,,,,,,,
105,04/07/2021,200048,195761,580,,,,,,,,
105,05/07/2021,200303,195961,581,,,,,,,,
105,06/07/2021,200865,196036,587,,,,,,,,
105,07/07/2021,201544,196333,589,,,,,,,,
105,08/07/2021,202152,196622,590,,,,,,,,
105,09/07/2021,202805,197155,591,,,,,,,,
105,10/07/2021,203473,197735,592,,,,,,,,
106,04/07/2021,314916,302499,1378,,,,,,,,
106,05/07/2021,315674,303540,1386,,,,,,,,
106,06/07/2021,317099,304542,1394,,,,,,,,
106,07/07/2021,318782,305597,1408,,,,,,,,
106,08/07/2021,320490,306645,1418,,,,,,,,
106,09/07/2021,321984,307410,1427,,,,,,,,
106,10/07/2021,323524,308602,1436,,,,,,,,
107,04/07/2021,342413,328585,1061,,,,,,,,
107,05/07/2021,343307,329773,1066,,,,,,,,
107,06/07/2021,345417,331107,1081,,,,,,,,
107,07/07/2021,347469,332366,1101,,,,,,,,
107,08/07/2021,349450,333457,1102,,,,,,,,
107,09/07/2021,351412,334495,1118,,,,,,,,
107,10/07/2021,353295,335802,1126,,,,,,,,
108,04/07/2021,213022,205033,1200,,,,,,,,
108,05/07/2021,213924,205976,1214,,,,,,,,
108,06/07/2021,215145,207042,1227,,,,,,,,
108,07/07/2021,216325,208204,1241,,,,,,,,
108,08/07/2021,217455,209260,1258,,,,,,,,
108,09/07/2021,218504,210320,1270,,,,,,,,
108,10/07/2021,219711,211385,1282,,,,,,,,
109,04/07/2021,119035,112309,437,,,,,,,,
109,05/07/2021,119272,112768,445,,,,,,,,
109,06/07/2021,119783,113223,450,,,,,,,,
109,07/07/2021,120232,113574,454,,,,,,,,
109,08/07/2021,120666,113902,456,,,,,,,,
109,09/07/2021,121086,114179,457,,,,,,,,
