,Daily-New-Infected,Rescaled-Infected,Cumulative_Dead,Recovered,District,Date
0,0.0,7.330455528285422,0.0,0.0,Bagalakote,2020-03-05
1,8.90975494377855,7.952479931935802,0.00025349988886271305,6.799345190377036,Bagalakote,2020-03-06
2,17.42452624077032,9.168953405358746,0.0015764260639999153,16.3285738854667,Bagalakote,2020-03-07
3,20.959608182653845,10.632224602246662,0.004413084177603806,27.972763500005872,Bagalakote,2020-03-08
4,19.68222213556504,12.006316545699944,0.00906519523838187,41.16750825089213,Bagalakote,2020-03-09
5,19.26281196952897,13.351127845627143,0.01568340031500831,55.479364596928534,Bagalakote,2020-03-10
6,19.237381349336747,14.694163735741244,0.02431928970582737,70.62010016554414,Bagalakote,2020-03-11
7,19.398300966018354,16.04843404579547,0.03496230734862738,86.40317923687414,Bagalakote,2020-03-12
8,19.642246007313645,17.419735101340752,0.047565695621004725,102.70987460804297,Bagalakote,2020-03-13
9,19.918889216598814,18.810349687770483,0.06206357574675472,119.46513455656986,Bagalakote,2020-03-14
10,20.204358508029088,20.220893987967077,0.07838162352301457,136.6212985511712,Bagalakote,2020-03-15
11,20.48769947732268,21.651219415542226,0.09644341681379613,154.14750258196344,Bagalakote,2020-03-16
12,20.764087134447266,23.1008405329185,0.11617399269576872,172.02296725297757,Bagalakote,2020-03-17
13,21.031492932879527,24.56913028185109,0.13750167351344852,190.2328320008156,Bagalakote,2020-03-18
14,21.289092397451498,26.05540404429945,0.16035885729128244,208.76561186637383,Bagalakote,2020-03-19
15,21.536532358558873,27.558952546088936,0.18468221301903806,227.61166607705175,Bagalakote,2020-03-20
16,21.77361207785367,29.079052498725552,0.21041255160840786,246.76228690024294,Bagalakote,2020-03-21
17,22.000156957722425,30.614968424381583,0.2374945343689572,266.2091635495224,Bagalakote,2020-03-22
18,22.215977524825234,32.165951617363675,0.2658763128752415,285.944070365197,Bagalakote,2020-03-23
19,22.42086326708721,33.7312386753175,0.2955091527061109,305.9586879410118,Bagalakote,2020-03-24
20,22.614588668186286,35.31005045172328,0.32634706890632725,326.24450256803584,Bagalakote,2020-03-25
21,22.796921944536393,36.901591618353926,0.358346486711619,346.79275166415425,Bagalakote,2020-03-26
22,22.967632979950732,38.5050507816826,0.39146593299787175,367.59439622531676,Bagalakote,2020-03-27
23,23.12649951653827,40.11960103150067,0.425665759521326,388.6401092574964,Bagalakote,2020-03-28
24,23.273311645829377,41.74440080307858,0.4609078967615018,409.9202737970559,Bagalakote,2020-03-29
25,23.407874941861905,43.37859495805939,0.4971556361357751,431.4249868306393,Bagalakote,2020-03-30
26,23.530012602280287,45.02131601483092,0.534373437978899,453.14406698534737,Bagalakote,2020-03-31
27,23.639566897845725,46.67168548009365,0.572526762656857,475.0670647533313,Bagalakote,2020-04-01
28,23.73640015029753,48.32881524869692,0.6115819223332655,497.1832745234728,Bagalakote,2020-04-02
29,23.820395389439568,49.99180904934894,0.6515059511289514,519.4817479807654,Bagalakote,2020-04-03
30,23.89145678871398,51.6597639207358,0.692266491658237,541.9513085963898,Bagalakote,2020-04-04
31,23.949509942608643,53.331771707007434,0.7338316961618306,564.5805670228381,Bagalakote,2020-04-05
32,23.99450202551725,55.00692056435418,0.7761701406736035,587.3579372598601,Bagalakote,2020-04-06
33,24.026401856425082,56.68429647209933,0.8192507508522603,610.2716534860681,Bagalakote,2020-04-07
34,24.04519988436641,58.36298474277629,0.8630427382784083,633.3097874676255,Bagalakote,2020-04-08
35,24.050908103848766,60.04207152630146,0.9075155461642628,656.46026646513,Bagalakote,2020-04-09
36,24.04355990607462,61.72064530376,0.9526388035493646,679.7108915656262,Bagalakote,2020-04-10
37,24.023209869839768,63.39779836659359,0.9983822871638028,703.0493563703969,Bagalakote,2020-04-11
38,23.98993349494515,65.07262827717665,1.0447158902328804,726.4632659717403,Bagalakote,2020-04-12
39,23.94382688043015,66.74423930692862,1.091609597576224,749.9401561538415,Bagalakote,2020-04-13
40,23.885006349713198,68.41174384825612,1.1390334664219417,773.467512754457,Bagalakote,2020-04-14
41,23.813608024649053,70.07426379675813,1.1869576124143433,797.0327911255514,Bagalakote,2020-04-15
42,23.729787350604287,71.73093190027505,1.2353522003433997,820.6234356324095,Bagalakote,2020-04-16
43,23.633718574700648,73.38089307151176,1.284187439166833,844.2268991321451,Bagalakote,2020-04-17
44,23.525594179506697,75.02330566112475,1.3334335809325542,867.8306623739489,Bagalakote,2020-04-18
45,23.405624274603273,76.65734268833177,1.383060923241032,891.4222532649375,Bagalakote,2020-04-19
46,23.274035948522172,78.28219302627802,1.433039814914865,914.9892659470472,Bagalakote,2020-04-20
47,23.13107258369723,79.89706253957645,1.483340664566977,938.5193796321128,Bagalakote,2020-04-21
48,22.97699313717976,81.50117517163186,1.533933951780067,962.0003771440523,Bagalakote,2020-04-22
49,22.81207138990453,83.09377397955345,1.5847902406286372,985.4201631189832,Bagalakote,2020-04-23
50,22.63659516742473,84.674122114664,1.6358801952915647,1008.7667818160852,Bagalakote,2020-04-24
51,22.45086553505893,86.2415037468189,1.687174597518023,1032.028434494133,Bagalakote,2020-04-25
52,22.25519597043672,87.79522493095759,1.7386443657229929,1055.1934963108135,Bagalakote,2020-04-26
53,22.049911516483235,89.33461441452148,1.7902605755007903,1078.250532704245,Bagalakote,2020-04-27
54,21.835347917869054,90.85902438458415,1.8419944813561988,1101.1883152184837,Bagalakote,2020-04-28
55,21.611850743994864,92.36783115375364,1.893817539463143,1123.9958367372733,Bagalakote,2020-04-29
56,21.37977450151129,93.86043578411648,1.9457014312704783,1146.6623260928093,Bagalakote,2020-04-30
57,21.139481739422536,95.33626464870544,1.9976180877835237,1169.1772620188995,Bagalakote,2020-05-01
58,20.891342149718405,96.79476993017879,2.04953971435856,1191.5303864205239,Bagalakote,2020-05-02
59,20.635731666490983,98.23543005660588,2.1014388158557207,1213.7117169345058,Bagalakote,2020-05-03
60,20.373031566371314,99.65775007445008,2.1532882220035705,1235.7115587587123,Bagalakote,2020-05-04
61,20.103627573117137,101.06126195904007,2.205061112836297,1257.520515729932,Bagalakote,2020-05-05
62,19.827908969062946,102.44552486300778,2.256731044071844,1279.129500633366,Bagalakote,2020-05-06
63,19.546267716027614,103.81012530335349,2.3082719723065384,1300.5297447293694,Bagalakote,2020-05-07
64,19.259097588269697,105.15467728797941,2.3596582799088264,1321.7128064858682,Bagalakote,2020-05-08
65,18.966793319864337,106.47882238269793,2.4108647995017325,1342.670579507572,Bagalakote,2020-05-09
66,18.669749768825568,107.78222971988451,2.461866837930439,1363.3952996557932,Bagalakote,2020-05-10
67,18.368361100186576,109.06459595009792,2.5126401996181924,1383.8795513553605,Bagalakote,2020-05-11
68,18.063019990064504,110.32564513813314,2.5631612092203526,1404.1162730876786,Bagalakote,2020-05-12
69,17.754116852667718,111.56512860510898,2.6134067334930258,1424.0987620715625,Bagalakote,2020-05-13
70,21.592979902124853,113.07261792792505,2.6633553398532746,1443.9008067220118,Bagalakote,2020-05-14
71,27.523134917825473,114.99411427567856,2.7130076996570507,1463.9207335758447,Bagalakote,2020-05-15
72,31.66162432230772,117.20453455232577,2.7624263064510792,1484.6063608104162,Bagalakote,2020-05-16
73,35.041372260574924,119.65090808571851,2.8117431271853506,1506.332145771271,Bagalakote,2020-05-17
74,38.15180635301453,122.31443303614262,2.861147258646583,1529.3990371811944,Bagalakote,2020-05-18
75,41.237357149341506,125.19337220459282,2.9108683839805454,1554.0515932646315,Bagalakote,2020-05-19
76,44.420511463029015,128.29453966957786,2.9611629590460256,1580.496596655424,Bagalakote,2020-05-20
77,47.76401737064066,131.6291301951753,3.0123045420598795,1608.9182103094051,Bagalakote,2020-05-21
